Chimpanzee gene name,Chinese hamster CHOK1GS gene name,Chinese medaka gene name,Chinese softshell turtle gene name,Chinook salmon gene name,Gene name
S100A7,,s100t,,s100t,S100A7
S100A7,,s100t,,s100t,S100A7
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,HSPE1P14
,,,,,
,,,,,S100A7L2
,,,,,
U1,U1,,,,U1
U1,U1,,,,U1
U1,U1,,,,U1
U1,U1,,,,U1
,,,,,ZNF317P1
,,,,,
,,,,,U2
,,,,,
,,,,,NBPF8
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,RPS27AP5
,,,,,
TNFRSF18,Tnfrsf18,,,TNFRSF1B,TNFRSF18
TNFRSF18,Tnfrsf18,,,TNFRSF1B,TNFRSF18
TNFRSF18,Tnfrsf18,,,CD40,TNFRSF18
TNFRSF18,Tnfrsf18,,,CD40,TNFRSF18
TNFRSF18,Tnfrsf18,,,hdr,TNFRSF18
TNFRSF18,Tnfrsf18,,,tnfrsfa,TNFRSF18
TNFRSF18,Tnfrsf18,,,hdr,TNFRSF18
TNFRSF18,Tnfrsf18,,,tnfrsfa,TNFRSF18
TNFRSF18,Tnfrsf18,,,TNFRSF11A,TNFRSF18
TNFRSF18,Tnfrsf18,,,nradd,TNFRSF18
TNFRSF18,Tnfrsf18,cd40,,TNFRSF1B,TNFRSF18
TNFRSF18,Tnfrsf18,cd40,,TNFRSF1B,TNFRSF18
TNFRSF18,Tnfrsf18,cd40,,CD40,TNFRSF18
TNFRSF18,Tnfrsf18,cd40,,CD40,TNFRSF18
TNFRSF18,Tnfrsf18,cd40,,hdr,TNFRSF18
TNFRSF18,Tnfrsf18,cd40,,tnfrsfa,TNFRSF18
TNFRSF18,Tnfrsf18,cd40,,hdr,TNFRSF18
TNFRSF18,Tnfrsf18,cd40,,tnfrsfa,TNFRSF18
TNFRSF18,Tnfrsf18,cd40,,TNFRSF11A,TNFRSF18
TNFRSF18,Tnfrsf18,cd40,,nradd,TNFRSF18
TNFRSF18,Tnfrsf18,hdr,,TNFRSF1B,TNFRSF18
TNFRSF18,Tnfrsf18,hdr,,TNFRSF1B,TNFRSF18
TNFRSF18,Tnfrsf18,hdr,,CD40,TNFRSF18
TNFRSF18,Tnfrsf18,hdr,,CD40,TNFRSF18
TNFRSF18,Tnfrsf18,hdr,,hdr,TNFRSF18
TNFRSF18,Tnfrsf18,hdr,,tnfrsfa,TNFRSF18
TNFRSF18,Tnfrsf18,hdr,,hdr,TNFRSF18
TNFRSF18,Tnfrsf18,hdr,,tnfrsfa,TNFRSF18
TNFRSF18,Tnfrsf18,hdr,,TNFRSF11A,TNFRSF18
TNFRSF18,Tnfrsf18,hdr,,nradd,TNFRSF18
TNFRSF18,Tnfrsf18,nradd,,TNFRSF1B,TNFRSF18
TNFRSF18,Tnfrsf18,nradd,,TNFRSF1B,TNFRSF18
TNFRSF18,Tnfrsf18,nradd,,CD40,TNFRSF18
TNFRSF18,Tnfrsf18,nradd,,CD40,TNFRSF18
TNFRSF18,Tnfrsf18,nradd,,hdr,TNFRSF18
TNFRSF18,Tnfrsf18,nradd,,tnfrsfa,TNFRSF18
TNFRSF18,Tnfrsf18,nradd,,hdr,TNFRSF18
TNFRSF18,Tnfrsf18,nradd,,tnfrsfa,TNFRSF18
TNFRSF18,Tnfrsf18,nradd,,TNFRSF11A,TNFRSF18
TNFRSF18,Tnfrsf18,nradd,,nradd,TNFRSF18
TNFRSF18,Tnfrsf18,,,TNFRSF1B,TNFRSF18
TNFRSF18,Tnfrsf18,,,TNFRSF1B,TNFRSF18
TNFRSF18,Tnfrsf18,,,CD40,TNFRSF18
TNFRSF18,Tnfrsf18,,,CD40,TNFRSF18
TNFRSF18,Tnfrsf18,,,hdr,TNFRSF18
TNFRSF18,Tnfrsf18,,,tnfrsfa,TNFRSF18
TNFRSF18,Tnfrsf18,,,hdr,TNFRSF18
TNFRSF18,Tnfrsf18,,,tnfrsfa,TNFRSF18
TNFRSF18,Tnfrsf18,,,TNFRSF11A,TNFRSF18
TNFRSF18,Tnfrsf18,,,nradd,TNFRSF18
TNFRSF18,Tnfrsf18,cd40,,TNFRSF1B,TNFRSF18
TNFRSF18,Tnfrsf18,cd40,,TNFRSF1B,TNFRSF18
TNFRSF18,Tnfrsf18,cd40,,CD40,TNFRSF18
TNFRSF18,Tnfrsf18,cd40,,CD40,TNFRSF18
TNFRSF18,Tnfrsf18,cd40,,hdr,TNFRSF18
TNFRSF18,Tnfrsf18,cd40,,tnfrsfa,TNFRSF18
TNFRSF18,Tnfrsf18,cd40,,hdr,TNFRSF18
TNFRSF18,Tnfrsf18,cd40,,tnfrsfa,TNFRSF18
TNFRSF18,Tnfrsf18,cd40,,TNFRSF11A,TNFRSF18
TNFRSF18,Tnfrsf18,cd40,,nradd,TNFRSF18
TNFRSF18,Tnfrsf18,hdr,,TNFRSF1B,TNFRSF18
TNFRSF18,Tnfrsf18,hdr,,TNFRSF1B,TNFRSF18
TNFRSF18,Tnfrsf18,hdr,,CD40,TNFRSF18
TNFRSF18,Tnfrsf18,hdr,,CD40,TNFRSF18
TNFRSF18,Tnfrsf18,hdr,,hdr,TNFRSF18
TNFRSF18,Tnfrsf18,hdr,,tnfrsfa,TNFRSF18
TNFRSF18,Tnfrsf18,hdr,,hdr,TNFRSF18
TNFRSF18,Tnfrsf18,hdr,,tnfrsfa,TNFRSF18
TNFRSF18,Tnfrsf18,hdr,,TNFRSF11A,TNFRSF18
TNFRSF18,Tnfrsf18,hdr,,nradd,TNFRSF18
TNFRSF18,Tnfrsf18,nradd,,TNFRSF1B,TNFRSF18
TNFRSF18,Tnfrsf18,nradd,,TNFRSF1B,TNFRSF18
TNFRSF18,Tnfrsf18,nradd,,CD40,TNFRSF18
TNFRSF18,Tnfrsf18,nradd,,CD40,TNFRSF18
TNFRSF18,Tnfrsf18,nradd,,hdr,TNFRSF18
TNFRSF18,Tnfrsf18,nradd,,tnfrsfa,TNFRSF18
TNFRSF18,Tnfrsf18,nradd,,hdr,TNFRSF18
TNFRSF18,Tnfrsf18,nradd,,tnfrsfa,TNFRSF18
TNFRSF18,Tnfrsf18,nradd,,TNFRSF11A,TNFRSF18
TNFRSF18,Tnfrsf18,nradd,,nradd,TNFRSF18
,,,,,LINC01606
,,,,,
,,,,,LINC01936
,,,,,
,,,,,
,,,,,LINC02021
,,,,,
,,,,,LINC01865
SDF4,,sdf4,SDF4,SDF4,SDF4
SDF4,,sdf4,SDF4,SDF4,SDF4
,,,,,
,,,,,
,,,,,
B3GALT6,B3galt6,b3galt6,B3GALT6,B3GALT6,B3GALT6
B3GALT6,B3galt6,b3galt6,B3GALT6,B3GALT6,B3GALT6
C1QTNF12,C1qtnf12,c1qtnf12,C1QTNF12,C1QTNF12,C1QTNF12
C1QTNF12,C1qtnf12,c1qtnf12,C1QTNF12,C1QTNF12,C1QTNF12
,,,,,
,,,,,
UBE2J2,,ube2j2,UBE2J2,UBE2J2,UBE2J2
UBE2J2,,ube2j2,UBE2J2,UBE2J2,UBE2J2
UBE2J2,,ube2j2,UBE2J2,UBE2J2,UBE2J2
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,SERPINA15P
,,,,,
,,,,,LINC02237
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,SEPTIN10P1
,,,,,
,,,,,
,,,,,LINC01983
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,LINC01376
,,,,,
,,,,,SUB1P1
,,,,,
,,,,,
,,,,,
,,,,,RPS20P23
,,,,,LINC02054
,,,,,
,,,,,
,,,,,OR7E158P
,,,,,
,,,,,
SCNN1D,,,,,SCNN1D
,,,,,
,,,,,
,,,,,
,,,,,ATP11B-DT
,,,,,ALG1L12P
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,SNRPCP15
,,,,,
,,,,,
,,,,,OSBPL10-AS1
,,,,,
,,,,,
,,,,,
,,,,,LINC01965
,,,,,
,,,,,
,,,,,MIR6726
,,,,,
,,,,,
PLEKHO1,Plekho1,plekho1a,PLEKHO1,plekho1a,PLEKHO1
PLEKHO1,Plekho1,plekho1a,PLEKHO1,plekho1a,PLEKHO1
PLEKHO1,Plekho1,plekho1a,PLEKHO1,plekho1b,PLEKHO1
PLEKHO1,Plekho1,plekho1b,PLEKHO1,plekho1a,PLEKHO1
PLEKHO1,Plekho1,plekho1b,PLEKHO1,plekho1a,PLEKHO1
PLEKHO1,Plekho1,plekho1b,PLEKHO1,plekho1b,PLEKHO1
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,GACAT3
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Metazoa_SRP,,,,,RN7SL480P
,,,,,
,,,,,
ANP32E,,anp32e,ANP32E,ANP32E,ANP32E
ANP32E,,anp32e,ANP32E,ANP32E,ANP32E
ANP32E,,anp32e,ANP32E,ANP32E,ANP32E
ANP32E,,anp32e,ANP32E,ANP32E,ANP32E
ANP32E,,anp32e,ANP32E,ANP32E,ANP32E
ANP32E,,anp32e,ANP32E,ANP32E,ANP32E
ANP32E,,anp32e,ANP32E,ANP32E,ANP32E
ANP32E,,anp32e,ANP32E,ANP32E,ANP32E
ANP32E,,anp32e,ANP32E,ANP32E,ANP32E
ANP32E,,anp32e,ANP32E,ANP32E,ANP32E
ANP32E,,anp32e,ANP32E,ANP32E,ANP32E
ANP32E,,anp32e,ANP32E,ANP32E,ANP32E
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,XXYLT1-AS2
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,PTPN23-DT
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,VIRMA-DT
,,,,,
,,,,,
,,,,,
,,,,,LINC01997
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,PAX8-AS1
,,,,,
,,,,,
,,,,,
U2,,,,,RNU2-17P
,,,,,
CA14,Car14,ca14,,CA14,CA14
CA14,Car14,ca14,,CA14,CA14
,,,,,
,,,,,
,,,,,DEFT1P2
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
APH1A,Aph1a,,APH1A,,APH1A
,,,,,PRR23D3P
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,LINC01821
,,,,,DEFA8P
,,,,,
,,,,,DEFT1P
,,,,,
,,,,,
,,,,,CCDC39-AS1
,,,,,BCL6-AS1
,,,,,DEFB109A
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,PRSS52P
,,,,,
,,,,,
,,,,,
,,,,,ENPP7P12
,,,,,
,,,,,
,,,,,
,,,,,
C1H1orf54,BC028528,,,,C1orf54
,,,,,FAM66D
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,LINC01266
,,,,,MAP3K2-DT
CIART,Ciart,,CIART,ciarta,CIART
CIART,Ciart,,CIART,CIART,CIART
CIART,Ciart,,CIART,ciarta,CIART
,,,,,ALG1L11P
,,,,,
,,,,,OR7E15P
,,,,,
,,,,,RPL30P9
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,LINC01934
,,,,,LINC01208
MRPS21,,,MRPS21,,MRPS21
MRPS21,,,MRPS21,,MRPS21
MRPS21,,,MRPS21,,MRPS21
PRPF3,Prpf3,,PRPF3,PRPF3,PRPF3
PRPF3,Prpf3,,PRPF3,PRPF3,PRPF3
,,,,,LINC00529
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,LINC00887
,,,,,CLN8-AS1
,,,,,
,,,,,
,,,,,LINC00299
,,,,,RRS1-DT
ACAP3,Acap3,acap3b,ACAP3,acap3b,ACAP3
ACAP3,Acap3,acap3b,ACAP3,ACAP3,ACAP3
ACAP3,Acap3,acap3b,ACAP3,ACAP3,ACAP3
ACAP3,Acap3,ACAP3,ACAP3,acap3b,ACAP3
ACAP3,Acap3,ACAP3,ACAP3,ACAP3,ACAP3
ACAP3,Acap3,ACAP3,ACAP3,ACAP3,ACAP3
,,,,,
,,,,,LINC02048
,,,,,LINC01988
,,,,,LINC01030
,,,,,
,,,,,LINC02037
,,,,,
,,,,,
,,,,,
,,,,,C3orf86P
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
INTS11,Ints11,ints11,INTS11,INTS11,INTS11
INTS11,Ints11,ints11,INTS11,INTS11,INTS11
,,,,,
,,,,,FAM66A
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,LINC02024
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,GRASLND
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,LRRC2-AS1
,,,,,
,,,,,
,,,,,
,,,,,RBMS3-AS3
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,DTNB-AS1
,,,,,LINC02020
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,KCNH7-AS1
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,EPCAM-DT
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,LINC02924
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,LINC02031
,,,,,
,,,,,
,,,,,
,,,,,SCHLAP1
,,,,,MAPRE3-AS1
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,CNTN4-AS2
,,,,,
,,,,,
,,,,,
,,,,,MORC1-AS1
,,,,,
,,,,,
,,,,,ZBTB20-AS1
,,,,,LINC01115
,,,,,
,,,,,TMEM30CP
,,,,,
,,,,,TMEM18-DT
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,LINC01795
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,LINC01792
,,,,,
,,,,,
,,,,,RARB-AS1
,,,,,SYNPR-AS1
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,LINC01812
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,LINC01913
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,LINC01205
,,,,,
,,,,,
,,,,,LINC01807
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,LINC01963
,,,,,
,,,,,
,,,,,LINC02043
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,LINC02579
,,,,,
,,,,,
,,,,,AFTPH-DT
,,,,,
,,,,,THRB-AS2
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,EIF2AK3-DT
,,,,,MIR6727
,,,,,
CPTP,Cptp,gltpd2b,CPTP,gltpd2,CPTP
CPTP,Cptp,gltpd2b,CPTP,si:ch73-269m23.5,CPTP
CPTP,Cptp,gltpd2b,CPTP,cptp,CPTP
CPTP,Cptp,gltpd2b,CPTP,CPTP,CPTP
CPTP,Cptp,,CPTP,gltpd2,CPTP
CPTP,Cptp,,CPTP,si:ch73-269m23.5,CPTP
CPTP,Cptp,,CPTP,cptp,CPTP
CPTP,Cptp,,CPTP,CPTP,CPTP
CPTP,Cptp,cptp,CPTP,gltpd2,CPTP
CPTP,Cptp,cptp,CPTP,si:ch73-269m23.5,CPTP
CPTP,Cptp,cptp,CPTP,cptp,CPTP
CPTP,Cptp,cptp,CPTP,CPTP,CPTP
CPTP,Cptp,cptp,CPTP,gltpd2,CPTP
CPTP,Cptp,cptp,CPTP,si:ch73-269m23.5,CPTP
CPTP,Cptp,cptp,CPTP,cptp,CPTP
CPTP,Cptp,cptp,CPTP,CPTP,CPTP
,,,,,THRB-AS1
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
TAS1R3,Tas1r3,tas1r3,TAS1R3,TAS1R3,TAS1R3
TAS1R3,Tas1r3,tas1r3,TAS1R3,TAS1R3,TAS1R3
,,,,,
,,,,,
DVL1,Dvl1,dvl1b,DVL1,,DVL1
DVL1,Dvl1,dvl1b,DVL1,DVL1,DVL1
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,MMADHC-DT
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,RDH10-AS1
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,MRPS9-AS2
,,,,,LINC00968
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,NAALADL2-AS3
,,,,,LINC02035
,,,,,LINC01931
,,,,,MIR6808
,,,,,
,,,,,
MXRA8,Mxra8,mxra8b,MXRA8,mxra8a,MXRA8
MXRA8,Mxra8,mxra8b,MXRA8,mxra8b,MXRA8
MXRA8,Mxra8,mxra8b,MXRA8,mxra8b,MXRA8
MXRA8,Mxra8,mxra8a,MXRA8,mxra8a,MXRA8
MXRA8,Mxra8,mxra8a,MXRA8,mxra8b,MXRA8
MXRA8,Mxra8,mxra8a,MXRA8,mxra8b,MXRA8
,,,,,LINC02030
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,LINC00960
AURKAIP1,Aurkaip1,aurkaip1,AURKAIP1,AURKAIP1,AURKAIP1
,,,,,
,,,,,
,,,,,
,,,,,NDUFB4P8
,,,,,
,,,,,PCMTD1-DT
TMEM222,Tmem222,tmem222a,TMEM222,tmem222a,TMEM222
TMEM222,Tmem222,tmem222a,TMEM222,tmem222a,TMEM222
TMEM222,Tmem222,tmem222a,TMEM222,tmem222b,TMEM222
TMEM222,Tmem222,tmem222a,TMEM222,tmem222b,TMEM222
TMEM222,Tmem222,TMEM222,TMEM222,tmem222a,TMEM222
TMEM222,Tmem222,TMEM222,TMEM222,tmem222a,TMEM222
TMEM222,Tmem222,TMEM222,TMEM222,tmem222b,TMEM222
TMEM222,Tmem222,TMEM222,TMEM222,tmem222b,TMEM222
,,,,,
,,,,,
,,,,,
,,,,,MRPS9-AS1
,,,,,
,,,,,
,,,,,CAPN10-DT
,,,,,
,,,,,
,,,,,PRKD3-DT
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,CAVIN2-AS1
U6,U6,,,,RNU6-48P
,,,,,ACTG1P20
,,,,,
SYTL1,Sytl1,sytl1,SYTL1,,SYTL1
SYTL1,Sytl1,sytl1,SYTL1,SYTL1,SYTL1
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,LINC01986
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,CFAP418-AS1
,,,,,LINC01280
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,LINC02050
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
MAP3K6,Map3k6,si:ch211-1i11.3,,si:ch211-1i11.3,MAP3K6
MAP3K6,Map3k6,si:ch211-1i11.3,,si:ch211-1i11.3,MAP3K6
,,,,,
,,,,,LINC00870
,,,,,SPATA3-AS1
,,,,,
,,,,,LINC01605
,,,,,
,,,,,
,,,,,LINC01878
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
CD164L2,Cd164l2,,,,CD164L2
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
VPS45,Vps45,vps45,VPS45,VPS45,VPS45
VPS45,Vps45,vps45,VPS45,VPS45,VPS45
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,GRM7-AS3
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,LINC02015
,,,,,
,,,,,
,,,,,
,,,,,LINC03052
,,,,,LINC01237
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,LINC00879
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,LINC02862
,,,,,DPP10-AS1
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,CLASP1-AS1
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,GRM7-AS1
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,FHL1P1
,,,,,
,,,,,RNASEH1-DT
,,,,,LINC01151
,,,,,
,,,,,LINC02612
,,,,,
,,,,,MTUS1-DT
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,CIBAR1-DT
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,LINC01985
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,BHLHE40-AS1
,,,,,
,,,,,
,,,,,LINC02610
,,,,,LINC01940
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,LINC00971
,,,,,
,,,,,
,,,,,
,,,,,IL1R1-AS1
IL6R,Il6ra,il6r,,cdh24b,IL6R
IL6R,Il6ra,il6r,,il11ra,IL6R
IL6R,Il6ra,il6r,,il11ra,IL6R
IL6R,Il6ra,il6r,,,IL6R
IL6R,Il6ra,il6r,,,IL6R
IL6R,Il6ra,il6r,,lifra,IL6R
IL6R,Il6ra,il6r,,ghra,IL6R
IL6R,Il6ra,il6r,,ghrb,IL6R
IL6R,Il6ra,il6r,,ghra,IL6R
IL6R,Il6ra,il6r,,ghra,IL6R
IL6R,Il6ra,,,cdh24b,IL6R
IL6R,Il6ra,,,il11ra,IL6R
IL6R,Il6ra,,,il11ra,IL6R
IL6R,Il6ra,,,,IL6R
IL6R,Il6ra,,,,IL6R
IL6R,Il6ra,,,lifra,IL6R
IL6R,Il6ra,,,ghra,IL6R
IL6R,Il6ra,,,ghrb,IL6R
IL6R,Il6ra,,,ghra,IL6R
IL6R,Il6ra,,,ghra,IL6R
IL6R,Il6ra,lifra,,cdh24b,IL6R
IL6R,Il6ra,lifra,,il11ra,IL6R
IL6R,Il6ra,lifra,,il11ra,IL6R
IL6R,Il6ra,lifra,,,IL6R
IL6R,Il6ra,lifra,,,IL6R
IL6R,Il6ra,lifra,,lifra,IL6R
IL6R,Il6ra,lifra,,ghra,IL6R
IL6R,Il6ra,lifra,,ghrb,IL6R
IL6R,Il6ra,lifra,,ghra,IL6R
IL6R,Il6ra,lifra,,ghra,IL6R
IL6R,Il6ra,ghrb,,cdh24b,IL6R
IL6R,Il6ra,ghrb,,il11ra,IL6R
IL6R,Il6ra,ghrb,,il11ra,IL6R
IL6R,Il6ra,ghrb,,,IL6R
IL6R,Il6ra,ghrb,,,IL6R
IL6R,Il6ra,ghrb,,lifra,IL6R
IL6R,Il6ra,ghrb,,ghra,IL6R
IL6R,Il6ra,ghrb,,ghrb,IL6R
IL6R,Il6ra,ghrb,,ghra,IL6R
IL6R,Il6ra,ghrb,,ghra,IL6R
IL6R,Il6ra,ghra,,cdh24b,IL6R
IL6R,Il6ra,ghra,,il11ra,IL6R
IL6R,Il6ra,ghra,,il11ra,IL6R
IL6R,Il6ra,ghra,,,IL6R
IL6R,Il6ra,ghra,,,IL6R
IL6R,Il6ra,ghra,,lifra,IL6R
IL6R,Il6ra,ghra,,ghra,IL6R
IL6R,Il6ra,ghra,,ghrb,IL6R
IL6R,Il6ra,ghra,,ghra,IL6R
IL6R,Il6ra,ghra,,ghra,IL6R
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,NPHP3-AS1
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
ACADM,Acadm,acadm,ACADM,,ACADM
,,,,,
,,,,,
,,,,,
,,,,,NIFK-AS1
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,BOLA3-DT
,,,,,
,,,,,
,,,,,TWF2-DT
,,,,,
,,,,,
,,,,,
,,,,,BSN-DT
,,,,,
,,,,,CLSTN2-AS1
,,,,,FAM85B
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,LINC01823
,,,,,PTPRG-AS1
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,LINC01803
,,,,,
,,,,,
,,,,,
,,,,,SLC8A1-AS1
,,,,,PSMD14-DT
,,,,,LINC02984
,,,,,APPAT
,,,,,ATP13A4-AS1
,,,,,
,,,,,LINC01192
,,,,,
,,,,,LINC02966
ZBTB18,Zbtb18,zbtb18,,ZBTB18,ZBTB18
ZBTB18,Zbtb18,zbtb18,,ZBTB18,ZBTB18
,,,,,
,,,,,MTCO1P38
,,,,,
,,,,,
,,,,,MTCYBP15
,,,,,LINC01806
,,,,,MTND6P15
,,,,,MTND5P18
,,,,,
TMEM201,Tmem201,,,,TMEM201
,,,,,LINC01817
,,,,,
,,,,,
,,,,,
,,,,,CCDC26
,,,,,
,,,,,COPS8-DT
,,,,,
,,,,,
,,,,,PIK3CD-AS1
,,,,,
CLSTN1,Clstn1,clstn1,CLSTN1,CLSTN1,CLSTN1
,,,,,SMARCAL1-AS1
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,SRGAP3-AS1
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,DGUOK-AS1
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
