,collision,ENSG_ID,gene_symbol,source
906,MP1,"ENSG00000107959, ENSG00000109270","PITRM1, LAMTOR3",ENSG
907,MP44,"ENSG00000163002, ENSG00000129422","NUP35, MTUS1",ENSG
908,MPP6,"ENSG00000105926, ENSG00000135698","PALS2, MPHOSPH6",ENSG
909,MPS1,"ENSG00000112742, ENSG00000177954, ENSG00000127415","TTK, RPS27, IDUA",ENSG
910,MRCL3,"ENSG00000101608, ENSG00000157335","MYL12A, CLEC18C",ENSG
911,MRG1,"ENSG00000134138, ENSG00000218283, ENSG00000164442","MEIS2, MORF4L1P1, CITED2",ENSG
912,MRG2,"ENSG00000179277, ENSG00000105419","MEIS3P1, MEIS3",ENSG
913,MRK,"ENSG00000091436, ENSG00000112144","MAP3K20, CILK1",ENSG
914,MRLC2,"ENSG00000118680, ENSG00000180209","MYL12B, MYL11",ENSG
915,MRP,"ENSG00000278183, ENSG00000116729","ABCC1, WLS",ENSG
916,MRP-L15,"ENSG00000115364, ENSG00000137547","MRPL19, MRPL15",ENSG
917,MRP-L32,"ENSG00000106591, ENSG00000180992","MRPL32, MRPL14",ENSG
918,MRP1,"ENSG00000278183, ENSG00000113318","ABCC1, MSH3",ENSG
919,MRP2,"ENSG00000150361, ENSG00000205078, ENSG00000023839","KLHL1, SYCE1L, ABCC2",ENSG
920,MRP6,"ENSG00000163221, ENSG00000275331","S100A12, ABCC6",ENSG
921,MRP7,"ENSG00000001626, ENSG00000124574","CFTR, ABCC10",ENSG
922,MRP8,"ENSG00000121270, ENSG00000143546, ENSG00000006071","ABCC11, S100A8, ABCC8",ENSG
923,MS4A4,"ENSG00000166959, ENSG00000110079","MS4A8, MS4A4A",ENSG
924,MSF,"ENSG00000116690, ENSG00000282302, ENSG00000115414","PRG4, SEPTIN9, FN1",ENSG
925,MSH,"ENSG00000115138, ENSG00000120149","POMC, MSX2",ENSG
926,MSK16,"ENSG00000157766, ENSG00000173546","ACAN, CSPG4",ENSG
927,MSP,"ENSG00000185621, ENSG00000173531, ENSG00000263639","LMLN, MST1, MSMB",ENSG
928,MSS1,"ENSG00000161057, ENSG00000130299","PSMC2, GTPBP3",ENSG
929,MSS4,"ENSG00000107242, ENSG00000183155","PIP5K1B, RABIF",ENSG
930,MST,"ENSG00000128309, ENSG00000125459, ENSG00000130758","MPST, MSTO1, MAP3K10",ENSG
931,MT-A70,"ENSG00000100982, ENSG00000165819","PCIF1, METTL3",ENSG
932,MT1,"ENSG00000169715, ENSG00000205362, ENSG00000169688, ENSG00000205364, ENSG00000255986, ENSG00000260549, ENSG00000205358, ENSG00000275691, ENSG00000198417, ENSG00000125144, ENSG00000187193","MT1E, MT1A, MT1B, MT1M, MT1JP, MT1L, MT1H, MT1IP, MT1F, MT1G, MT1X",ENSG
933,MT1K,"ENSG00000125144, ENSG00000205364","MT1G, MT1M",ENSG
934,MT2,"ENSG00000125148, ENSG00000187045","MT2A, TMPRSS6",ENSG
935,MTB,"ENSG00000146918, ENSG00000255986","NCAPG2, MT1JP",ENSG
936,MTF,"ENSG00000260549, ENSG00000163975, ENSG00000181867","MT1L, MELTF, FTMT",ENSG
937,MTF1,"ENSG00000163975, ENSG00000196132","MELTF, MYT1",ENSG
938,MTR1,"ENSG00000070985, ENSG00000137200","TRPM5, CMTR1",ENSG
939,MTR2,"ENSG00000132661, ENSG00000292378","NXT1, CMTR2",ENSG
940,MTS1,"ENSG00000196154, ENSG00000147889","S100A4, CDKN2A",ENSG
941,MTTF1,"ENSG00000230444, ENSG00000254798","TFAMP1, TFAMP2",ENSG
942,MU,"ENSG00000134184, ENSG00000106588, ENSG00000188428","GSTM1, PSMA2, BLOC1S5",ENSG
943,MU2,"ENSG00000161203, ENSG00000129354","AP2M1, AP1M2",ENSG
944,MUC5,"ENSG00000291363, ENSG00000117983","MUC5AC, MUC5B",ENSG
945,MUM1,"ENSG00000137265, ENSG00000160953","IRF4, PWWP3A",ENSG
946,MUM2,"ENSG00000146457, ENSG00000170043","WTAP, TRAPPC1",ENSG
947,MYM,"ENSG00000146463, ENSG00000197056, ENSG00000147130, ENSG00000163867, ENSG00000132950, ENSG00000121741","ZMYM4, ZMYM1, ZMYM3, ZMYM6, ZMYM5, ZMYM2",ENSG
948,NABC1,"ENSG00000064787, ENSG00000088836","BCAS1, SLC4A11",ENSG
949,NAC,"ENSG00000047597, ENSG00000091592","XK, NLRP1",ENSG
950,NAC1,"ENSG00000160877, ENSG00000144285","NACC1, SCN1A",ENSG
951,NAG,"ENSG00000136546, ENSG00000151779, ENSG00000108784","SCN7A, NBAS, NAGLU",ENSG
952,NAP1,"ENSG00000101473, ENSG00000169429, ENSG00000187109, ENSG00000163512, ENSG00000061676, ENSG00000131400","ACOT8, CXCL8, NAP1L1, AZI2, NCKAP1, NAPSA",ENSG
953,NAP1L,"ENSG00000187109, ENSG00000131401","NAP1L1, NAPSB",ENSG
954,NAP2,"ENSG00000273562, ENSG00000131401","NAP1L4, NAPSB",ENSG
955,NAT1,"ENSG00000110321, ENSG00000103546","EIF4G2, SLC6A2",ENSG
956,NAT3,"ENSG00000139209, ENSG00000173418","SLC38A4, NAA20",ENSG
957,NAT5,"ENSG00000173418, ENSG00000121579","NAA20, NAA50",ENSG
958,NBC3,"ENSG00000050438, ENSG00000033867","SLC4A8, SLC4A7",ENSG
959,NBP,"ENSG00000068120, ENSG00000073282","COASY, TP63",ENSG
960,NBR,"ENSG00000187609, ENSG00000130762","EXD3, ARHGEF16",ENSG
961,NBS1,"ENSG00000104320, ENSG00000274638","NBN, NLRP2",ENSG
962,ND1,"ENSG00000116679, ENSG00000198888","IVNS1ABP, MT-ND1",ENSG
963,NDR,"ENSG00000136929, ENSG00000112079","HEMGN, STK38",ENSG
964,NDR1,"ENSG00000104419, ENSG00000112079","NDRG1, STK38",ENSG
965,NEP,"ENSG00000196549, ENSG00000204580","MME, DDR1",ENSG
966,NET,"ENSG00000111145, ENSG00000103546","ELK3, SLC6A2",ENSG
967,NET1,"ENSG00000065320, ENSG00000165970, ENSG00000103546, ENSG00000134186","NTN1, SLC6A5, SLC6A2, PRPF38B",ENSG
968,NEU,"ENSG00000141736, ENSG00000228691","ERBB2, NEU1",ENSG
969,NEUROPSIN,"ENSG00000124818, ENSG00000129455","OPN5, KLK8",ENSG
970,NF-E1,"ENSG00000102145, ENSG00000100811","GATA1, YY1",ENSG
971,NF1HHS,"ENSG00000290539, ENSG00000270831","NF1P2, NF1P1",ENSG
972,NG2,"ENSG00000173546, ENSG00000204308","CSPG4, RNF5",ENSG
973,NIK,"ENSG00000006062, ENSG00000071054","MAP3K14, MAP4K4",ENSG
974,NIP,"ENSG00000123159, ENSG00000140254, ENSG00000214960","GIPC1, DUOXA1, CRPPA",ENSG
975,NIP1,"ENSG00000113734, ENSG00000114503, ENSG00000125967","BNIP1, NCBP2, NECAB3",ENSG
976,NIRF,"ENSG00000127743, ENSG00000147854","IL17B, UHRF2",ENSG
977,NKH,"ENSG00000178445, ENSG00000145020","GLDC, AMT",ENSG
978,NKIR,"ENSG00000115353, ENSG00000186074","TACR1, CD300LF",ENSG
979,NKR,"ENSG00000169836, ENSG00000111796","TACR3, KLRB1",ENSG
980,NKX6.1,"ENSG00000148826, ENSG00000163623","NKX6-2, NKX6-1",ENSG
981,NL2,"ENSG00000142606, ENSG00000167772","MMEL1, ANGPTL4",ENSG
982,NLG1,"ENSG00000126259, ENSG00000169760","KIRREL2, NLGN1",ENSG
983,NOC4,"ENSG00000131148, ENSG00000288146","EMC8, NOC4L",ENSG
984,NOR1,"ENSG00000116885, ENSG00000119508","OSCP1, NR4A3",ENSG
985,NOS,"ENSG00000007171, ENSG00000089250","NOS2, NOS1",ENSG
986,NOV,"ENSG00000147403, ENSG00000136999, ENSG00000114554","RPL10, CCN3, PLXNA1",ENSG
987,NP,"ENSG00000230447, ENSG00000291814, ENSG00000126746","CTF2P, PNP, ZNF384",ENSG
988,NPH3,"ENSG00000113971, ENSG00000182575","NPHP3, NXPH3",ENSG
989,NPL3,"ENSG00000276833, ENSG00000186310","TAF15, NAP1L3",ENSG
990,NPYR,"ENSG00000121966, ENSG00000164128","CXCR4, NPY1R",ENSG
991,NR1,"ENSG00000176884, ENSG00000188566","GRIN1, NDOR1",ENSG
992,NRF2,"ENSG00000116044, ENSG00000154727","NFE2L2, GABPA",ENSG
993,NRK2,"ENSG00000114904, ENSG00000077009","NEK4, NMRK2",ENSG
994,NRP,"ENSG00000099250, ENSG00000123240, ENSG00000187109","NRP1, OPTN, NAP1L1",ENSG
995,NRXN4,"ENSG00000174469, ENSG00000108797","CNTNAP2, CNTNAP1",ENSG
996,NS,"ENSG00000163938, ENSG00000133710","GNL3, SPINK5",ENSG
997,NSCL2,"ENSG00000147133, ENSG00000177551","TAF1, NHLH2",ENSG
998,NSE1,"ENSG00000162981, ENSG00000169189","LRATD1, NSMCE1",ENSG
999,NSE2,"ENSG00000156831, ENSG00000168672","NSMCE2, LRATD2",ENSG
1000,NSP,"ENSG00000139970, ENSG00000128487","RTN1, SPECC1",ENSG
1001,NSP2,"ENSG00000125744, ENSG00000137936","RTN2, BCAR3",ENSG
1002,NTN,"ENSG00000171119, ENSG00000006210","NRTN, CX3CL1",ENSG
1003,NY-REN-2,"ENSG00000270503, ENSG00000198492","YTHDF2P1, YTHDF2",ENSG
1004,OAT4,"ENSG00000168065, ENSG00000149742","SLC22A11, SLC22A9",ENSG
1005,OAT6,"ENSG00000004809, ENSG00000197847","SLC22A16, SLC22A20P",ENSG
1006,OAZ,"ENSG00000104904, ENSG00000102935","OAZ1, ZNF423",ENSG
1007,OB,"ENSG00000140937, ENSG00000174697","CDH11, LEP",ENSG
1008,OCC-1,"ENSG00000235162, ENSG00000163430","C12ORF75, FSTL1",ENSG
1009,OCC1,"ENSG00000235162, ENSG00000163430","C12ORF75, FSTL1",ENSG
1010,OCIF,"ENSG00000118903, ENSG00000164761","BTF3P11, TNFRSF11B",ENSG
1011,OCP2,"ENSG00000231234, ENSG00000113558","SKP1P1, SKP1",ENSG
1012,OCT1,"ENSG00000175003, ENSG00000143190","SLC22A1, POU2F1",ENSG
1013,OCT2,"ENSG00000028277, ENSG00000112499","POU2F2, SLC22A2",ENSG
1014,OCT3,"ENSG00000204531, ENSG00000146477","POU5F1, SLC22A3",ENSG
1015,ODA6,"ENSG00000122735, ENSG00000171595","DNAI1, DNAI2",ENSG
1016,ODC,"ENSG00000115758, ENSG00000183032","ODC1, SLC25A21",ENSG
1017,ODC1L,"ENSG00000155096, ENSG00000142920","AZIN1, AZIN2",ENSG
1018,ODD,"ENSG00000152661, ENSG00000143867","GJA1, OSR1",ENSG
1019,ODZ3,"ENSG00000218336, ENSG00000009694","TENM3, TENM1",ENSG
1020,OF,"ENSG00000066336, ENSG00000136492","SPI1, BRIP1",ENSG
1021,OFD1P1,"ENSG00000228212, ENSG00000226011","OFD1P17, OFD1P1Y",ENSG
1022,OFD1P2,"ENSG00000226611, ENSG00000242153","OFD1P2Y, OFD1P6Y",ENSG
1023,OI4,"ENSG00000108821, ENSG00000164692","COL1A1, COL1A2",ENSG
1024,OLF1,"ENSG00000167825, ENSG00000164330","OR5I1, EBF1",ENSG
1025,OLF4P,"ENSG00000268834, ENSG00000172148","OR7A1P, OR7A2P",ENSG
1026,OP-2,"ENSG00000116985, ENSG00000183682","BMP8B, BMP8A",ENSG
1027,OPG,"ENSG00000118903, ENSG00000164761","BTF3P11, TNFRSF11B",ENSG
1028,OR11-1,"ENSG00000254593, ENSG00000285315","OR7E126P, OR7E10P",ENSG
1029,OR11-11A,"ENSG00000255261, ENSG00000284822","OR7E4P, OR7E8P",ENSG
1030,OR19-18,"ENSG00000172148, ENSG00000127529","OR7A2P, OR7C2",ENSG
1031,OR4F18,"ENSG00000176695, ENSG00000288513","OR4F17, OR4F4",ENSG
1032,OR7E68P,"ENSG00000228547, ENSG00000235623","OR7E26P, OR7E110P",ENSG
1033,ORF1,"ENSG00000135541, ENSG00000213672","AHI1, NCKIPSD",ENSG
1034,ORF26,"ENSG00000234965, ENSG00000157796","SHISA8, WDR19",ENSG
1035,ORP1,"ENSG00000104237, ENSG00000141447","RP1, OSBPL1A",ENSG
1036,OSCP,"ENSG00000241837, ENSG00000198542","ATP5PO, ITGBL1",ENSG
1037,OSR1,"ENSG00000132823, ENSG00000172939","OSER1, OXSR1",ENSG
1038,OST,"ENSG00000126217, ENSG00000244038","MCF2L, DDOST",ENSG
1039,OTX3,"ENSG00000197587, ENSG00000105392","DMBX1, CRX",ENSG
1040,OX2R,"ENSG00000163606, ENSG00000137252","CD200R1, HCRTR2",ENSG
1041,P0,"ENSG00000089157, ENSG00000158887","RPLP0, MPZ",ENSG
1042,P1,"ENSG00000180644, ENSG00000137818, ENSG00000232799, ENSG00000128274","PRF1, RPLP1, CRYGFP, A4GALT",ENSG
1043,P100,"ENSG00000197157, ENSG00000088325","SND1, TPX2",ENSG
1044,P105,"ENSG00000077150, ENSG00000142186, ENSG00000109320","NFKB2, SCYL1, NFKB1",ENSG
1045,P11,"ENSG00000111405, ENSG00000223496, ENSG00000197747","ENDOU, EXOSC6, S100A10",ENSG
1046,P115,"ENSG00000138768, ENSG00000089820","USO1, ARHGAP4",ENSG
1047,P12,"ENSG00000115350, ENSG00000175482, ENSG00000231712","POLE4, POLD4, H3P5",ENSG
1048,P120,"ENSG00000112983, ENSG00000111641, ENSG00000198561, ENSG00000145715","BRD8, NOP2, CTNND1, RASA1",ENSG
1049,P13,"ENSG00000171311, ENSG00000235655","EXOSC1, H3P6",ENSG
1050,P130,"ENSG00000103479, ENSG00000166197","RBL2, NOLC1",ENSG
1051,P14,"ENSG00000116586, ENSG00000115128, ENSG00000147889, ENSG00000113387, ENSG00000163684, ENSG00000167797, ENSG00000163220, ENSG00000270915, ENSG00000132792","LAMTOR2, SF3B6, CDKN2A, SUB1, RPP14, CDK2AP2, S100A9, H3P8, CTNNBL1",ENSG
1052,P15,"ENSG00000132661, ENSG00000086504, ENSG00000113387, ENSG00000147883, ENSG00000227430","NXT1, MRPL28, SUB1, CDKN2B, H3P9",ENSG
1053,P150,"ENSG00000167670, ENSG00000166825, ENSG00000196455, ENSG00000097007","CHAF1A, ANPEP, PIK3R4, ABL1",ENSG
1054,P16,"ENSG00000147889, ENSG00000229421","CDKN2A, H3P10",ENSG
1055,P17,"ENSG00000230111, ENSG00000196550, ENSG00000237888, ENSG00000148229","H3P11, FAM72A, RPL29P31, POLE3",ENSG
1056,P18,"ENSG00000281709, ENSG00000198517, ENSG00000230618, ENSG00000179636, ENSG00000138085, ENSG00000123080, ENSG00000124802, ENSG00000149357","ZNF197, MAFK, H3P12, TPPP2, ATRAID, CDKN2C, EEF1E1, LAMTOR1",ENSG
1057,P180,"ENSG00000125844, ENSG00000101868","RRBP1, POLA1",ENSG
1058,P19,"ENSG00000243977, ENSG00000110944, ENSG00000129355, ENSG00000147889","H3P13, IL23A, CDKN2D, CDKN2A",ENSG
1059,P2,"ENSG00000171824, ENSG00000177600","EXOSC10, RPLP2",ENSG
1060,P20,"ENSG00000159713, ENSG00000250966","TPPP3, H3P14",ENSG
1061,P200,"ENSG00000066777, ENSG00000008869, ENSG00000189079","ARFGEF1, HEATR5B, ARID2",ENSG
1062,P21,"ENSG00000168824, ENSG00000178458, ENSG00000172465, ENSG00000124762","NSG1, H3P16, TCEAL1, CDKN1A",ENSG
1063,P22,"ENSG00000215021, ENSG00000197102, ENSG00000187446","PHB2, DYNC1H1, CHP1",ENSG
1064,P220,"ENSG00000149308, ENSG00000114867","NPAT, EIF4G1",ENSG
1065,P23,"ENSG00000110958, ENSG00000248205, ENSG00000170348","PTGES3, H3P17, TMED10",ENSG
1066,P24,"ENSG00000010278, ENSG00000271296, ENSG00000152954, ENSG00000187446","CD9, H3P19, NRSN1, CHP1",ENSG
1067,P25,"ENSG00000171368, ENSG00000166847","TPPP, DCTN5",ENSG
1068,P27,"ENSG00000250705, ENSG00000173465, ENSG00000104671, ENSG00000275214, ENSG00000110801","H3P23, ZNRD2, DCTN6, IFI27, PSMD9",ENSG
1069,P28,"ENSG00000108587, ENSG00000251118, ENSG00000148834, ENSG00000163879, ENSG00000101843, ENSG00000197272","GOSR1, H3P24, GSTO1, DNALI1, PSMD10, IL27",ENSG
1070,P29,"ENSG00000277804, ENSG00000117592, ENSG00000117614","PRTN3, PRDX6, SYF2",ENSG
1071,P3,"ENSG00000126903, ENSG00000171824","SLC10A3, EXOSC10",ENSG
1072,P31,"ENSG00000053501, ENSG00000099341, ENSG00000131100","USE1, PSMD8, ATP6V1E1",ENSG
1073,P32,"ENSG00000153563, ENSG00000108561","CD8A, C1QBP",ENSG
1074,P33,"ENSG00000153487, ENSG00000227507","ING1, LTB",ENSG
1075,P34,"ENSG00000111358, ENSG00000103591, ENSG00000134480","GTF2H3, AAGAB, CCNH",ENSG
1076,P35,"ENSG00000160339, ENSG00000243566, ENSG00000176749, ENSG00000168811","FCN2, UPK3B, CDK5R1, IL12A",ENSG
1077,P36,"ENSG00000220875, ENSG00000122643","H3C9P, NT5C3A",ENSG
1078,P37,"ENSG00000172116, ENSG00000134480, ENSG00000215114","CD8B, CCNH, UBXN2B",ENSG
1079,P38,"ENSG00000112062, ENSG00000106305, ENSG00000100591","MAPK14, AIMP2, AHSA1",ENSG
1080,P39,"ENSG00000159720, ENSG00000171450","ATP6V0D1, CDK5R2",ENSG
1081,P40,"ENSG00000100916, ENSG00000115365, ENSG00000168028, ENSG00000117395, ENSG00000220347, ENSG00000073282, ENSG00000103035, ENSG00000116584, ENSG00000145839, ENSG00000198520","BRMS1L, LANCL1, RPSA, EBNA1BP2, H3P28, TP63, PSMD7, ARHGEF2, IL9, ARMH1",ENSG
1082,P42,"ENSG00000227443, ENSG00000100519, ENSG00000156345","H3P30, PSMC6, CDK20",ENSG
1083,P43,"ENSG00000232466, ENSG00000164022","H3P31, AIMP1",ENSG
1084,P44,"ENSG00000276910, ENSG00000255492, ENSG00000116455, ENSG00000137965","GTF2H2, H3P33, WDR77, IFI44",ENSG
1085,P45,"ENSG00000145604, ENSG00000087191","SKP2, PSMC5",ENSG
1086,P47,"ENSG00000153487, ENSG00000105472, ENSG00000088833, ENSG00000115956, ENSG00000270433","ING1, CLEC11A, NSFL1C, PLEK, H3P37",ENSG
1087,P48,"ENSG00000259389, ENSG00000100380, ENSG00000168267","H3P38, ST13, PTF1A",ENSG
1088,P49,"ENSG00000259338, ENSG00000151304","H3P39, SRFBP1",ENSG
1089,P5,"ENSG00000123737, ENSG00000143870","EXOSC9, PDIA6",ENSG
1090,P50,"ENSG00000101017, ENSG00000109320, ENSG00000138303, ENSG00000102606, ENSG00000258570","CD40, NFKB1, ASCC1, ARHGEF7, H3P40",ENSG
1091,P51,"ENSG00000265541, ENSG00000073282, ENSG00000197024","H3P41, TP63, ZNF398",ENSG
1092,P52,"ENSG00000271626, ENSG00000164985, ENSG00000077150, ENSG00000213780","H3P42, PSIP1, NFKB2, GTF2H4",ENSG
1093,P54,"ENSG00000147140, ENSG00000226436, ENSG00000096060, ENSG00000116754","NONO, H3P43, FKBP5, SRSF11",ENSG
1094,P55,"ENSG00000157554, ENSG00000197170, ENSG00000075618, ENSG00000226881, ENSG00000117461","ERG, PSMD12, FSCN1, H3P44, PIK3R3",ENSG
1095,P56,"ENSG00000100764, ENSG00000123106, ENSG00000138769, ENSG00000227211","PSMC1, CCDC91, CDKL2, H3P45",ENSG
1096,P57,"ENSG00000179101, ENSG00000273707, ENSG00000102879","H3P47, CDKN1C, CORO1A",ENSG
1097,P58,"ENSG00000167004, ENSG00000108344, ENSG00000119318, ENSG00000102580, ENSG00000283702, ENSG00000250351","PDIA3, PSMD3, RAD23B, DNAJC3, KIR2DL3, H3P20",ENSG
1098,P6,"ENSG00000123737, ENSG00000163221","EXOSC9, S100A12",ENSG
1099,P60,"ENSG00000050327, ENSG00000237178, ENSG00000284099","ARHGEF5, H3P7, SQSTM1",ENSG
1100,P600,"ENSG00000169194, ENSG00000127481","IL13, UBR4",ENSG
1101,P62,"ENSG00000284099, ENSG00000213024, ENSG00000132912, ENSG00000288114, ENSG00000073792, ENSG00000121774","SQSTM1, NUP62, DCTN4, GTF2H1, IGF2BP2, KHDRBS1",ENSG
1102,P63,"ENSG00000073282, ENSG00000136026","TP63, CKAP4",ENSG
1103,P65,"ENSG00000067715, ENSG00000114745, ENSG00000173039","SYT1, GORASP1, RELA",ENSG
1104,P66,"ENSG00000077514, ENSG00000160691","POLD3, SHC1",ENSG
1105,P67,"ENSG00000111142, ENSG00000105383","METAP2, CD33",ENSG
1106,P68,"ENSG00000108654, ENSG00000077514","DDX5, POLD3",ENSG
1107,P75,"ENSG00000028137, ENSG00000071564, ENSG00000164985","TNFRSF1B, TCF3, PSIP1",ENSG
1108,P76,"ENSG00000151176, ENSG00000125304","PLBD2, TM9SF2",ENSG
1109,P8,"ENSG00000185290, ENSG00000075914, ENSG00000143546, ENSG00000176046, ENSG00000182712","NUPR2, EXOSC7, S100A8, NUPR1, CMC4",ENSG
1110,P84,"ENSG00000079134, ENSG00000125503, ENSG00000198053","THOC1, PPP1R12C, SIRPA",ENSG
1111,P85,"ENSG00000102606, ENSG00000125503, ENSG00000088808, ENSG00000145675, ENSG00000105647","ARHGEF7, PPP1R12C, PPP1R13B, PIK3R1, PIK3R2",ENSG
1112,P8MTCP1,"ENSG00000214827, ENSG00000182712","MTCP1, CMC4",ENSG
1113,P90,"ENSG00000283777, ENSG00000072274","CANX, TFRC",ENSG
1114,P97,"ENSG00000175166, ENSG00000179409, ENSG00000153774, ENSG00000110321, ENSG00000165280","PSMD2, GEMIN4, CFDP1, EIF4G2, VCP",ENSG
1115,PA,"ENSG00000277823, ENSG00000166947, ENSG00000104164","PRH1, EPB42, BLOC1S6",ENSG
1116,PAAT,"ENSG00000139209, ENSG00000119965","SLC38A4, C10ORF88",ENSG
1117,PABP1,"ENSG00000231707, ENSG00000070756","PABPC1P1, PABPC1",ENSG
1118,PABP2,"ENSG00000100836, ENSG00000198526","PABPN1, PABPC1P2",ENSG
1119,PABP3,"ENSG00000151846, ENSG00000230673","PABPC3, PABPC1P3",ENSG
1120,PABPL1,"ENSG00000239443, ENSG00000070756","PABPC1P10, PABPC1",ENSG
1121,PAC1,"ENSG00000183527, ENSG00000067082, ENSG00000078549","PSMG1, KLF6, ADCYAP1R1",ENSG
1122,PAC2,"ENSG00000284770, ENSG00000128789","TBCE, PSMG2",ENSG
1123,PACAP,"ENSG00000170476, ENSG00000141433","MZB1, ADCYAP1",ENSG
1124,PACER,"ENSG00000273129, ENSG00000102445","PACERR, RUBCNL",ENSG
1125,PACT,"ENSG00000180228, ENSG00000122257","PRKRA, RBBP6",ENSG
1126,PAD,"ENSG00000108406, ENSG00000280908","DHX40, PADI4",ENSG
1127,PAD1,"ENSG00000115233, ENSG00000281459","PSMD14, PADI1",ENSG
1128,PAFAH,"ENSG00000146070, ENSG00000007168","PLA2G7, PAFAH1B1",ENSG
1129,PAL,"ENSG00000171241, ENSG00000148602, ENSG00000145730","SHCBP1, LRIT1, PAM",ENSG
1130,PAM-1,"ENSG00000145730, ENSG00000158769","PAM, F11R",ENSG
1131,PAN2,"ENSG00000160505, ENSG00000240857","NLRP4, RDH14",ENSG
1132,PAO,"ENSG00000088826, ENSG00000148832","SMOX, PAOX",ENSG
1133,PAP,"ENSG00000090060, ENSG00000112996, ENSG00000114383, ENSG00000153317, ENSG00000106244, ENSG00000151693, ENSG00000172016, ENSG00000014257","PAPOLA, MRPS30, TUSC2, ASAP1, PDAP1, ASAP2, REG3A, ACP3",ENSG
1134,PAP1,"ENSG00000106244, ENSG00000172016","PDAP1, REG3A",ENSG
1135,PAP2,"ENSG00000117598, ENSG00000132382","PLPPR5, MYBBP1A",ENSG
1136,PAPA,"ENSG00000182752, ENSG00000106571","PAPPA, GLI3",ENSG
1137,PAR-1,"ENSG00000072518, ENSG00000279050, ENSG00000181104","MARK2, PWAR1, F2R",ENSG
1138,PAR1,"ENSG00000181104, ENSG00000285112, ENSG00000279050","F2R, SLC52A2, PWAR1",ENSG
1139,PAR2,"ENSG00000164251, ENSG00000132517, ENSG00000144852","F2RL1, SLC52A1, NR1I2",ENSG
1140,PAR3,"ENSG00000164220, ENSG00000148498","F2RL2, PARD3",ENSG
1141,PAR4,"ENSG00000177425, ENSG00000127533","PAWR, F2RL3",ENSG
1142,PARC,"ENSG00000278006, ENSG00000112659","CCL18, CUL9",ENSG
1143,PARS,"ENSG00000136628, ENSG00000143799","EPRS1, PARP1",ENSG
1144,PAT1,"ENSG00000062725, ENSG00000123643","APPBP2, SLC36A1",ENSG
1145,PBF,"ENSG00000183255, ENSG00000186918","PTTG1IP, ZNF395",ENSG
1146,PBI,"ENSG00000109208, ENSG00000244509","SMR3A, APOBEC3C",ENSG
1147,PBP,"ENSG00000008710, ENSG00000125686, ENSG00000089220, ENSG00000163736, ENSG00000088538","PKD1, MED1, PEBP1, PPBP, DOCK3",ENSG
1148,PC-1,"ENSG00000008710, ENSG00000197594","PKD1, ENPP1",ENSG
1149,PC2,"ENSG00000118762, ENSG00000141582, ENSG00000125851","PKD2, CBX4, PCSK2",ENSG
1150,PC3,"ENSG00000141570, ENSG00000175426, ENSG00000159388","CBX8, PCSK1, BTG2",ENSG
1151,PC4,"ENSG00000113387, ENSG00000115257, ENSG00000006652","SUB1, PCSK4, IFRD1",ENSG
1152,PCA1,"ENSG00000197594, ENSG00000253438","ENPP1, PCAT1",ENSG
1153,PCD,"ENSG00000122735, ENSG00000167646, ENSG00000166228, ENSG00000039139","DNAI1, DNAAF3, PCBD1, DNAH5",ENSG
1154,PCL,"ENSG00000107593, ENSG00000037280","PKD2L1, FLT4",ENSG
1155,PCL1,"ENSG00000112511, ENSG00000116005","PHF1, PCYOX1",ENSG
1156,PCN,"ENSG00000160299, ENSG00000178209","PCNT, PLEC",ENSG
1157,PCP,"ENSG00000130517, ENSG00000137509","PGPEP1, PRCP",ENSG
1158,PD1,"ENSG00000145335, ENSG00000276977, ENSG00000158480","SNCA, PDCD1, SPATA2",ENSG
1159,PDI,"ENSG00000185624, ENSG00000281459, ENSG00000185615","P4HB, PADI1, PDIA2",ENSG
1160,PDIP1,"ENSG00000174943, ENSG00000130589","KCTD13, HELZ2",ENSG
1161,PDIR,"ENSG00000065485, ENSG00000185615","PDIA5, PDIA2",ENSG
1162,PEN,"ENSG00000102109, ENSG00000080608","PCSK1N, PUM3",ENSG
1163,PEPP1,"ENSG00000105559, ENSG00000101883","PLEKHA4, RHOXF1",ENSG
1164,PEPP2,"ENSG00000052126, ENSG00000131721","PLEKHA5, RHOXF2",ENSG
1165,PERRS,"ENSG00000108370, ENSG00000186326","RGS9, RGS9BP",ENSG
1166,PFM,"ENSG00000120149, ENSG00000052850","MSX2, ALX4",ENSG
1167,PFM1,"ENSG00000120149, ENSG00000110851","MSX2, PRDM4",ENSG
1168,PFM2,"ENSG00000052850, ENSG00000138738","ALX4, PRDM5",ENSG
1169,PGAM-B,"ENSG00000171314, ENSG00000226784","PGAM1, PGAM4",ENSG
1170,PGDS,"ENSG00000107317, ENSG00000163106","PTGDS, HPGDS",ENSG
1171,PGR1,"ENSG00000158292, ENSG00000179010","GPR153, MRFAP1",ENSG
1172,PH2A/F,"ENSG00000234816, ENSG00000196787","H2AC5P, H2AC11",ENSG
1173,PHKD,"ENSG00000160014, ENSG00000198668, ENSG00000143933","CALM3, CALM1, CALM2",ENSG
1174,PHR1,"ENSG00000021300, ENSG00000005810","PLEKHB1, MYCBP2",ENSG
1175,PIG1,"ENSG00000283082, ENSG00000108256","LGALS7, NUFIP2",ENSG
1176,PIG3,"ENSG00000115129, ENSG00000182154","TP53I3, MRPL41",ENSG
