,gene_symbol,alias_symbol,ENSG_ID,HGNC_ID,NCBI_ID,collision,source
1008,SCN2A,"Nav1.2,HBSCII,HBSCI",ENSG00000136531,10588,6326.0,HBSCI,HGNC
1009,CYCSP38,"HCP38,HC2",ENSG00000259513,24411,360184.0,HC2,HGNC
1010,SERPIND1,"HC-II,HLS2,HC2,D22S673",ENSG00000099937,4838,3053.0,HC2,HGNC
1011,PSMA1,"HC2,NU,PROS30,MGC14542,MGC14575,MGC14751,MGC1667,MGC21459,MGC22853,MGC23915",ENSG00000129084,9530,5682.0,HC2,HGNC
1012,CYCSP24,"HCP24,HC3,HCP31",ENSG00000227666,24398,360177.0,HC3,HGNC
1013,PSMA2,"MU,HC3,PMSA2",ENSG00000106588,9531,5683.0,HC3,HGNC
1014,PSMB1,"PMSB1,HC5",ENSG00000008018,9537,5689.0,HC5,HGNC
1015,CYCSP1,"HC5,HCP36",ENSG00000271423,20095,122950.0,HC5,HGNC
1016,PSMA3,HC8,ENSG00000100567,9532,5684.0,HC8,HGNC
1017,CYCSP35,"HCP35,HC8",ENSG00000233549,24409,121916.0,HC8,HGNC
1018,HCAR2,"HCA2,HM74A,PUMAG,Puma-g,NIACR1",ENSG00000182782,24827,338442.0,HCA2,HGNC
1019,ADCY10,"SAC,Sacy,SACI,HCA2,RP1-313L4.2",ENSG00000143199,21285,55811.0,HCA2,HGNC
1020,MAGEC3,"HCA2,MAGE-C3,CT7.2",ENSG00000165509,23798,139081.0,HCA2,HGNC
1021,MAGEE2,HCA3,ENSG00000186675,24935,139599.0,HCA3,HGNC
1022,HCAR3,"HCA3,HM74",ENSG00000255398,16824,8843.0,HCA3,HGNC
1023,SMC3,"HCAP,BAM,SMC3L1,bamacan",ENSG00000108055,2468,9126.0,HCAP,HGNC
1024,RNGTT,"HCE,HCE1,hCAP",ENSG00000111880,10073,8732.0,HCAP,HGNC
1025,DCD,"AIDD,PIF,DSEP,HCAP,DCD-1",ENSG00000161634,14669,117159.0,HCAP,HGNC
1026,CCL14,"HCC-1,HCC-3,NCC-2,SCYL2,CKb1,MCIF",ENSG00000276409,10612,6358.0,HCC-1,HGNC
1027,SARNP,"THO1,Hcc-1,CIP29",ENSG00000205323,24432,84324.0,HCC-1,HGNC
1028,TXNDC5,"MGC3178,FLJ21353,FLJ90810,EndoPDI,Hcc-2,ERp46,PDIA15",ENSG00000239264,21073,81567.0,HCC-2,HGNC
1029,MRPS11,"FLJ23406,HCC-2,FLJ22512,uS11m",ENSG00000181991,14050,64963.0,HCC-2,HGNC
1030,CCL15,"HCC-2,NCC-3,SCYL3,MIP-5,Lkn-1,MIP-1d,HMRP-2B",ENSG00000275718,10613,6359.0,HCC-2,HGNC
1031,RBMS1,"SCR2,MSSP-1,MSSP-2,MSSP-3,YC1,HCC-4,DKFZp564H0764",ENSG00000153250,9907,5937.0,HCC-4,HGNC
1032,CCL16,"NCC-4,SCYL4,LEC,HCC-4,LMC,LCC-1,CKb12,Mtn-1",ENSG00000275152,10614,6360.0,HCC-4,HGNC
1033,MOB2,HCCA2,ENSG00000182208,24904,81532.0,HCCA2,HGNC
1034,YY1AP1,"YY1AP,HCCA2,YAP",ENSG00000163374,30935,55249.0,HCCA2,HGNC
1035,BRI3BP,"BNAS1,KG19,HCCR-2,HCCRBP-3",ENSG00000184992,14251,140707.0,HCCR-2,HGNC
1036,LETMD1,"HCCR1,HCCR,HCCR-2,HCCR-1,HCCR2,SLC55A3",ENSG00000050426,24241,25875.0,HCCR-2,HGNC
1037,CGA,"HCG,GPHa,GPHA1,FSHA,LHA,TSHA,GPA1",ENSG00000135346,1885,1081.0,HCG,HGNC
1038,HTC2,"CGH,HCG",,5278,,HCG,HGNC
1039,CGB5,HCG,ENSG00000189052,16452,93659.0,HCG,HGNC
1040,NUP42,"NLP_1,CG1,hCG1,H_RG271G13.9",ENSG00000136243,17010,11097.0,HCG1,HGNC
1041,TRIM31,"RNF,HCGI,C6orf13,HCG1",ENSG00000204616,16289,11074.0,HCG1,HGNC
1042,PEBP1,"RKIP,HCNP,PEBP",ENSG00000089220,8630,5037.0,HCNP,HGNC
1043,XAB2,"HCNP,HCRN,SYF1,NTC90",ENSG00000076924,14089,56949.0,HCNP,HGNC
1044,CPOX,"CPX,HCP",ENSG00000080819,2321,1371.0,HCP,HGNC
1045,PTPN6,"HCP,HCPH,PTP-1C,SHP-1,SHP1",ENSG00000111679,9658,5777.0,HCP,HGNC
1046,AMBP,"UTI,HCP,EDC1,HI30,IATIL,ITILC",ENSG00000106927,453,259.0,HCP,HGNC
1047,PDE7A,HCP1,ENSG00000205268,8791,5150.0,HCP1,HGNC
1048,CYCSP51,HCP1,ENSG00000229357,24383,343045.0,HCP1,HGNC
1049,PRMT1,"HCP1,ANM1",ENSG00000126457,5187,3276.0,HCP1,HGNC
1050,SLC46A1,"HCP1,MGC9564,PCFT,HsPCFT,hPCFT",ENSG00000076351,30521,113235.0,HCP1,HGNC
1051,EIF2AK1,"HRI,KIAA1369,hHRI,HCR",ENSG00000086232,24921,27102.0,HCR,HGNC
1052,CCRL2,"HCR,CRAM-B,CKRX,CRAM-A,ACKR5",ENSG00000121797,1612,9034.0,HCR,HGNC
1053,CCHCR1,HCR,ENSG00000204536,13930,54535.0,HCR,HGNC
1054,CYCS,"HCS,CYC",ENSG00000172115,19986,54205.0,HCS,HGNC
1055,HLCS,HCS,ENSG00000159267,4976,3141.0,HCS,HGNC
1056,SPAG11B,"HE2,EP2,EP2C,EP2D,EDDM2B",ENSG00000164871,14534,10407.0,HE2,HGNC
1057,SPAG11A,"HE2,EDDM2A",ENSG00000178287,33342,653423.0,HE2,HGNC
1058,GJB6,"EDH,HED,CX30",ENSG00000121742,4288,10804.0,HED,HGNC
1059,HAND2,"dHand,Thing2,Hed,bHLHa26",ENSG00000164107,4808,9464.0,HED,HGNC
1060,EDA,"EDA1,XLHED,HED,XHED,ED1-A1,ED1-A2,EDA-A1,EDA-A2",ENSG00000158813,3157,1896.0,HED,HGNC
1061,DNLZ,"RP11-413M3.2,ZIM17,bA413M3.2,TIMM15,HEP",ENSG00000213221,33879,728489.0,HEP,HGNC
1062,EPHB6,HEP,ENSG00000106123,3396,2051.0,HEP,HGNC
1063,C17ORF49,,ENSG00000258315,28737,124944.0,HEPIS,HGNC
1064,IFTAP,"FLJ38678,HEPIS,NWC",ENSG00000166352,25142,119710.0,HEPIS,HGNC
1065,ERVK3,HERV-K,,3456,,HERV-K,HGNC
1066,ERVK2,HERV-K,,3455,,HERV-K,HGNC
1067,SOS1,"HGF,GF1",ENSG00000115904,11187,6654.0,HGF,HGNC
1068,IL6,"IL-6,BSF2,HGF,HSF",ENSG00000136244,6018,3569.0,HGF,HGNC
1069,LLGL2,"HGL,Hugl-2",ENSG00000073350,6629,3993.0,HGL,HGNC
1070,LIPF,"HGL,HLAL",ENSG00000182333,6622,8513.0,HGL,HGNC
1071,ZMPSTE24,"FACE-1,Ste24p,STE24,HGPS,PRO1",ENSG00000084073,12877,10269.0,HGPS,HGNC
1072,LMNA,"HGPS,MADA",ENSG00000160789,6636,4000.0,HGPS,HGNC
1073,ROBO3,"RBIG1,FLJ21044,HGPS",ENSG00000154134,13433,64221.0,HGPS,HGNC
1074,YTHDF2,"HGRG8,NY-REN-2,CAHL",ENSG00000198492,31675,51441.0,HGRG8,HGNC
1075,YTHDF2P1,"HGRG8,NY-REN-2",ENSG00000270503,19865,400209.0,HGRG8,HGNC
1076,CCNDBP1,"DIP1,GCIP,HHM",ENSG00000166946,1587,23582.0,HHM,HGNC
1077,PTHLH,"PTHRP,HHM,PLP,PTHR",ENSG00000087494,9607,5744.0,HHM,HGNC
1078,ZNF182L,HHZ150,,12973,,HHZ150,HGNC
1079,ZNF182,"KOX14,HHZ150,Zfp182",ENSG00000147118,13001,7569.0,HHZ150,HGNC
1080,AKAP4,"p82,hAKAP82,AKAP82,Fsc1,HI,CT99",ENSG00000147081,374,8852.0,HI,HGNC
1081,ABCC8,"HI,PHHI,SUR1,MRP8,ABC36,HHF1,TNDM2",ENSG00000006071,59,6833.0,HI,HGNC
1082,RPL29,"HIP,HUMRPL29,L29,eL29",ENSG00000162244,10331,6159.0,HIP,HGNC
1083,ST13,"SNC6,HSPABP1,HIP,P48,FAM10A1",ENSG00000100380,11343,6767.0,HIP,HGNC
1084,HHIP,"HIP,FLJ20992",ENSG00000164161,14866,64399.0,HIP,HGNC
1085,REG3A,"HIP,REG-III,REG3,PBCGF,PAP1",ENSG00000172016,8601,5068.0,HIP,HGNC
1086,VIS1,"HIS1,HIS-1",,12696,7435.0,HIS1,HGNC
1087,HTN1,HIS1,ENSG00000126550,5283,3346.0,HIS1,HGNC
1088,HEXIM1,"CLP-1,HIS1,MAQ1,EDG1",ENSG00000186834,24953,10614.0,HIS1,HGNC
1089,HOOK1,HK1,ENSG00000134709,19884,51361.0,HK1,HGNC
1090,KCNA4,"Kv1.4,HK1,HPCN2,PCN2",ENSG00000182255,6222,3739.0,HK1,HGNC
1091,KIF2A,HK2,ENSG00000068796,6318,3796.0,HK2,HGNC
1092,HOOK2,HK2,ENSG00000095066,19885,29911.0,HK2,HGNC
1093,KCNA5,"Kv1.5,HK2,HPCN1",ENSG00000130037,6224,3741.0,HK2,HGNC
1094,KCNA2,"Kv1.2,HK4",ENSG00000177301,6220,3737.0,HK4,HGNC
1095,GCK,HK4,ENSG00000106633,4195,2645.0,HK4,HGNC
1096,HMGCL,"HL,HMGCL1",ENSG00000117305,5005,3155.0,HL,HGNC
1097,LIPC,"HL,HTGL",ENSG00000166035,6619,3990.0,HL,HGNC
1098,ITLN2,HL-2,ENSG00000158764,20599,142683.0,HL-2,HGNC
1099,DNAH6,"Dnahc6,HL-2,FLJ37357",ENSG00000115423,2951,1768.0,HL-2,HGNC
1100,SKIC2,"HLP,DDX13,SKI2W,170A,SKIV2L1,SKI2",ENSG00000204351,10898,6499.0,HLP,HGNC
1101,GZMB,"CCPI,CGL-1,CSP-B,CGL1,CTSGL1,HLP,SECT",ENSG00000100453,4709,3002.0,HLP,HGNC
1102,HAP1,"HLP,hHLP1,HIP5",ENSG00000173805,4812,9001.0,HLP,HGNC
1103,DDX3X,"DBX,HLP2,DDX14,CAP-Rf",ENSG00000215301,2745,1654.0,HLP2,HGNC
1104,HPCAL1,"BDR1,HLP2,VILIP-3",ENSG00000115756,5145,3241.0,HLP2,HGNC
1105,ALG1,"HMT-1,HMAT1,CDG1K,Mat-1",ENSG00000033011,18294,56052.0,HMAT1,HGNC
1106,PEA15,"HMAT1,MAT1,PED,PEA-15,MAT1H,HUMMAT1H,PED-PEA15,PED/PEA15",ENSG00000162734,8822,8682.0,HMAT1,HGNC
1107,MSH2,"HNPCC,HNPCC1,MSH-2",ENSG00000095002,7325,4436.0,HNPCC,HGNC
1108,MLH1,"HNPCC,FCC2,HNPCC2,MLH-1",ENSG00000076242,7127,4292.0,HNPCC,HGNC
1109,RBMXP1,HNRNP-G,ENSG00000216835,9911,3186.0,HNRNP-G,HGNC
1110,RBMX,"RNMX,hnRNP-G,HNRNPG",ENSG00000147274,9910,27316.0,HNRNP-G,HGNC
1111,NTM,"HNT,NTRI,IGLON2,CEPU-1",ENSG00000182667,17941,50863.0,HNT,HGNC
1112,RREB1,HNT,ENSG00000124782,10449,6239.0,HNT,HGNC
1113,STIP1,"HOP,STI1",ENSG00000168439,11387,10963.0,HOP,HGNC
1114,HOPX,"LAGY,HOP,OB1,NECC1,SMAP31",ENSG00000171476,24961,84525.0,HOP,HGNC
1115,ELAC2,"FLJ10530,HPC2",ENSG00000006744,14198,60528.0,HPC2,HGNC
1116,CBX4,"hPC2,PC2,NBP16",ENSG00000141582,1554,8535.0,HPC2,HGNC
1117,PCAP,"HPC2,HPC8",,8645,,HPC2,HGNC
1118,HCFC1R1,"HPIP,FLJ20568",ENSG00000103145,21198,54985.0,HPIP,HGNC
1119,PBXIP1,HPIP,ENSG00000163346,21199,57326.0,HPIP,HGNC
1120,TFF1,"D21S21,HPS2,pS2,pNR-2,HP1.A",ENSG00000160182,11755,7031.0,HPS2,HGNC
1121,AP3B1,"ADTB3A,HPS2",ENSG00000132842,566,8546.0,HPS2,HGNC
1122,RNF139,"TRC8,RCA1,HRCA1",ENSG00000170881,17023,11236.0,HRCA1,HGNC
1123,RCA1,HRCA1,,9929,,HRCA1,HGNC
1124,FBXW10,"SM2SH2,HREP,Fbw10",ENSG00000171931,1211,10517.0,HREP,HGNC
1125,FBXW10B,"HREP,SM25H2",ENSG00000241322,14379,374286.0,HREP,HGNC
1126,NRG4,HRG4,ENSG00000169752,29862,145957.0,HRG4,HGNC
1127,UNC119,"HRG4,POC7,POC7A",ENSG00000109103,12565,9094.0,HRG4,HGNC
1128,HGS,"Hrs,ZFYVE8,Vps27",ENSG00000185359,4897,9146.0,HRS,HGNC
1129,SRSF5,"SRP40,HRS",ENSG00000100650,10787,6430.0,HRS,HGNC
1130,HCLS1,"HS1,CTTNL",ENSG00000180353,4844,3059.0,HS1,HGNC
1131,YWHAQ,"HS1,14-3-3",ENSG00000134308,12854,10971.0,HS1,HGNC
1132,EEF1A2,"EEF1AL,HS1",ENSG00000101210,3192,1917.0,HS1,HGNC
1133,HSD17B1,"HSD17,MGC138140,SDR28C1",ENSG00000108786,5210,3292.0,HSD17,HGNC
1134,HSD17B2,"HSD17,SDR9C2",ENSG00000086696,5211,3294.0,HSD17,HGNC
1135,OR2A7,HSDJ0798C17,ENSG00000243896,8234,401427.0,HSDJ0798C17,HGNC
1136,OR2A9P,HSDJ0798C17,ENSG00000228960,8236,441295.0,HSDJ0798C17,HGNC
1137,CDC7,"Hsk1,huCdc7,HsCdc7",ENSG00000097046,1745,8317.0,HSK1,HGNC
1138,KCNN1,"KCa2.1,hSK1",ENSG00000105642,6290,3780.0,HSK1,HGNC
1139,SDR42E1,HSPC105,ENSG00000184860,29834,93517.0,HSPC105,HGNC
1140,KNL1,"D40,AF15Q14,CT29,KIAA1570,hKNL-1,hSpc105,PPP1R55,Spc7",ENSG00000137812,24054,57082.0,HSPC105,HGNC
1141,PANK2,"HSS,FLJ11729,PKAN,HARP",ENSG00000125779,15894,80025.0,HSS,HGNC
1142,SPAG9,"HSS,SYD1,KIAA0516,MGC14967,MGC74461,MGC117291,JLP,PHET,HLC4,FLJ13450,FLJ14006,FLJ26141,FLJ34602,CT89,JIP4,JIP-4,PIG6",ENSG00000008294,14524,9043.0,HSS,HGNC
1143,GFER,"HSS,ERV1,ALR,HERV1,HPO1,HPO2",ENSG00000127554,4236,2671.0,HSS,HGNC
1144,SGSH,"HSS,MPS3A,SFMD",ENSG00000181523,10818,6448.0,HSS,HGNC
1145,SULT2B1,HSST2,ENSG00000088002,11459,6820.0,HSST2,HGNC
1146,NDST2,"NST2,HSST2",ENSG00000166507,7681,8509.0,HSST2,HGNC
1147,TNXB,"TNXBS,XBS,XB,HXBL,TN-X,TNX",ENSG00000168477,11976,7148.0,HXBL,HGNC
1148,TNXA,"XA,D6S103E,HXBL",ENSG00000248290,11975,7146.0,HXBL,HGNC
1149,NR4A2,"TINUR,NOT,RNR1,HZF-3",ENSG00000153234,7981,4929.0,HZF-3,HGNC
1150,ZNF125,"HZF3,HZF-3",,12908,,HZF-3,HGNC
1151,ZNF267,HZF2,ENSG00000185947,13060,10308.0,HZF2,HGNC
1152,NR1D2,"BD73,RVR,EAR-1r,HZF2,Hs.37288,REVERBB,REVERBbeta",ENSG00000174738,7963,9975.0,HZF2,HGNC
1153,ZNF126,"HZF2,HZF-2",,12909,,HZF2,HGNC
1154,ZNF125,"HZF3,HZF-3",,12908,,HZF3,HGNC
1155,ZNF268,HZF3,ENSG00000090612,13061,10795.0,HZF3,HGNC
1156,ALPI,IAP,ENSG00000163295,437,248.0,IAP,HGNC
1157,MAGT1,"DKFZp564K142,IAP,OST3B,MRX95,SLC58A1",ENSG00000102158,28880,84061.0,IAP,HGNC
1158,IAPP,"AMYLIN,DAP,IAP",ENSG00000121351,5329,3375.0,IAP,HGNC
1159,CD47,"IAP,OA3",ENSG00000196776,1682,961.0,IAP,HGNC
1160,DEF6,"IBP,SLAT,SWAP70L",ENSG00000023892,2760,50619.0,IBP,HGNC
1161,TSPO,"PBR,MBR,PKBS,mDRC,DBI,IBP,pk18,TSPO1",ENSG00000100300,1158,706.0,IBP,HGNC
1162,CASP1,ICE,ENSG00000137752,1499,834.0,ICE,HGNC
1163,CES2,"CE-2,iCE,CES2A1",ENSG00000172831,1864,8824.0,ICE,HGNC
1164,MTUS2,"TIP150,CAZIP,ICIS",ENSG00000132938,20595,23281.0,ICIS,HGNC
1165,MTUS1,"MTSG1,KIAA1288,DKFZp586D1519,FLJ14295,ATIP1,MP44,ATBP,ICIS,ATIP3",ENSG00000129422,29789,57509.0,ICIS,HGNC
1166,CLNS1AP1,ICln,ENSG00000213335,2081,1204.0,ICLN,HGNC
1167,CLNS1A,ICln,ENSG00000074201,2080,1207.0,ICLN,HGNC
1168,DGCR2,"KIAA0163,LAN,IDD,DGS-C,SEZ-12",ENSG00000070413,2845,9993.0,IDD,HGNC
1169,COL9A3,"IDD,MED,EDM3,FLJ90759,DJ885L7.4.1",ENSG00000092758,2219,1299.0,IDD,HGNC
1170,IFNA21,IFN-alphaI,ENSG00000137080,5424,3452.0,IFN-ALPHAI,HGNC
1171,IFNA17,"LEIF2C1,IFN-alphaI",ENSG00000234829,5422,3451.0,IFN-ALPHAI,HGNC
1172,LRP1,"LRP,CD91,LRP1A,APOER,IGFBP3R1,IGFBP-3R",ENSG00000123384,6692,4035.0,IGFBP-3R,HGNC
1173,TMEM219,IGFBP-3R,ENSG00000149932,25201,124446.0,IGFBP-3R,HGNC
1174,IGHVOR16@,"IGHV,OR16",,5712,,IGHV,HGNC
1175,IGHVOR15@,"IGHV,OR15",,5711,,IGHV,HGNC
1176,IGHV4-30-2,"IGHV4-3,IGHV4302",,5647,28398.0,IGHV4-3,HGNC
1177,IGHV4-30-4,"IGHV4-3,IGHV4304",,5648,28397.0,IGHV4-3,HGNC
1178,B4GAT1,"IGnT,iGAT,BETA3GNTI,B3GN-T1",ENSG00000174684,15685,11041.0,IGNT,HGNC
1179,GCNT2,"IGNT,NAGCT1,bA421M1.1,bA360O19.2,ULG3",ENSG00000111846,4204,2651.0,IGNT,HGNC
1180,IGKVOR2@,"IGO1,IGKV/OR2",,5840,,IGO1,HGNC
1181,IGKV1OR2-108,"IGKV1/OR2-108,IGKV1OR2108,IGO1",ENSG00000231292,5767,28862.0,IGO1,HGNC
1182,CD300LF,"IREM1,NKIR,IGSF13,CD300f,CLM1",ENSG00000186074,29883,146722.0,IGSF13,HGNC
1183,IGSF11,"BT-IgSF,MGC35227,Igsf13,VSIG3,CT119",ENSG00000144847,16669,152404.0,IGSF13,HGNC
1184,IL20,"ZCYTO10,IL10D,IL-20",ENSG00000162891,6002,50604.0,IL-20,HGNC
1185,IL17B,"IL-17B,ZCYTO7,IL-20,MGC138900,MGC138901,NIRF",ENSG00000127743,5982,27190.0,IL-20,HGNC
1186,IL21,"Za11,IL-21",ENSG00000138684,6005,59067.0,IL-21,HGNC
1187,IL22,"ILTIF,IL-21,zcyto18,IL-TIF,IL-D110,TIFa,TIFIL-23,IL-22,MGC79382,MGC79384",ENSG00000127318,14900,50616.0,IL-21,HGNC
1188,IL17C,"IL-17C,CX2,IL-21,MGC126884,MGC138401",ENSG00000124391,5983,27189.0,IL-21,HGNC
1189,MYDGF,"R33729_1,IL25,SF20,IL-25,IL-27",ENSG00000074842,16948,56005.0,IL-25,HGNC
1190,IL25,"IL-25,IL-17E",ENSG00000166090,13765,64806.0,IL-25,HGNC
1191,MYDGF,"R33729_1,IL25,SF20,IL-25,IL-27",ENSG00000074842,16948,56005.0,IL-27,HGNC
1192,IL17D,"IL-27,IL-17D,IL27,FLJ30846",ENSG00000172458,5984,53342.0,IL-27,HGNC
1193,IL27,"IL-27,p28,IL27p28,IL-27A,IL27A,MGC71873",ENSG00000197272,19157,246778.0,IL-27,HGNC
1194,TLN2,"KIAA0320,ILWEQ",ENSG00000171914,15447,83660.0,ILWEQ,HGNC
1195,HIP1R,"KIAA0655,HIP3,HIP12,FLJ14000,ILWEQ",ENSG00000130787,18415,9026.0,ILWEQ,HGNC
1196,TLN1,ILWEQ,ENSG00000137076,11845,7094.0,ILWEQ,HGNC
1197,HIP1,ILWEQ,ENSG00000127946,4913,3092.0,ILWEQ,HGNC
1198,IGF2BP1,"IMP-1,IMP1",ENSG00000159217,28866,10642.0,IMP1,HGNC
1199,HM13,"H13,dJ324O17.1,SPP,PSL3,IMP1,IMPAS,PSENL3,SPPL1",ENSG00000101294,16435,81502.0,IMP1,HGNC
1200,IMMP2L,IMP2,ENSG00000184903,14598,83943.0,IMP2,HGNC
1201,SPPL3,"IMP2,PSL4,MGC90402,MGC126674,MGC126676,DKFZP586C1324",ENSG00000157837,30424,121665.0,IMP2,HGNC
1202,IGF2BP3,"IMP-3,CT98,IMP3",ENSG00000136231,28868,10643.0,IMP3,HGNC
1203,SPPL2A,"IMP3,PSL2",ENSG00000138600,30227,84888.0,IMP3,HGNC
1204,SPPL2B,"IMP4,PSL1,KIAA1532",ENSG00000005206,30627,56928.0,IMP4,HGNC
1205,IPO4,"Imp4,FLJ23338",ENSG00000196497,19426,79711.0,IMP4,HGNC
1206,ISYNA1,"Ino1,INOS,IPS",ENSG00000105655,29821,51477.0,INOS,HGNC
1207,NOS2,"iNOS,NOS,HEP-NOS",ENSG00000007171,7873,4843.0,INOS,HGNC
1208,PTGIR,IP,ENSG00000160013,9602,5739.0,IP,HGNC
1209,ATP5IF1,"ATPI,IP,ATPIP,MGC1167,MGC8898",ENSG00000130770,871,93974.0,IP,HGNC
1210,KPNB1,"NTF97,IPOB,MGC2155,MGC2156,MGC2157,IMB1,Impnb,IPO1",ENSG00000108424,6400,3837.0,IPOB,HGNC
1211,SOD2,"GClnc1,MnSOD,IPOB,GC1",ENSG00000291237,11180,6648.0,IPOB,HGNC
1212,IL1RN,"IL1RA,ICIL-1RA,IL1F3,IRAP,IL-1RN,MGC10430",ENSG00000136689,6000,3557.0,IRAP,HGNC
1213,LNPEP,"CAP,PLAP,P-LAP,IRAP",ENSG00000113441,6656,4012.0,IRAP,HGNC
1214,EIF1,"EIF-1,ISO1,A121,SUI1,EIF1A",ENSG00000173812,3249,10209.0,ISO1,HGNC
1215,SRR,"ILV1,ISO1",ENSG00000167720,14398,63826.0,ISO1,HGNC
1216,SMARCA5,"hSNF2H,hISWI,ISWI",ENSG00000153147,11101,8467.0,ISWI,HGNC
1217,SMARCA1,"SNF2LB,NURF140,ISWI,SWI,hSNF2L",ENSG00000102038,11097,6594.0,ISWI,HGNC
1218,IGKJ1,J1,ENSG00000211597,5719,28950.0,J1,HGNC
1219,TRGJ1,J1,ENSG00000211690,12277,6968.0,J1,HGNC
1220,IGKJ2,J2,ENSG00000211596,5720,28949.0,J2,HGNC
1221,TRGJ2,J2,ENSG00000211687,12278,6969.0,J2,HGNC
1222,BATF3,"JUNDM1,SNFT,JDP1",ENSG00000123685,28915,55509.0,JDP1,HGNC
1223,DNAJC12,JDP1,ENSG00000108176,28908,56521.0,JDP1,HGNC
1224,TRGJP1,JP1,ENSG00000211692,12280,6971.0,JP1,HGNC
1225,JPH1,"JP-1,JP1",ENSG00000104369,14201,56704.0,JP1,HGNC
1226,TRGJP2,JP2,ENSG00000211688,12281,6972.0,JP2,HGNC
1227,JPH2,"JP-2,JP2",ENSG00000149596,14202,57158.0,JP2,HGNC
1228,RYKP1,JTK5,ENSG00000263219,10482,6260.0,JTK5,HGNC
1229,RYK,"D3S3195,RYK1,JTK5",ENSG00000163785,10481,6259.0,JTK5,HGNC
1230,RAP1B,"K-REV,RAL1B,DKFZp586H0723",ENSG00000127314,9857,5908.0,K-REV,HGNC
1231,RAP2A,K-REV,ENSG00000125249,9861,5911.0,K-REV,HGNC
1232,SECTM1,K12,ENSG00000141574,10707,6398.0,K12,HGNC
1233,KRT12,K12,ENSG00000187242,6414,3859.0,K12,HGNC
1234,KCNG1,"Kv6.1,kH2,K13",ENSG00000026559,6248,3755.0,K13,HGNC
1235,KRT13,"K13,CK13,MGC3781,MGC161462",ENSG00000171401,6415,3860.0,K13,HGNC
1236,KRT7,"K7,CK7,CK-7,K2C7,SCL",ENSG00000135480,6445,3855.0,K7,HGNC
1237,RBPJP4,K7,,13687,58163.0,K7,HGNC
1238,NAPSA,"NAP1,NAPA,Kdap,KAP",ENSG00000131400,13395,9476.0,KAP,HGNC
1239,CDKN3,"KAP,CDI1",ENSG00000100526,1791,1033.0,KAP,HGNC
1240,KIFAP3,"SMAP,KAP3,FLA3,KAP-1",ENSG00000075945,17060,22920.0,KAP-1,HGNC
1241,TRIM28,"TIF1B,KAP1,TF1B,RNF96,PPP1R157,KAP-1,TIF1-beta,TIF1beta",ENSG00000130726,16384,10155.0,KAP-1,HGNC
1242,RBMXL1,KAT3,ENSG00000213516,25073,494115.0,KAT3,HGNC
1243,KYAT3,"RBM1,RP11-82K18.3,KAT3,KATIII",ENSG00000137944,33238,56267.0,KAT3,HGNC
1244,GOT2,"mitAAT,KATIV,KAT4,KYAT4,mAspAT",ENSG00000125166,4433,2806.0,KAT4,HGNC
1245,TAF1,"NSCL2,TAFII250,KAT4,DYT3/TAF1",ENSG00000147133,11535,6872.0,KAT4,HGNC
1246,NAPSA,"NAP1,NAPA,Kdap,KAP",ENSG00000131400,13395,9476.0,KDAP,HGNC
1247,KRTDAP,"KDAP,UNQ467",ENSG00000188508,16313,388533.0,KDAP,HGNC
1248,KCNJ3,"Kir3.1,GIRK1,KGA",ENSG00000162989,6264,3760.0,KGA,HGNC
1249,GLS,"KIAA0838,GLS1,GAC,GAM,KGA",ENSG00000115419,4331,2744.0,KGA,HGNC
1250,KANK4,KIAA0172,ENSG00000132854,27263,163782.0,KIAA0172,HGNC
1251,KANK1,"KIAA0172,KANK",ENSG00000107104,19309,23189.0,KIAA0172,HGNC
1252,TCP11,"KIAA0229,FPPR",ENSG00000124678,11658,6954.0,KIAA0229,HGNC
1253,ANKS1A,KIAA0229,ENSG00000064999,20961,23294.0,KIAA0229,HGNC
1254,RALGPS2,"KIAA0351,FLJ10244,FLJ25604",ENSG00000116191,30279,55103.0,KIAA0351,HGNC
1255,RALGPS1,"RALGPS1A,RALGEF2,KIAA0351",ENSG00000136828,16851,9649.0,KIAA0351,HGNC
1256,LRRC37A3,"FLJ34306,KIAA0563",ENSG00000176809,32427,374819.0,KIAA0563,HGNC
1257,LRRC37A,"KIAA0563,LRRC37A1",ENSG00000176681,29069,9884.0,KIAA0563,HGNC
1258,SIN3A,"KIAA0700,DKFZP434K2235",ENSG00000169375,19353,25942.0,KIAA0700,HGNC
1259,SIN3B,KIAA0700,ENSG00000127511,19354,23309.0,KIAA0700,HGNC
1260,MAGI2,"AIP1,ARIP1,KIAA0705,ACVRIP1,MAGI-2",ENSG00000187391,18957,9863.0,KIAA0705,HGNC
1261,ACTRT1,"AIP1,KIAA0705,ARIP1,Arp-T1",ENSG00000123165,24027,139741.0,KIAA0705,HGNC
1262,CRAMP1,KIAA1426,ENSG00000007545,14122,57585.0,KIAA1426,HGNC
1263,JPT2,"FLJ13092,L11,KIAA1426",ENSG00000206053,14137,90861.0,KIAA1426,HGNC
1264,CDKN1C,"P57,KIP2",ENSG00000129757,1786,1028.0,KIP2,HGNC
1265,CIB2,KIP2,ENSG00000136425,24579,10518.0,KIP2,HGNC
1266,KIR2DL5A,"KIR2DL5.1,KIR2DL5,CD158F",ENSG00000274143,16345,57292.0,KIR2DL5,HGNC
1267,KIR2DL5B,"KIR2DL5.2,KIR2DL5,KIR2DL5.3,KIR2DL5.4",,16346,553128.0,KIR2DL5,HGNC
