HGNC_ID,primary_gene_symbol,collision,source,NCBI_ID,ENSG_ID,alias_symbol
HGNC:16272,MAML3,GDN,HGNC,GENE ID:55534,ENSG00000196782,"CAGH3,GDN,KIAA1816,MAM2"
HGNC:8951,SERPINE2,GDN,HGNC,GENE ID:5270,ENSG00000135919,"GDN,PN1,PNI,nexin"
HGNC:11117,SMN1,GEMIN1,HGNC,GENE ID:6606,ENSG00000172062,"BCD541,GEMIN1,SMA1,SMA2,SMA3,SMNT,TDRD16A"
HGNC:11118,SMN2,GEMIN1,HGNC,GENE ID:6607,ENSG00000205571,"BCD541,GEMIN1,SMNC,TDRD16B"
HGNC:26181,RMND5B,GID2,HGNC,GENE ID:64777,ENSG00000145916,"FLJ22318,GID2,GID2B"
HGNC:25850,RMND5A,GID2,HGNC,GENE ID:64795,ENSG00000153561,"FLJ13910,GID2,GID2A,RMD5,p44CTLH"
HGNC:7097,MIF,GIF,HGNC,GENE ID:4282,ENSG00000240972,GIF
HGNC:7408,MT3,GIF,HGNC,GENE ID:4504,ENSG00000087250,GIF
HGNC:2654,CCN1,GIG1,HGNC,GENE ID:3491,ENSG00000142871,GIG1
HGNC:7830,NKG7,GIG1,HGNC,GENE ID:4818,ENSG00000105374,"GIG1,GMP-17"
HGNC:14324,C1QTNF1,GIP,HGNC,GENE ID:114897,ENSG00000173918,"CTRP1,FLJ90694,GIP,ZSIG37"
HGNC:4385,GNAI2,GIP,HGNC,GENE ID:2771,ENSG00000114353,GIP
HGNC:14942,PPP1R3B,GL,HGNC,GENE ID:79660,ENSG00000173281,"FLJ14005,GL,PPP1R4"
HGNC:21652,OSTM1,GL,HGNC,GENE ID:28962,ENSG00000081087,"GL,HSPC019"
HGNC:24650,EHMT1,GLP,HGNC,GENE ID:79813,ENSG00000181090,"Eu-HMTase1,FLJ12879,FLJ40292,GLP,KIAA1876,KMT1D,bA188C12.1"
HGNC:13567,GOLGA6A,GLP,HGNC,GENE ID:342096,ENSG00000159289,GLP
HGNC:37245,ZGLP1,GLP-1,HGNC,GENE ID:100125288,ENSG00000220201,"GATAD3,GLP-1,GLP1"
HGNC:4191,GCG,GLP-1,HGNC,GENE ID:2641,ENSG00000115263,"GLP-1,GLP1,GLP2,GRPP"
HGNC:4191,GCG,GLP1,HGNC,GENE ID:2641,ENSG00000115263,"GLP-1,GLP1,GLP2,GRPP"
HGNC:37245,ZGLP1,GLP1,HGNC,GENE ID:100125288,ENSG00000220201,"GATAD3,GLP-1,GLP1"
HGNC:4581,GRIK3,GLUR7,HGNC,GENE ID:2899,ENSG00000163873,"GLUR7,GluK3"
HGNC:4599,GRM7,GLUR7,HGNC,GENE ID:2917,ENSG00000196277,"GLUR7,GPRC1G,MGLUR7,PPP1R87,mGlu7"
HGNC:18067,SLC2A12,GLUT8,HGNC,GENE ID:154091,ENSG00000146411,"GLUT12,GLUT8"
HGNC:13812,SLC2A8,GLUT8,HGNC,GENE ID:29988,ENSG00000136856,"GLUT8,GLUTX1"
HGNC:11011,SLC2A6,GLUT9,HGNC,GENE ID:11182,ENSG00000160326,"GLUT6,GLUT9,HSA011372"
HGNC:24766,GOLT1A,GOT1,HGNC,GENE ID:127845,ENSG00000174567,"CGI-141,FLJ42654,GOT1,MGC62027,YMR292W"
HGNC:20175,GOLT1B,GOT1,HGNC,GENE ID:51026,ENSG00000111711,"CGI-141,GOT1,YMR292W"
HGNC:1693,CD68,GP110,HGNC,GENE ID:968,ENSG00000129226,"DKFZp686M18236,GP110,LAMP4,SCARD1"
HGNC:15759,ADRM1,GP110,HGNC,GENE ID:11047,ENSG00000130706,"ARM1,GP110,PSMD16,Rpn13"
HGNC:15714,LRPPRC,GP130,HGNC,GENE ID:10128,ENSG00000138095,"GP130,LRP130"
HGNC:6021,IL6ST,GP130,HGNC,GENE ID:3572,ENSG00000134352,"CD130,GP130,IL-6RB,sGP130"
HGNC:2171,CNTN1,GP135,HGNC,GENE ID:1272,ENSG00000018236,"F3,GP135"
HGNC:2301,CPD,GP180,HGNC,GENE ID:1362,ENSG00000108582,GP180
HGNC:9666,PTPRC,GP180,HGNC,GENE ID:5788,ENSG00000081237,"B220,CD45R,GP180,LCA,LY5,T200"
HGNC:1932,CHI3L1,GP39,HGNC,GENE ID:1116,ENSG00000133048,"GP39,YK-40,YKL40"
HGNC:29602,PDPN,GP40,HGNC,GENE ID:10630,ENSG00000162493,"D2-40,GP40,Gp38,PA2.26,T1A-2,aggrus"
HGNC:1695,CD7,GP40,HGNC,GENE ID:924,ENSG00000173762,"GP40,LEU-9,TP41,Tp40"
HGNC:19680,GPBAR1,GPCR,HGNC,GENE ID:151306,ENSG00000179921,"BG37,GPCR,GPCR19,GPR131,M-BAR,MGC40597,TGR5"
HGNC:24884,OXER1,GPCR,HGNC,GENE ID:165140,ENSG00000162881,"GPCR,GPR170,TG1019"
HGNC:4035,ACKR1,GPD,HGNC,GENE ID:2532,ENSG00000213088,"CCBP1,CD234,Dfy,GPD"
HGNC:4704,GYPC,GPD,HGNC,GENE ID:2995,ENSG00000136732,"CD236,CD236R,GPC,GPD,GYPD,Ge"
HGNC:7669,NCOA2,GRIP1,HGNC,GENE ID:10499,ENSG00000140396,"GRIP1,KAT13C,NCoA-2,TIF2,bHLHe75"
HGNC:15788,LGALS12,GRIP1,HGNC,GENE ID:85329,ENSG00000133317,GRIP1
HGNC:25205,UCMA,GRP,HGNC,GENE ID:221044,ENSG00000165623,GRP
HGNC:25012,LGALSL,GRP,HGNC,GENE ID:29094,ENSG00000119862,"GRP,HSPC159"
HGNC:11799,THRB,GRTH,HGNC,GENE ID:7068,ENSG00000151090,"ERBA-BETA,GRTH,NR1A2,THR1,THRB1,THRB2,THRbeta,THRbeta1,TRb,TRbeta,TRbeta1,Thrbeta2,c-erbA-2,c-erbA-beta"
HGNC:18698,DDX25,GRTH,HGNC,GENE ID:29118,ENSG00000109832,GRTH
HGNC:16818,PUDP,GS1,HGNC,GENE ID:8226,ENSG00000130021,"DXF68S1E,GS1"
HGNC:7602,MYO5A,GS1,HGNC,GENE ID:4644,ENSG00000197535,"GS1,MYO5,MYR12"
HGNC:9766,RAB27A,GS2,HGNC,GENE ID:5873,ENSG00000069974,"GS2,HsT18676,RAB27,RAM"
HGNC:24887,PNPLA4,GS2,HGNC,GENE ID:8228,ENSG00000006757,"DXS1283E,GS2,iPLA2eta"
HGNC:1564,KYAT1,GTK,HGNC,GENE ID:883,ENSG00000171097,"GTK,KATI"
HGNC:3955,FRK,GTK,HGNC,GENE ID:2444,ENSG00000111816,"GTK,RAK"
HGNC:7944,NPR2,GUCY2B,HGNC,GENE ID:4882,ENSG00000159899,"ANPb,GC-B,GUCY2B"
HGNC:7945,NPR3,GUCY2B,HGNC,GENE ID:4883,ENSG00000113389,"FLJ14054,GUCY2B"
HGNC:19873,GALNT10,GalNAc-T10,HGNC,GENE ID:55568,ENSG00000164574,GalNAc-T10
HGNC:16347,GALNT17,GalNAc-T5L,HGNC,GENE ID:64409,ENSG00000185274,"GALNTL3,GalNAc-T17,GalNAc-T19,GalNAc-T5L,ppGalNAc-T17"
HGNC:21725,GALNTL5,GalNAc-T5L,HGNC,GENE ID:168391,ENSG00000106648,GalNAc-T5L
HGNC:22946,GALNT14,GalNac-T10,HGNC,GENE ID:79623,ENSG00000158089,"FLJ12691,GalNac-T10,GalNac-T14"
HGNC:8573,PAEP,GdA,HGNC,GENE ID:5047,ENSG00000122133,"GD,GdA,GdF,GdS,MGC138509,MGC142288,PAEG,PEP,PP14"
HGNC:32291,ZNF704,Gig1,HGNC,GENE ID:619279,ENSG00000164684,"FLJ16218,Gig1"
HGNC:13446,SLC2A9,Glut9,HGNC,GENE ID:56606,ENSG00000109667,"GLUTX,Glut9,URATv1"
HGNC:3454,ERV3-1,H-PLK,HGNC,GENE ID:2086,ENSG00000213462,"ERV-R,H-PLK,HERV-R,envR"
HGNC:12897,ZNF117,H-plk,HGNC,GENE ID:51351,ENSG00000152926,"H-plk,HPF9"
HGNC:13518,CLIC4,H1,HGNC,GENE ID:25932,ENSG00000169504,"CLIC4L,DKFZP566G223,H1,P64H1,huH1,p64H1"
HGNC:14579,VPS45,H1,HGNC,GENE ID:11311,ENSG00000136631,"H1,h-vps45"
HGNC:10026,RLN1,H1,HGNC,GENE ID:6013,ENSG00000107018,H1
HGNC:10027,RLN2,H2,HGNC,GENE ID:6019,ENSG00000107014,"H2,RLXH2,bA12D24.1.1,bA12D24.1.2"
HGNC:3688,FGFR1,H2,HGNC,GENE ID:2260,ENSG00000077782,"BFGFR,CD331,CEK,FLG,H2,H3,H4,H5,N-SAM"
HGNC:24071,TUBA3D,H2-ALPHA,HGNC,GENE ID:113457,ENSG00000075886,H2-ALPHA
HGNC:12407,TUBA4A,H2-ALPHA,HGNC,GENE ID:7277,ENSG00000127824,"FLJ30169,H2-ALPHA"
HGNC:4735,H2AC17,H2A.1,HGNC,GENE ID:8336,ENSG00000278677,"H2A.1,H2A/n"
HGNC:4724,H2AC8,H2A.1,HGNC,GENE ID:3012,ENSG00000277075,"H2A.1,H2A/a"
HGNC:14455,H2AB3,H2A.B.1,HGNC,GENE ID:83740,ENSG00000277745,H2A.B.1
HGNC:18298,H2AB2,H2A.B.1,HGNC,GENE ID:474381,ENSG00000277858,H2A.B.1
HGNC:4736,H2AC18,H2A/q,HGNC,GENE ID:8337,ENSG00000288825,"H2A.2,H2A/q"
HGNC:4738,H2AC20,H2A/q,HGNC,GENE ID:8338,ENSG00000184260,H2A/q
HGNC:4757,H2BC4,H2B.1,HGNC,GENE ID:8347,ENSG00000180596,"H2B.1,H2B/l"
HGNC:4760,H2BC21,H2B.1,HGNC,GENE ID:8349,ENSG00000184678,"H2B-GL105,H2B.1,H2B/q,H2BE"
HGNC:20503,H3C14,H3,HGNC,GENE ID:126961,ENSG00000203811,"H3,H3.2,H3/M,H3/m,MGC9629"
HGNC:17135,RLN3,H3,HGNC,GENE ID:117579,ENSG00000171136,"H3,RXN3,ZINS4"
HGNC:3688,FGFR1,H3,HGNC,GENE ID:2260,ENSG00000077782,"BFGFR,CD331,CEK,FLG,H2,H3,H4,H5,N-SAM"
HGNC:4769,H3C6,H3.1,HGNC,GENE ID:8353,ENSG00000274750,"H3.1,H3/d"
HGNC:4768,H3C3,H3.1,HGNC,GENE ID:8352,ENSG00000287080,"H3.1,H3/c"
HGNC:4783,H4C6,H4,HGNC,GENE ID:8361,ENSG00000274618,"H4,H4/c"
HGNC:3688,FGFR1,H4,HGNC,GENE ID:2260,ENSG00000077782,"BFGFR,CD331,CEK,FLG,H2,H3,H4,H5,N-SAM"
HGNC:18782,CCDC6,H4,HGNC,GENE ID:8030,ENSG00000108091,"H4,PTC,PTC1,TPC"
HGNC:9165,SEPTIN4,H5,HGNC,GENE ID:5414,ENSG00000108387,"ARTS,CE5B3,FLJ40121,H5,MART,Septin-4,hCDCREL-2,hucep-7"
HGNC:9164,SEPTIN5,H5,HGNC,GENE ID:5413,ENSG00000184702,"CDCREL-1,H5,HCDCREL-1,Septin-5"
HGNC:3688,FGFR1,H5,HGNC,GENE ID:2260,ENSG00000077782,"BFGFR,CD331,CEK,FLG,H2,H3,H4,H5,N-SAM"
HGNC:17102,ARHGAP45,HA-1,HGNC,GENE ID:23526,ENSG00000180448,"HA-1,KIAA0223"
HGNC:13880,MYO1G,HA-2,HGNC,GENE ID:64005,ENSG00000136286,HA-2
HGNC:11246,SPINT1,HAI,HGNC,GENE ID:6692,ENSG00000166145,"HAI,HAI-1,MANSC2"
HGNC:11344,ST14,HAI,HGNC,GENE ID:6768,ENSG00000149418,"CAP3,HAI,MT-SP1,SNC19,TMPRSS14"
HGNC:9865,RARB,HAP,HGNC,GENE ID:5915,ENSG00000077092,"HAP,NR1B2,RAR-beta,RARbeta,RRB2"
HGNC:10469,RTN3,HAP,HGNC,GENE ID:10313,ENSG00000133318,"ASYIP,HAP,NSPL2,NSPLII,RTN3-A1"
HGNC:26795,ANKS4B,HARP,HGNC,GENE ID:257629,ENSG00000175311,"FLJ38819,HARP"
HGNC:490,ANGPTL2,HARP,HGNC,GENE ID:23452,ENSG00000136859,"ARP2,HARP"
HGNC:11102,SMARCAL1,HARP,HGNC,GENE ID:50485,ENSG00000138375,"HARP,HHARP"
HGNC:15894,PANK2,HARP,HGNC,GENE ID:80025,ENSG00000125779,"FLJ11729,HARP,HSS,PKAN"
HGNC:26785,HNF1A-AS1,HAS1,HGNC,GENE ID:283460,ENSG00000241388,"FLJ38690,HAS1,HASTER"
HGNC:14005,PEG10,HB-1,HGNC,GENE ID:23089,ENSG00000242265,"HB-1,KIAA1051,MEF3L,Mar2,Mart2,RGAG3,RTL2,SIRH1"
HGNC:29677,HMHB1,HB-1,HGNC,GENE ID:57824,ENSG00000158497,"HB-1,HB-1Y"
HGNC:3365,ENTPD3,HB6,HGNC,GENE ID:956,ENSG00000168032,"HB6,NTPDase-3"
HGNC:4826,HBM,HBK,HGNC,GENE ID:3042,ENSG00000206177,HBK
HGNC:4829,HBD,HBK,HGNC,GENE ID:3045,ENSG00000223609,HBK
HGNC:10904,SLBP,HBP,HGNC,GENE ID:7884,ENSG00000163950,HBP
HGNC:4857,HDLBP,HBP,HGNC,GENE ID:3069,ENSG00000115677,HBP
HGNC:913,AZU1,HBP,HGNC,GENE ID:566,ENSG00000172232,"AZAMP,AZU,CAP37,HBP,HUMAZUR,NAZC"
HGNC:17176,HEBP1,HBP,HGNC,GENE ID:50865,ENSG00000013583,"HBP,HEBP"
HGNC:10588,SCN2A,HBSCI,HGNC,GENE ID:6326,ENSG00000136531,"HBSCI,HBSCII,Nav1.2"
HGNC:10585,SCN1A,HBSCI,HGNC,GENE ID:6323,ENSG00000144285,"GEFSP2,HBSCI,NAC1,Nav1.1,SMEI"
HGNC:24411,CYCSP38,HC2,HGNC,GENE ID:360184,ENSG00000259513,"HC2,HCP38"
HGNC:9530,PSMA1,HC2,HGNC,GENE ID:5682,ENSG00000129084,"HC2,MGC14542,MGC14575,MGC14751,MGC1667,MGC21459,MGC22853,MGC23915,NU,PROS30"
HGNC:4838,SERPIND1,HC2,HGNC,GENE ID:3053,ENSG00000099937,"D22S673,HC-II,HC2,HLS2"
HGNC:9531,PSMA2,HC3,HGNC,GENE ID:5683,ENSG00000106588,"HC3,MU,PMSA2"
HGNC:24398,CYCSP24,HC3,HGNC,GENE ID:360177,ENSG00000227666,"HC3,HCP24,HCP31"
HGNC:20095,CYCSP1,HC5,HGNC,GENE ID:122950,ENSG00000271423,"HC5,HCP36"
HGNC:9537,PSMB1,HC5,HGNC,GENE ID:5689,ENSG00000008018,"HC5,PMSB1"
HGNC:9532,PSMA3,HC8,HGNC,GENE ID:5684,ENSG00000100567,HC8
HGNC:24409,CYCSP35,HC8,HGNC,GENE ID:121916,ENSG00000233549,"HC8,HCP35"
HGNC:23798,MAGEC3,HCA2,HGNC,GENE ID:139081,ENSG00000165509,"CT7.2,HCA2,MAGE-C3"
HGNC:24827,HCAR2,HCA2,HGNC,GENE ID:338442,ENSG00000182782,"HCA2,HM74A,NIACR1,PUMAG,Puma-g"
HGNC:21285,ADCY10,HCA2,HGNC,GENE ID:55811,ENSG00000143199,"HCA2,RP1-313L4.2,SAC,SACI,Sacy"
HGNC:16824,HCAR3,HCA3,HGNC,GENE ID:8843,ENSG00000255398,"HCA3,HM74"
HGNC:24935,MAGEE2,HCA3,HGNC,GENE ID:139599,ENSG00000186675,HCA3
HGNC:14669,DCD,HCAP,HGNC,GENE ID:117159,ENSG00000161634,"AIDD,DCD-1,DSEP,HCAP,PIF"
HGNC:2468,SMC3,HCAP,HGNC,GENE ID:9126,ENSG00000108055,"BAM,HCAP,SMC3L1,bamacan"
HGNC:10612,CCL14,HCC-1,HGNC,GENE ID:6358,ENSG00000276409,"CKb1,HCC-1,HCC-3,MCIF,NCC-2,SCYL2"
HGNC:10613,CCL15,HCC-2,HGNC,GENE ID:6359,ENSG00000275718,"HCC-2,HMRP-2B,Lkn-1,MIP-1d,MIP-5,NCC-3,SCYL3"
HGNC:14050,MRPS11,HCC-2,HGNC,GENE ID:64963,ENSG00000181991,"FLJ22512,FLJ23406,HCC-2,uS11m"
HGNC:10614,CCL16,HCC-4,HGNC,GENE ID:6360,ENSG00000275152,"CKb12,HCC-4,LCC-1,LEC,LMC,Mtn-1,NCC-4,SCYL4"
HGNC:9907,RBMS1,HCC-4,HGNC,GENE ID:5937,ENSG00000153250,"DKFZp564H0764,HCC-4,MSSP-1,MSSP-2,MSSP-3,SCR2,YC1"
HGNC:30935,YY1AP1,HCCA2,HGNC,GENE ID:55249,ENSG00000163374,"HCCA2,YAP,YY1AP"
HGNC:24904,MOB2,HCCA2,HGNC,GENE ID:81532,ENSG00000182208,HCCA2
HGNC:14251,BRI3BP,HCCR-2,HGNC,GENE ID:140707,ENSG00000184992,"BNAS1,HCCR-2,HCCRBP-3,KG19"
HGNC:24241,LETMD1,HCCR-2,HGNC,GENE ID:25875,ENSG00000050426,"HCCR,HCCR-1,HCCR-2,HCCR1,HCCR2,SLC55A3"
HGNC:16452,CGB5,HCG,HGNC,GENE ID:93659,ENSG00000189052,HCG
HGNC:1885,CGA,HCG,HGNC,GENE ID:1081,ENSG00000135346,"FSHA,GPA1,GPHA1,GPHa,HCG,LHA,TSHA"
HGNC:16289,TRIM31,HCG1,HGNC,GENE ID:11074,ENSG00000204616,"C6orf13,HCG1,HCGI,RNF"
HGNC:14089,XAB2,HCNP,HGNC,GENE ID:56949,ENSG00000076924,"HCNP,HCRN,NTC90,SYF1"
HGNC:8630,PEBP1,HCNP,HGNC,GENE ID:5037,ENSG00000089220,"HCNP,PEBP,RKIP"
HGNC:2321,CPOX,HCP,HGNC,GENE ID:1371,ENSG00000080819,"CPX,HCP"
HGNC:9658,PTPN6,HCP,HGNC,GENE ID:5777,ENSG00000111679,"HCP,HCPH,PTP-1C,SHP-1,SHP1"
HGNC:453,AMBP,HCP,HGNC,GENE ID:259,ENSG00000106927,"EDC1,HCP,HI30,IATIL,ITILC,UTI"
HGNC:30521,SLC46A1,HCP1,HGNC,GENE ID:113235,ENSG00000076351,"HCP1,HsPCFT,MGC9564,PCFT,hPCFT"
HGNC:8791,PDE7A,HCP1,HGNC,GENE ID:5150,ENSG00000205268,HCP1
HGNC:24383,CYCSP51,HCP1,HGNC,GENE ID:343045,ENSG00000229357,HCP1
HGNC:5187,PRMT1,HCP1,HGNC,GENE ID:3276,ENSG00000126457,"ANM1,HCP1"
HGNC:1612,CCRL2,HCR,HGNC,GENE ID:9034,ENSG00000121797,"ACKR5,CKRX,CRAM-A,CRAM-B,HCR"
HGNC:13930,CCHCR1,HCR,HGNC,GENE ID:54535,ENSG00000204536,HCR
HGNC:24921,EIF2AK1,HCR,HGNC,GENE ID:27102,ENSG00000086232,"HCR,HRI,KIAA1369,hHRI"
HGNC:19986,CYCS,HCS,HGNC,GENE ID:54205,ENSG00000172115,"CYC,HCS"
HGNC:4976,HLCS,HCS,HGNC,GENE ID:3141,ENSG00000159267,HCS
HGNC:14534,SPAG11B,HE2,HGNC,GENE ID:10407,ENSG00000164871,"EDDM2B,EP2,EP2C,EP2D,HE2"
HGNC:33342,SPAG11A,HE2,HGNC,GENE ID:653423,ENSG00000178287,"EDDM2A,HE2"
HGNC:4288,GJB6,HED,HGNC,GENE ID:10804,ENSG00000121742,"CX30,EDH,HED"
HGNC:3157,EDA,HED,HGNC,GENE ID:1896,ENSG00000158813,"ED1-A1,ED1-A2,EDA-A1,EDA-A2,EDA1,HED,XHED,XLHED"
HGNC:3396,EPHB6,HEP,HGNC,GENE ID:2051,ENSG00000106123,HEP
HGNC:33879,DNLZ,HEP,HGNC,GENE ID:728489,ENSG00000213221,"HEP,RP11-413M3.2,TIMM15,ZIM17,bA413M3.2"
HGNC:28737,BACC1,HEPIS,HGNC,GENE ID:124944,ENSG00000258315,"BAP18,HEPIS,MGC49942"
HGNC:25142,IFTAP,HEPIS,HGNC,GENE ID:119710,ENSG00000166352,"FLJ38678,HEPIS,NWC"
HGNC:6018,IL6,HGF,HGNC,GENE ID:3569,ENSG00000136244,"BSF2,HGF,HSF,IL-6"
HGNC:11187,SOS1,HGF,HGNC,GENE ID:6654,ENSG00000115904,"GF1,HGF"
HGNC:6622,LIPF,HGL,HGNC,GENE ID:8513,ENSG00000182333,"HGL,HLAL"
HGNC:6629,LLGL2,HGL,HGNC,GENE ID:3993,ENSG00000073350,"HGL,Hugl-2"
HGNC:6636,LMNA,HGPS,HGNC,GENE ID:4000,ENSG00000160789,"HGPS,MADA"
HGNC:13433,ROBO3,HGPS,HGNC,GENE ID:64221,ENSG00000154134,"FLJ21044,HGPS,RBIG1"
HGNC:12877,ZMPSTE24,HGPS,HGNC,GENE ID:10269,ENSG00000084073,"FACE-1,HGPS,PRO1,STE24,Ste24p"
HGNC:19865,YTHDF2P1,HGRG8,HGNC,GENE ID:400209,ENSG00000270503,"HGRG8,NY-REN-2"
HGNC:31675,YTHDF2,HGRG8,HGNC,GENE ID:51441,ENSG00000198492,"CAHL,HGRG8,NY-REN-2"
HGNC:9607,PTHLH,HHM,HGNC,GENE ID:5744,ENSG00000087494,"HHM,PLP,PTHR,PTHRP"
HGNC:1587,CCNDBP1,HHM,HGNC,GENE ID:23582,ENSG00000166946,"DIP1,GCIP,HHM"
HGNC:59,ABCC8,HI,HGNC,GENE ID:6833,ENSG00000006071,"ABC36,HHF1,HI,MRP8,PHHI,SUR1,TNDM2"
HGNC:374,AKAP4,HI,HGNC,GENE ID:8852,ENSG00000147081,"AKAP82,CT99,Fsc1,HI,hAKAP82,p82"
HGNC:14866,HHIP,HIP,HGNC,GENE ID:64399,ENSG00000164161,"FLJ20992,HIP"
HGNC:11343,ST13,HIP,HGNC,GENE ID:6767,ENSG00000100380,"FAM10A1,HIP,HSPABP1,P48,SNC6"
HGNC:10331,RPL29,HIP,HGNC,GENE ID:6159,ENSG00000162244,"HIP,HUMRPL29,L29,eL29"
HGNC:8601,REG3A,HIP,HGNC,GENE ID:5068,ENSG00000172016,"HIP,PAP1,PBCGF,REG-III,REG3"
HGNC:12696,VIS1,HIS1,HGNC,GENE ID:7435,,"HIS-1,HIS1"
HGNC:24953,HEXIM1,HIS1,HGNC,GENE ID:10614,ENSG00000186834,"CLP-1,EDG1,HIS1,MAQ1"
HGNC:5283,HTN1,HIS1,HGNC,GENE ID:3346,ENSG00000126550,HIS1
HGNC:6222,KCNA4,HK1,HGNC,GENE ID:3739,ENSG00000182255,"HK1,HPCN2,Kv1.4,PCN2"
HGNC:19884,HOOK1,HK1,HGNC,GENE ID:51361,ENSG00000134709,HK1
HGNC:6318,KIF2A,HK2,HGNC,GENE ID:3796,ENSG00000068796,HK2
HGNC:6224,KCNA5,HK2,HGNC,GENE ID:3741,ENSG00000130037,"HK2,HPCN1,Kv1.5"
HGNC:19885,HOOK2,HK2,HGNC,GENE ID:29911,ENSG00000095066,HK2
HGNC:6220,KCNA2,HK4,HGNC,GENE ID:3737,ENSG00000177301,"HK4,Kv1.2"
HGNC:4195,GCK,HK4,HGNC,GENE ID:2645,ENSG00000106633,"HK4,HKIV"
HGNC:5005,HMGCL,HL,HGNC,GENE ID:3155,ENSG00000117305,"HL,HMGCL1"
HGNC:6619,LIPC,HL,HGNC,GENE ID:3990,ENSG00000166035,"HL,HTGL"
HGNC:20599,ITLN2,HL-2,HGNC,GENE ID:142683,ENSG00000158764,HL-2
HGNC:2951,DNAH6,HL-2,HGNC,GENE ID:1768,ENSG00000115423,"Dnahc6,FLJ37357,HL-2"
HGNC:4812,HAP1,HLP,HGNC,GENE ID:9001,ENSG00000173805,"HIP5,HLP,hHLP1"
HGNC:10898,SKIC2,HLP,HGNC,GENE ID:6499,ENSG00000204351,"170A,DDX13,HLP,SKI2,SKI2W,SKIV2L1"
HGNC:4709,GZMB,HLP,HGNC,GENE ID:3002,ENSG00000100453,"CCPI,CGL-1,CGL1,CSP-B,CTSGL1,HLP,SECT"
HGNC:2745,DDX3X,HLP2,HGNC,GENE ID:1654,ENSG00000215301,"CAP-Rf,DBX,DDX14,HLP2"
HGNC:5145,HPCAL1,HLP2,HGNC,GENE ID:3241,ENSG00000115756,"BDR1,HLP2,VILIP-3"
HGNC:18294,ALG1,HMAT1,HGNC,GENE ID:56052,ENSG00000033011,"CDG1K,HMAT1,HMT-1,Mat-1"
HGNC:8822,PEA15,HMAT1,HGNC,GENE ID:8682,ENSG00000162734,"HMAT1,HUMMAT1H,MAT1,MAT1H,PEA-15,PED,PED-PEA15,PED/PEA15"
HGNC:7127,MLH1,HNPCC,HGNC,GENE ID:4292,ENSG00000076242,"FCC2,HNPCC,HNPCC2,MLH-1"
HGNC:7325,MSH2,HNPCC,HGNC,GENE ID:4436,ENSG00000095002,"HNPCC,HNPCC1,MSH-2"
HGNC:9911,RBMXP1,HNRNP-G,HGNC,GENE ID:3186,ENSG00000216835,HNRNP-G
HGNC:17941,NTM,HNT,HGNC,GENE ID:50863,ENSG00000182667,"CEPU-1,HNT,IGLON2,NTRI"
HGNC:10449,RREB1,HNT,HGNC,GENE ID:6239,ENSG00000124782,HNT
HGNC:24961,HOPX,HOP,HGNC,GENE ID:84525,ENSG00000171476,"HOP,LAGY,NECC1,OB1,SMAP31"
HGNC:11387,STIP1,HOP,HGNC,GENE ID:10963,ENSG00000168439,"HOP,STI1"
HGNC:14198,ELAC2,HPC2,HGNC,GENE ID:60528,ENSG00000006744,"FLJ10530,HPC2"
HGNC:21198,HCFC1R1,HPIP,HGNC,GENE ID:54985,ENSG00000103145,"FLJ20568,HPIP"
HGNC:21199,PBXIP1,HPIP,HGNC,GENE ID:57326,ENSG00000163346,HPIP
HGNC:11755,TFF1,HPS2,HGNC,GENE ID:7031,ENSG00000160182,"D21S21,HP1.A,HPS2,pNR-2,pS2"
HGNC:566,AP3B1,HPS2,HGNC,GENE ID:8546,ENSG00000132842,"ADTB3A,HPS2"
HGNC:1211,FBXW10,HREP,HGNC,GENE ID:10517,ENSG00000171931,"Fbw10,HREP,SM2SH2"
HGNC:14379,FBXW10B,HREP,HGNC,GENE ID:374286,ENSG00000241322,"HREP,SM25H2"
HGNC:29862,NRG4,HRG4,HGNC,GENE ID:145957,ENSG00000169752,HRG4
HGNC:12565,UNC119,HRG4,HGNC,GENE ID:9094,ENSG00000109103,"HRG4,POC7,POC7A"
HGNC:10787,SRSF5,HRS,HGNC,GENE ID:6430,ENSG00000100650,"HRS,SRP40"
HGNC:4844,HCLS1,HS1,HGNC,GENE ID:3059,ENSG00000180353,"CTTNL,HS1"
HGNC:12854,YWHAQ,HS1,HGNC,GENE ID:10971,ENSG00000134308,"14-3-3,HS1"
HGNC:3192,EEF1A2,HS1,HGNC,GENE ID:1917,ENSG00000101210,"EEF1AL,HS1"
HGNC:5211,HSD17B2,HSD17,HGNC,GENE ID:3294,ENSG00000086696,"HSD17,SDR9C2"
HGNC:5210,HSD17B1,HSD17,HGNC,GENE ID:3292,ENSG00000108786,"HSD17,MGC138140,SDR28C1"
HGNC:8234,OR2A7,HSDJ0798C17,HGNC,GENE ID:401427,ENSG00000243896,HSDJ0798C17
HGNC:8236,OR2A9P,HSDJ0798C17,HGNC,GENE ID:441295,ENSG00000228960,HSDJ0798C17
HGNC:29834,SDR42E1,HSPC105,HGNC,GENE ID:93517,ENSG00000184860,HSPC105
HGNC:14524,SPAG9,HSS,HGNC,GENE ID:9043,ENSG00000008294,"CT89,FLJ13450,FLJ14006,FLJ26141,FLJ34602,HLC4,HSS,JIP-4,JIP4,JLP,KIAA0516,MGC117291,MGC14967,MGC74461,PHET,PIG6,SYD1"
HGNC:10818,SGSH,HSS,HGNC,GENE ID:6448,ENSG00000181523,"HSS,MPS3A,SFMD"
