ENSG_ID,gene_symbol,HGNC_ID,NCBI_ID,alias_symbol
ENSG00000258537,FRMD6-AS2,43637,105370496,
ENSG00000258538,,,nan,
ENSG00000258539,,,nan,
ENSG00000258540,,,nan,
ENSG00000258541,OR4K4P,14744,nan,
ENSG00000258542,,,nan,
ENSG00000258543,,,nan,
ENSG00000258544,GLRXP2,18376,nan,
ENSG00000258545,RHOXF1-AS1,51582,101928969,
ENSG00000258546,CENPUP2,49890,nan,
ENSG00000258548,LINC00645,44299,100505967,
ENSG00000258549,,,nan,
ENSG00000258550,OR7E106P,15365,nan,"OR7E40P, OST215"
ENSG00000258551,CRAT37,,101926928,
ENSG00000258552,FAM204DP,42013,nan,
ENSG00000258553,PCNX4-DT,55447,nan,
ENSG00000258554,,,nan,
ENSG00000258555,SPECC1L-ADORA2A,49185,nan,
ENSG00000258556,LINC02322,53241,nan,
ENSG00000258557,,,nan,
ENSG00000258558,,,nan,
ENSG00000258559,,,nan,
ENSG00000258560,,,nan,
ENSG00000258561,,,nan,
ENSG00000258562,FTLP20,56887,nan,
ENSG00000258563,PSMA3P1,20029,nan,PSMA3P
ENSG00000258564,OR4N1P,14740,nan,
ENSG00000258565,BLZF2P,20049,nan,
ENSG00000258566,H1-8P2,56428,nan,
ENSG00000258567,DUX4L16,37719,nan,DUXY1
ENSG00000258568,RHOQP1,20003,nan,"ARHQP, RHOQP"
ENSG00000258569,VASH1-DT,55446,nan,
ENSG00000258570,H3P40,54470,nan,P50
ENSG00000258571,PTTG1P1,20055,nan,PTTG4P
ENSG00000258572,,,101929107,
ENSG00000258573,RNASE11-AS1,27381,254028,
ENSG00000258576,,,nan,
ENSG00000258577,SNRPGP1,20033,nan,SNRPGP
ENSG00000258578,,,nan,
ENSG00000258580,,,nan,
ENSG00000258581,,,nan,
ENSG00000258583,LINC01500,51166,nan,
ENSG00000258584,FAM181A-AS1,20133,283592,C14ORF86
ENSG00000258585,ZNF519P3,50787,nan,
ENSG00000258586,LINC02274,53190,100506498,
ENSG00000258587,METTL5P1,56501,nan,
ENSG00000258588,TRIM6-TRIM34,33440,445372,
ENSG00000258589,,,nan,
ENSG00000258590,NBEAP1,1007,nan,"BCL8, BCL8A"
ENSG00000258591,PPIAP4,19935,nan,
ENSG00000258592,LINC03059,56366,nan,RP11-108M12.3
ENSG00000258593,,,nan,
ENSG00000258594,,,nan,
ENSG00000258595,CYB5AP3,2574,nan,"CYB5P3, PSGB-5-1"
ENSG00000258597,SERPINA2,8985,390502,"ARGS, ATR, PIL, SERPINA2P"
ENSG00000258598,,,nan,
ENSG00000258599,,,nan,
ENSG00000258600,,,nan,
ENSG00000258601,,,nan,
ENSG00000258602,LINC01629,52260,105370578,LINC-KIAA1737-2
ENSG00000258603,,,nan,
ENSG00000258604,,,nan,
ENSG00000258605,DYNLL1P2,20724,nan,DNCL1P2
ENSG00000258608,DNAJC19P9,45072,nan,
ENSG00000258609,LINC-ROR,43773,100885779,"LINCRNA-ROR, LINCRNA-ST8SIA3, ROR"
ENSG00000258610,,,nan,
ENSG00000258611,YBX2P2,54721,nan,
ENSG00000258613,RPL21P7,19772,nan,
ENSG00000258615,,,nan,
ENSG00000258616,LINC02303,53222,nan,TRMP
ENSG00000258618,RPL21P9,19780,nan,
ENSG00000258619,,,nan,
ENSG00000258620,,,nan,
ENSG00000258622,,,nan,
ENSG00000258623,,,nan,
ENSG00000258624,SERPINE4P,44400,nan,
ENSG00000258625,OR11H5P,15348,nan,
ENSG00000258626,COX7A2P1,20006,nan,"COX7A3P, COX7AP1"
ENSG00000258627,,,nan,
ENSG00000258628,RHPN2P1,37708,nan,
ENSG00000258629,NCOA4P1,20022,nan,NCOA4P
ENSG00000258630,LINC02292,53208,101929080,
ENSG00000258632,,,nan,
ENSG00000258633,RRAGAP1-AS1,55445,nan,
ENSG00000258634,,,nan,
ENSG00000258635,LY6G6F-LY6G6D,38821,110599563,"G6F-LY6G6D, MEGT-1, MEGT1"
ENSG00000258636,LRFN5-DT,55444,124907392,
ENSG00000258637,,,nan,
ENSG00000258638,,,nan,
ENSG00000258639,,,nan,
ENSG00000258640,RPL21P5,23541,nan,
ENSG00000258641,OR4T1P,15360,nan,
ENSG00000258642,,,nan,
ENSG00000258643,BCL2L2-PABPN1,42959,100529063,
ENSG00000258644,SYNJ2BP-COX16,48350,100529257,
ENSG00000258645,HSPE1P2,20052,nan,HSPEP2
ENSG00000258646,,,nan,
ENSG00000258647,LINC00930,48620,nan,
ENSG00000258648,UBE2CP1,19670,nan,
ENSG00000258649,,,nan,
ENSG00000258650,HSBP1P1,20053,nan,
ENSG00000258651,SEC23A-AS1,53213,105370458,
ENSG00000258653,,,nan,
ENSG00000258654,,,nan,
ENSG00000258655,ARHGAP5-AS1,20279,nan,"C14ORF128, MGC15504"
ENSG00000258656,,,nan,
ENSG00000258657,,,nan,
ENSG00000258658,TOMM20L-DT,55443,nan,
ENSG00000258659,TRIM34,10063,53840,RNF21
ENSG00000258660,,,nan,
ENSG00000258661,,,nan,
ENSG00000258662,,,nan,
ENSG00000258663,,,nan,
ENSG00000258665,,,nan,
ENSG00000258666,,,nan,
ENSG00000258667,HIF1A-AS3,54284,nan,HIFAL
ENSG00000258668,COX6CP11,49363,nan,
ENSG00000258670,,,nan,
ENSG00000258671,,,nan,
ENSG00000258672,,,nan,
ENSG00000258673,LINC01397,50677,104355139,
ENSG00000258674,,,nan,
ENSG00000258675,LINC02308,53227,nan,
ENSG00000258676,,,nan,
ENSG00000258677,,,nan,
ENSG00000258678,LINC02317,53236,101930294,
ENSG00000258679,,,nan,
ENSG00000258680,,,nan,
ENSG00000258681,,,nan,
ENSG00000258682,,,nan,
ENSG00000258683,,,nan,
ENSG00000258684,BMS1P16,49161,nan,
ENSG00000258685,AKR1B1P5,20002,nan,AKR1B1P
ENSG00000258687,,,nan,
ENSG00000258689,LINC01269,50325,103695436,"HNSCAT1, PARLNCRNA-1"
ENSG00000258690,,,nan,
ENSG00000258691,,,nan,
ENSG00000258692,SALL4P7,43900,nan,
ENSG00000258693,,,nan,
ENSG00000258694,LINC02319,53238,nan,
ENSG00000258695,,,nan,
ENSG00000258696,,,nan,
ENSG00000258698,,,nan,
ENSG00000258699,,,nan,
ENSG00000258700,LINC00871,47038,100506412,RP11-1A16.1
ENSG00000258701,LINC00638,28325,196872,MGC23270
ENSG00000258702,,,nan,
ENSG00000258703,,,nan,
ENSG00000258704,SRP54-AS1,50643,nan,
ENSG00000258705,,,nan,
ENSG00000258706,SLC20A1P3,42538,nan,
ENSG00000258707,,,nan,
ENSG00000258708,SLC25A21-AS1,44298,100129794,
ENSG00000258710,LINC01193,28003,348120,"CT60, LOC348120"
ENSG00000258710,LINC01193,28003,124905510,"CT60, LOC348120"
ENSG00000258711,,,nan,
ENSG00000258712,CXADRP2,33973,nan,
ENSG00000258713,C20orf141,16134,128653,DJ860F19.4
ENSG00000258716,,,105370622,
ENSG00000258717,,,nan,
ENSG00000258718,LINC02311,53230,nan,
ENSG00000258719,,,nan,
ENSG00000258721,OR11H3P,15367,nan,
ENSG00000258722,CKAP2P1,49923,nan,
ENSG00000258723,,,nan,
ENSG00000258724,PINX1,30046,54984,"FLJ20565, GNO1, LPTL, LPTS, MGC8850, PXR1"
ENSG00000258725,PRC1-AS1,48587,100507118,
ENSG00000258726,DUXAP6,32185,nan,
ENSG00000258727,AP1G2-AS1,55442,102724814,
ENSG00000258728,,,nan,
ENSG00000258729,,,nan,
ENSG00000258730,ITPK1-AS1,20132,319085,"C14ORF85, ITPK1-AS, ITPK1AS, NCRNA00203"
ENSG00000258731,DDHD1-DT,55441,101927620,
ENSG00000258732,,,nan,
ENSG00000258733,LINC02328,53248,nan,
ENSG00000258734,,,nan,
ENSG00000258735,PPP1R13B-DT,27069,145216,"HITT, LINC00637"
ENSG00000258736,,,nan,
ENSG00000258737,SUB1P2,43992,nan,
ENSG00000258738,BAZ1A-AS1,55440,112268124,
ENSG00000258739,ENO1P2,37943,nan,
ENSG00000258740,,,nan,
ENSG00000258741,H2AZ2P1,31026,nan,"H2AFVP, H2AFVP1, HST19970"
ENSG00000258742,LINC02833,54367,105370629,
ENSG00000258743,LINC02301,53220,101928599,
ENSG00000258744,,,nan,
ENSG00000258745,,,nan,
ENSG00000258746,,,nan,
ENSG00000258747,,,105370473,
ENSG00000258748,KIF26A-DT,55439,nan,
ENSG00000258749,,,nan,
ENSG00000258750,,,nan,
ENSG00000258751,,,nan,
ENSG00000258752,,,nan,
ENSG00000258753,,,nan,
ENSG00000258754,LINC01579,27519,nan,
ENSG00000258757,,,nan,
ENSG00000258758,,,nan,
ENSG00000258759,,,nan,
ENSG00000258760,,,nan,
ENSG00000258761,,,nan,
ENSG00000258762,MTND4P33,51947,nan,
ENSG00000258763,,,nan,
ENSG00000258764,,,nan,
ENSG00000258765,,,nan,
ENSG00000258766,DIO2-AS1,44153,100628307,
ENSG00000258767,,,nan,
ENSG00000258768,,,nan,
ENSG00000258769,RAP1AP,9856,nan,"KREV1P, SMGP21A"
ENSG00000258770,LINC02330,53250,105370611,
ENSG00000258771,BCAR1P2,51326,nan,
ENSG00000258772,,,nan,
ENSG00000258773,,,nan,
ENSG00000258774,NANOGP7,23105,nan,NANOGP3
ENSG00000258776,,,nan,
ENSG00000258778,EIF2S2P1,20009,nan,EIF2S2P
ENSG00000258779,LOHAN2,51371,100506172,LINC01568
ENSG00000258780,BMS1P15,49160,nan,
ENSG00000258781,CDRT15P13,54920,nan,
ENSG00000258782,,,nan,
ENSG00000258783,KRT18P6,20280,nan,
ENSG00000258784,,,nan,
ENSG00000258785,LINC01580,51414,101927129,
ENSG00000258787,SEPHS1P2,42162,nan,
ENSG00000258788,CKS1BP1,20004,nan,CKS1BP
ENSG00000258789,,,nan,
ENSG00000258790,,,nan,
ENSG00000258791,LINC00520,19843,645687,"C14ORF34, LASSIE, LEENE, LNCRNA00520"
ENSG00000258792,,,105370616,
ENSG00000258793,,,nan,
ENSG00000258794,DUX4L27,50808,nan,
ENSG00000258795,,,nan,
ENSG00000258796,,,nan,
ENSG00000258797,MPHOSPH10P4,55690,nan,
ENSG00000258798,CCDC88C-DT,55438,nan,
ENSG00000258799,ZNF519P2,50786,nan,
ENSG00000258800,,,nan,
ENSG00000258802,,,nan,
ENSG00000258803,,,101927690,
ENSG00000258804,LINC01148,27507,283585,LOC283585
ENSG00000258805,ADIPOR1P2,44911,nan,
ENSG00000258806,OR11H7,15350,390441,OR11H7P
ENSG00000258807,,,nan,
ENSG00000258810,LINC03058,56363,nan,"AL133371.2, RP11-219E7.1"
ENSG00000258811,,,nan,
ENSG00000258812,TRAV33,12132,nan,C14ORF12
ENSG00000258813,RBM25-AS1,55437,nan,
ENSG00000258814,LINC02329,53249,nan,
ENSG00000258815,LINC02820,54351,nan,
ENSG00000258816,,,nan,
ENSG00000258817,OR4C13,15169,283092,
ENSG00000258818,RNASE4,10047,6038,RAB1
ENSG00000258819,LINC02289,53205,102724190,
ENSG00000258820,,,nan,
ENSG00000258822,OR4K16P,15354,nan,
ENSG00000258823,,,nan,
ENSG00000258824,,,nan,
ENSG00000258826,LINC01147,49468,nan,
ENSG00000258827,,,nan,
ENSG00000258828,KRT8P2,20282,nan,OTTHUMG00000135122
ENSG00000258829,,,nan,
ENSG00000258830,,,nan,
ENSG00000258834,DUX4L4,38686,nan,
ENSG00000258835,TRAV28,12126,nan,
ENSG00000258836,,,nan,
ENSG00000258837,,,nan,
ENSG00000258839,MC1R,6929,4157,MSH-R
ENSG00000258841,EEF1A1P2,20008,nan,
ENSG00000258842,,,nan,
ENSG00000258843,,,nan,
ENSG00000258844,,,nan,
ENSG00000258845,,,nan,
ENSG00000258846,EEF1A1P33,37911,nan,
ENSG00000258847,,,nan,
ENSG00000258848,GRAMD4P6,49141,nan,
ENSG00000258849,OR7E159P,31312,nan,
ENSG00000258850,,,nan,
ENSG00000258851,,,nan,
ENSG00000258853,,,nan,
ENSG00000258854,,,nan,
ENSG00000258855,OR11J2P,15370,nan,
ENSG00000258856,,,nan,
ENSG00000258857,,,nan,
ENSG00000258858,,,nan,
ENSG00000258859,LINC02296,53212,nan,
ENSG00000258860,,,nan,
ENSG00000258863,SETP1,19279,nan,"SETP, SETP19"
ENSG00000258864,,,nan,
ENSG00000258866,,,nan,
ENSG00000258867,HISLA,49467,283587,LINC01146
ENSG00000258868,,,nan,
ENSG00000258869,LINC02312,53231,100132612,
ENSG00000258870,EIF4EBP1P1,20160,nan,EIF4EBP1P
ENSG00000258871,,,nan,
ENSG00000258872,FDPSP3,3634,nan,"FDPSL3, FPSL3"
ENSG00000258873,DUXA,32179,503835,
ENSG00000258874,,,105370589,
ENSG00000258875,,,nan,
ENSG00000258876,TGFB3-AS1,53144,nan,ENST00000553732
ENSG00000258877,ATP5F1AP4,23563,nan,"ATP5A1P4, ATP5AP4"
ENSG00000258878,,,nan,
ENSG00000258880,LY6G6F-LY6G6D,38821,110599563,"G6F-LY6G6D, MEGT-1, MEGT1"
ENSG00000258881,,,nan,
ENSG00000258883,NBEAP4,40009,nan,
ENSG00000258884,LINC02321,53240,105370623,
ENSG00000258885,,,nan,
ENSG00000258886,HIGD1AP17,43012,nan,
ENSG00000258887,,,nan,
ENSG00000258888,,,nan,
ENSG00000258890,CEP95,25141,90799,"CCDC45, DKFZP667E1824"
ENSG00000258891,,,nan,
ENSG00000258892,,,nan,
ENSG00000258893,SETP2,20032,nan,
ENSG00000258894,ARHGAP16P,19921,nan,ARHGAP15P
ENSG00000258895,,,nan,
ENSG00000258896,SCOCP1,20339,nan,
ENSG00000258897,EGLN3-AS1,49077,nan,
ENSG00000258899,OR4U1P,15361,nan,
ENSG00000258900,HNRNPCP1,20017,nan,HNRPCP
ENSG00000258901,,,nan,
ENSG00000258902,,,nan,
ENSG00000258903,,,nan,
ENSG00000258904,,,nan,
ENSG00000258905,TRAV32,12131,nan,
ENSG00000258906,,,nan,
ENSG00000258907,PSMB3P1,20633,nan,PSMB3P
ENSG00000258908,,,nan,
ENSG00000258909,,,nan,
ENSG00000258910,LINC01956,52777,nan,
ENSG00000258912,LINC02316,53235,102724380,
ENSG00000258913,LINC02691,20358,145195,C14ORF144
ENSG00000258915,GPRASP3P1,51373,nan,BHLHB9P1
ENSG00000258916,SPATA31E2P,43827,nan,FAM75E2P
ENSG00000258917,ZMYND19P1,44540,nan,
ENSG00000258918,,,nan,
ENSG00000258919,,,nan,
ENSG00000258920,FOXN3-AS1,44290,400236,
ENSG00000258921,,,nan,
ENSG00000258922,,,nan,
ENSG00000258923,MTND5P35,51954,nan,
ENSG00000258924,,,nan,
ENSG00000258925,NPM1P5,7925,nan,"NG5-4, NPMP5"
ENSG00000258926,,,105370525,
ENSG00000258927,,,nan,
ENSG00000258928,,,102723604,
ENSG00000258930,,,nan,
ENSG00000258931,,,nan,
ENSG00000258932,MIR3171HG,56193,nan,
ENSG00000258933,LINC02279,53195,nan,
ENSG00000258934,YWHAQP1,19937,nan,YWHAQP
ENSG00000258935,,,nan,
ENSG00000258938,,,nan,
ENSG00000258940,MIA2-AS1,55436,100288846,
ENSG00000258942,,,nan,
ENSG00000258943,,,nan,
ENSG00000258944,,,nan,
ENSG00000258945,,,nan,
ENSG00000258947,TUBB3,20772,10381,"BETA-4, CFEOM3, CFEOM3A, FEOM3"
ENSG00000258948,KRT8P1,20281,nan,
ENSG00000258949,,,nan,
ENSG00000258951,KRT18P7,20283,nan,
ENSG00000258952,SALRNA1,49001,nan,"SAL-RNA1, XLOC_023166"
ENSG00000258954,,,nan,
ENSG00000258955,LINC00519,19838,nan,C14ORF30
ENSG00000258956,COX4I1P1,2266,nan,"COX4L1, COX4P1"
ENSG00000258957,GALNT16-AS1,55435,nan,
ENSG00000258958,,,nan,
ENSG00000258959,,,nan,
ENSG00000258960,FTH1P13,3983,nan,"FTHL13, FTHP3"
ENSG00000258962,,,nan,
ENSG00000258963,EDDM3DP,37707,nan,
ENSG00000258964,,,nan,
ENSG00000258965,,,nan,
ENSG00000258966,GTF3AP2,49745,nan,
ENSG00000258967,HMGN1P3,23343,nan,
ENSG00000258968,,,nan,
ENSG00000258969,LINC02307,53226,105370471,
ENSG00000258970,,,nan,
ENSG00000258971,,,nan,
ENSG00000258972,NDUFB8P1,20023,nan,
ENSG00000258973,,,nan,
ENSG00000258975,,,nan,
ENSG00000258976,,,nan,
ENSG00000258977,LINC01467,50911,101928559,
ENSG00000258978,HIF1AP1,43016,nan,
ENSG00000258979,LINC02299,53218,105370646,
ENSG00000258980,EIF1AXP2,44295,nan,
ENSG00000258981,COX5AP2,20005,nan,
ENSG00000258982,,,nan,
ENSG00000258983,,,nan,
ENSG00000258984,UBE2F-SCLY,48339,nan,
ENSG00000258985,,,nan,
ENSG00000258986,TMEM179,20137,388021,"C14ORF90, FLJ42486, TMEM179A"
ENSG00000258987,,,nan,
ENSG00000258988,SF3B4P1,19821,nan,SF3B4P
ENSG00000258989,,,nan,
ENSG00000258990,MPPE1P1,20143,nan,MPPE1P
ENSG00000258991,DUX4L19,37718,nan,DUXY4
ENSG00000258992,TSPY1,12381,7258,"CT78, TSPY"
ENSG00000258992,TSPY1,12381,64591,"CT78, TSPY"
ENSG00000258992,TSPY1,12381,728137,"CT78, TSPY"
ENSG00000258992,TSPY1,12381,728403,"CT78, TSPY"
ENSG00000258992,TSPY1,12381,124905614,"CT78, TSPY"
ENSG00000258992,TSPY1,12381,124905615,"CT78, TSPY"
ENSG00000258992,TSPY1,12381,124905616,"CT78, TSPY"
ENSG00000258992,TSPY1,12381,124905617,"CT78, TSPY"
ENSG00000258992,TSPY1,12381,124905618,"CT78, TSPY"
ENSG00000258992,TSPY1,12381,124905619,"CT78, TSPY"
ENSG00000258992,TSPY1,12381,124905620,"CT78, TSPY"
ENSG00000258992,TSPY1,12381,124905621,"CT78, TSPY"
ENSG00000258992,TSPY1,12381,124905623,"CT78, TSPY"
ENSG00000258992,TSPY1,12381,124905624,"CT78, TSPY"
ENSG00000258992,TSPY1,12381,124905625,"CT78, TSPY"
ENSG00000258992,TSPY1,12381,124905626,"CT78, TSPY"
ENSG00000258992,TSPY1,12381,124905627,"CT78, TSPY"
ENSG00000258992,TSPY1,12381,124905628,"CT78, TSPY"
ENSG00000258992,TSPY1,12381,124905629,"CT78, TSPY"
ENSG00000258992,TSPY1,12381,124908978,"CT78, TSPY"
ENSG00000258992,TSPY1,12381,124908979,"CT78, TSPY"
ENSG00000258992,TSPY1,12381,124908980,"CT78, TSPY"
ENSG00000258992,TSPY1,12381,124908981,"CT78, TSPY"
ENSG00000258992,TSPY1,12381,124908988,"CT78, TSPY"
ENSG00000258992,TSPY1,12381,124909015,"CT78, TSPY"
ENSG00000258992,TSPY1,12381,124909084,"CT78, TSPY"
ENSG00000258992,TSPY1,12381,124909294,"CT78, TSPY"
ENSG00000258992,TSPY1,12381,124909306,"CT78, TSPY"
ENSG00000258992,TSPY1,12381,124909318,"CT78, TSPY"
ENSG00000258992,TSPY1,12381,124909320,"CT78, TSPY"
ENSG00000258992,TSPY1,12381,124909330,"CT78, TSPY"
ENSG00000258992,TSPY1,12381,128966595,"CT78, TSPY"
ENSG00000258992,TSPY1,12381,128966599,"CT78, TSPY"
ENSG00000258992,TSPY1,12381,128966647,"CT78, TSPY"
ENSG00000258992,TSPY1,12381,128966655,"CT78, TSPY"
ENSG00000258992,TSPY1,12381,128966656,"CT78, TSPY"
ENSG00000258993,,,nan,
ENSG00000258994,LINC02309,53228,nan,
ENSG00000258995,PARP1P2,276,nan,"ADPRTP2, PPOLP2"
ENSG00000258996,PPIAP5,20027,nan,
ENSG00000258997,NF1P2,38664,nan,
ENSG00000258998,LINC02302,53221,nan,
ENSG00000259000,DOCK11P1,31719,nan,
ENSG00000259001,,,nan,
ENSG00000259002,,,nan,
ENSG00000259003,,,nan,
ENSG00000259004,LINC02285,53202,101929422,
ENSG00000259005,,,nan,
ENSG00000259006,,,nan,
ENSG00000259007,,,nan,
ENSG00000259008,,,nan,
ENSG00000259009,TPRX2,32175,503627,"TPRX2P, TPRX2P1"
ENSG00000259010,NUP50P1,20025,nan,NUP50P
ENSG00000259011,ATP10A-DT,55434,nan,
ENSG00000259012,MTCYBP27,51993,nan,
ENSG00000259013,,,nan,
ENSG00000259015,,,nan,
ENSG00000259016,,,nan,
ENSG00000259017,,,nan,
ENSG00000259018,,,nan,
ENSG00000259019,EIF4BP1,19929,nan,EIF4BP
ENSG00000259020,,,nan,
ENSG00000259021,TPRX1P1,32176,nan,
ENSG00000259022,DNAJC8P1,19928,nan,
ENSG00000259023,LINC00524,20118,338002,C14ORF71
ENSG00000259024,TVP23C-CDRT4,42961,100533496,FAM18B2-CDRT4
ENSG00000259025,,,nan,
ENSG00000259026,,,nan,
ENSG00000259028,,,nan,
ENSG00000259029,DUX4L18,37716,nan,DUXY2
ENSG00000259030,FPGT-TNNI3K,42952,100526835,
ENSG00000259031,,,nan,
ENSG00000259032,ENSAP2,20011,nan,
ENSG00000259033,,,nan,
ENSG00000259035,,,nan,
ENSG00000259036,,,nan,
ENSG00000259037,,,nan,
ENSG00000259038,,,nan,
ENSG00000259039,,,nan,
ENSG00000259040,BLOC1S5-TXNDC5,42001,nan,MUTED-TXNDC5
ENSG00000259041,,,nan,
ENSG00000259042,,,nan,
ENSG00000259043,BRD7P1,19923,nan,BRD7P
ENSG00000259044,,,nan,
ENSG00000259045,MTCO1P2,19932,nan,
ENSG00000259046,RRAGAP1,20242,nan,RRAGAP
ENSG00000259047,,,nan,
ENSG00000259048,,,nan,
ENSG00000259049,,,nan,
ENSG00000259050,CHORDC2P,20050,nan,
ENSG00000259051,HNRNPUP1,19931,nan,HNRPUP
ENSG00000259052,,,nan,
ENSG00000259053,,,nan,
ENSG00000259054,LINC02332,53252,105370400,
ENSG00000259055,,,nan,
ENSG00000259056,DUXAP1,32180,nan,
ENSG00000259057,THRAP3P2,54830,nan,
ENSG00000259058,,,nan,
ENSG00000259059,PEBP1P1,20054,nan,PBPP1
ENSG00000259060,,,nan,
ENSG00000259061,,,nan,
ENSG00000259062,ACTN1-DT,20131,161159,"ACTN1-AS1, C14ORF84"
ENSG00000259064,,,nan,
ENSG00000259065,MIDEAS-AS1,56194,nan,
ENSG00000259066,,,nan,
ENSG00000259067,,,nan,
ENSG00000259068,TRAV37,12136,nan,
ENSG00000259069,,,nan,
ENSG00000259070,LINC00639,27502,283547,
ENSG00000259071,,,nan,
ENSG00000259072,,,nan,
ENSG00000259073,FOXN3-AS2,30119,29018,PRO1768
ENSG00000259074,PSMB7P1,49192,nan,
ENSG00000259075,POC1B-GALNT4,42957,100528030,
ENSG00000259076,,,nan,
ENSG00000259077,,,nan,
ENSG00000259078,PTBP1P,20030,nan,
ENSG00000259079,,,nan,
ENSG00000259080,,,nan,
ENSG00000259081,,,nan,
ENSG00000259082,LINC02314,53233,100507277,
ENSG00000259083,PNN-AS1,55974,123466206,
ENSG00000259084,,,nan,
ENSG00000259086,KIAA1143P1,54591,nan,
ENSG00000259087,,,nan,
ENSG00000259088,,,nan,
ENSG00000259089,GRAMD4P5,49140,nan,
ENSG00000259090,SEPTIN7P1,19926,nan,"CDC10P, SEPT7P1"
ENSG00000259091,LINC00517,19831,400208,C14ORF26
ENSG00000259092,TRAV30,12129,nan,
ENSG00000259093,,,nan,
ENSG00000259094,,,nan,
ENSG00000259095,GTF2IP22,51734,nan,
ENSG00000259096,SHLD2P2,31427,nan,"FAM35A2, FAM35AP, FAM35CP"
ENSG00000259097,,,nan,
ENSG00000259098,,,nan,
ENSG00000259099,,,nan,
ENSG00000259100,COILP1,19927,nan,COILP
ENSG00000259101,LY6G6F-LY6G6D,38821,110599563,"G6F-LY6G6D, MEGT-1, MEGT1"
ENSG00000259102,SMARCE1P3,39733,nan,
ENSG00000259103,,,nan,
ENSG00000259104,PTCSC3,43959,100886964,
ENSG00000259105,RPS3AP4,23562,nan,
ENSG00000259106,,,nan,
ENSG00000259107,LINC00911,48596,nan,
ENSG00000259108,LINC01595,51586,nan,
ENSG00000259109,,,nan,
ENSG00000259110,LINC02304,53223,105370648,
ENSG00000259111,,,nan,
ENSG00000259112,NDUFC2-KCTD14,42956,100532726,
ENSG00000259113,,,nan,
ENSG00000259115,,,nan,
ENSG00000259116,HSPA2-AS1,55433,102723809,
ENSG00000259117,,,nan,
ENSG00000259118,,,nan,
ENSG00000259119,,,nan,
ENSG00000259120,SMIM6,40032,100130933,"C17ORF110, ELN"
ENSG00000259121,,,nan,
ENSG00000259122,TVP23BP1,31127,nan,FAM18B3P
ENSG00000259123,,,nan,
ENSG00000259124,,,nan,
ENSG00000259125,LRP1-AS,51694,105751187,
ENSG00000259126,,,nan,
ENSG00000259129,LINC00648,44302,100506433,
ENSG00000259130,,,nan,
ENSG00000259132,,,nan,
ENSG00000259133,,,nan,
ENSG00000259134,LINC00924,27081,145820,
ENSG00000259135,,,nan,
ENSG00000259136,,,nan,
ENSG00000259137,,,nan,
ENSG00000259138,,,nan,
ENSG00000259140,,,nan,
ENSG00000259142,LINC00644,44297,101954204,
ENSG00000259143,,,nan,
ENSG00000259144,RANBP20P,19734,nan,
ENSG00000259146,SIPA1L1-AS1,55432,nan,
ENSG00000259148,YWHAZP1,19938,nan,YWHAZP
ENSG00000259149,,,nan,
ENSG00000259150,LINC00929,48615,503519,
ENSG00000259151,CAP2P1,20142,nan,
ENSG00000259152,,,nan,
ENSG00000259153,MAP3K9-DT,53189,100506411,LINCNMR
ENSG00000259154,DUX4L17,37717,nan,DUXY3
ENSG00000259155,STK16P1,19283,nan,STK16P
ENSG00000259156,CHEK2P2,43578,nan,
ENSG00000259157,,,nan,
ENSG00000259158,ADAM20P1,20102,nan,C14ORF55
ENSG00000259160,,,nan,
ENSG00000259161,NPM1P20,20140,nan,
ENSG00000259162,,,nan,
ENSG00000259163,TTC7B-AS1,56196,101928909,
ENSG00000259164,,,nan,
ENSG00000259165,DDX18P1,20007,nan,
ENSG00000259166,,,nan,
ENSG00000259167,NMNAT1P1,20024,nan,NMNATP
ENSG00000259168,,,nan,
ENSG00000259169,GNRHR2P1,39424,nan,
ENSG00000259170,,,104613533,
ENSG00000259171,,,nan,
ENSG00000259172,SNRPA1-DT,55431,120766138,
ENSG00000259173,,,nan,
ENSG00000259175,,,101929586,
ENSG00000259177,,,nan,
ENSG00000259178,,,nan,
ENSG00000259179,UBE2CP4,43553,nan,
ENSG00000259180,,,nan,
ENSG00000259181,,,nan,
ENSG00000259182,,,nan,
ENSG00000259183,MED28P6,45083,nan,
ENSG00000259185,,,nan,
ENSG00000259186,MRPS15P1,29730,nan,
ENSG00000259187,,,nan,
ENSG00000259188,,,102724587,
ENSG00000259191,,,nan,
ENSG00000259192,,,nan,
ENSG00000259194,,,nan,
ENSG00000259195,,,nan,
ENSG00000259196,HMBOX1-IT1,43632,nan,
ENSG00000259198,,,nan,
ENSG00000259199,,,nan,
ENSG00000259200,,,105370802,
ENSG00000259201,,,nan,
ENSG00000259202,SMAD3-AS1,56692,128266842,AC012568.1
ENSG00000259203,,,101928499,
ENSG00000259204,,,nan,
ENSG00000259205,PRKXP1,9442,nan,
ENSG00000259207,ITGB3,6156,3690,"CD61, GP3A, GPIIIA"
ENSG00000259208,RPL7L1P15,56797,nan,
ENSG00000259209,,,nan,
ENSG00000259211,,,nan,
ENSG00000259212,,,nan,
ENSG00000259213,,,nan,
ENSG00000259214,,,nan,
ENSG00000259215,LINC02896,55427,nan,
ENSG00000259216,,,nan,
ENSG00000259217,,,nan,
ENSG00000259218,LINC00928,27535,283761,
ENSG00000259219,,,105371022,
ENSG00000259221,,,nan,
ENSG00000259222,,,nan,
ENSG00000259223,,,nan,
