,ENSG_ID,gene_symbol,HGNC_ID,NCBI_ID,aliases,collision_symbol,source
11228,ENSG00000163823,CCR1,1602,1230,"CD191, CKR-1, CMKBR1, MIP1AR, SCYAR1", CKR-1,ENSG
11093,ENSG00000163464,CXCR1,6026,3577,"CD181, CDW128A, CKR-1, CMKAR1, IL8RA", CKR-1,ENSG
11745,ENSG00000165688,PMPCA,18667,23203,"ALPHA-MPP, CLA1, INPP5E, KIAA0123, MAS2, SCAR2", CLA1,ENSG
1222,ENSG00000073060,SCARB1,1664,949,"CD36L1, CLA-1, CLA1, SR-BI, SRB1", CLA1,ENSG
1128,ENSG00000070718,AP3M2,570,10947,"AP47B, CLA20", CLA20,ENSG
2336,ENSG00000100478,AP4S1,575,11154,"AP47B, CLA20, SPG52", CLA20,ENSG
13867,ENSG00000174827,PDZK1,8821,5174,"CAP70, CLAMP, NAPI-CAP1, NHERF3, PDZD1", CLAMP,ENSG
2490,ENSG00000101222,SPEF1,15874,25876,"C20ORF28, CLAMP, DKFZP434I114, SPEF1A", CLAMP,ENSG
30688,ENSG00000228742,LINC02577,53749,111216280,"AC002384.1, CLAN, SLINKY", CLAN,ENSG
1921,ENSG00000091106,NLRC4,16412,58484,"CARD12, CLAN, CLAN1, CLANA, CLANB, CLANC, CLAND, CLR2.1, IPAF", CLAN,ENSG
2081,ENSG00000096872,IFT74,21424,80173,"CCDC2, CMG-1, CMG1, FLJ22621", CMG1,ENSG
16175,ENSG00000185650,ZFP36L1,1107,677,"BERG36, BRF1, CMG1, ERF1, RNF162B, TIS11B", CMG1,ENSG
15748,ENSG00000183873,SCN5A,10593,6331,"CDCD2, CMD1E, CMPD2, HB1, HB2, HBBD, HH1, ICCD, IVF, LQT3, NAV1.5, PFHB1, SSS1", CMPD2,ENSG
4814,ENSG00000118194,TNNT2,11949,7139,"CMD1D, CMH2, CMPD2", CMPD2,ENSG
2348,ENSG00000100528,CNIH1,19431,10175,"CNIH, CNIL, TGAM77", CNIL,ENSG
13874,ENSG00000174871,CNIH2,28744,254263,"CNIH-2, CNIL, MGC50896", CNIL,ENSG
22088,ENSG00000206340,C4A,1323,720,"C4, C4A2, C4A3, C4A4, C4A6, C4B, C4S, CO4, CPAMD2, RG", CO4,ENSG
27297,ENSG00000224389,C4B,1324,721,"C4B1, C4B3, C4F, CH, CO4, CPAMD3", CO4,ENSG
2639,ENSG00000102076,OPN1LW,9936,5956,"CBBM, CBP, COD5, RCP", COD5,ENSG
53794,ENSG00000268221,OPN1MW,4206,2652,"CBBM, CBD, COD5, GCP, OPN1MW1", COD5,ENSG
10984,ENSG00000163050,COQ8A,16812,56997,"ADCK3, CABC1, COQ8, SCAR9", COQ8,ENSG
5459,ENSG00000123815,COQ8B,19041,79934,"ADCK4, COQ8, FLJ12229", COQ8,ENSG
8995,ENSG00000147155,EBP,3133,10682,"CDPX2, CHO2, CPX, CPXD", CPX,ENSG
1514,ENSG00000080819,CPOX,2321,1371,"CPO, CPX, HCP", CPX,ENSG
5273,ENSG00000122145,TBX22,11600,50945,"CLPA, CPX", CPX,ENSG
3112,ENSG00000105392,CRX,2383,1406,"CORD2, CRD, LCA7, OTX3", CRD,ENSG
10040,ENSG00000156313,RPGR,10295,6103,"COD1, CORDX1, CRD, RP15, RP3", CRD,ENSG
2520,ENSG00000101343,CRNKL1,15762,51340,"CLF, CLF1, CRN, SYF3", CRN,ENSG
8729,ENSG00000145244,CORIN,19012,10699,"ATC2, CRN, LRP4, PRSC, TMPRSS10", CRN,ENSG
12485,ENSG00000168582,CRYGA,2408,1418,"CRY-G-A, CRYG1, CRYG5", CRYG5,ENSG
31040,ENSG00000229150,CRYGEP,2412,,"CCL, CRYG5, CRYGEP1, G2", CRYG5,ENSG
24071,ENSG00000213218,CSH2,2441,1443,"CS-2, CSB, HCS-B", CSB,ENSG
28420,ENSG00000225830,ERCC6,3438,2074,"ARMD5, CKN2, CSB, RAD26", CSB,ENSG
21498,ENSG00000204414,CSHL1,2442,1444,"CS-5, CSHP1, CSL, HCS-L, MGC149868", CSL,ENSG
1937,ENSG00000091482,SMPX,11122,23676,"CHISEL, CSL, DFN6, DFNX4", CSL,ENSG
12751,ENSG00000169727,GPS1,4549,2873,"COPS1, CSN1", CSN1,ENSG
5865,ENSG00000126545,CSN1S1,2445,1446,"CASA, CSN1", CSN1,ENSG
9353,ENSG00000150281,CTF1,2499,1489,"CT-1, CT1", CT1,ENSG
6388,ENSG00000130821,SLC6A8,11055,6535,"CRT, CRT-1, CRT1, CRTR, CT1", CT1,ENSG
2332,ENSG00000100453,GZMB,4709,3002,"CCPI, CGL-1, CGL1, CSP-B, CSPB, CTLA1, CTSGL1, HLP, SECT", CTLA1,ENSG
2331,ENSG00000100450,GZMH,4710,2999,"CCP-X, CGL-2, CSP-C, CTLA1, CTSGL2", CTLA1,ENSG
7395,ENSG00000136868,SLC31A1,11016,1317,"COPT1, CTR1, HCTR1", CTR1,ENSG
9872,ENSG00000154781,CCDC174,28033,51244,"C3ORF19, CTR1, FLJ33839", CTR1,ENSG
11477,ENSG00000164619,BMPER,24154,168667,"CRIM3, CV2", CV2,ENSG
10216,ENSG00000157851,DPYSL5,20637,56896,"CRAM, CRMP-5, CRMP5, CV2, ULIP6", CV2,ENSG
10629,ENSG00000160882,CYP11B1,2591,1584,"CPN1, CYP11B, FHI, P450C11", CYP11B,ENSG
14755,ENSG00000179142,CYP11B2,2592,1585,"ALDOS, CPN2, CYP11B, CYP11BL, P-450C18, P450ALDO", CYP11B,ENSG
17726,ENSG00000197838,CYP2A13,2608,1553,"CPAD, CYP2A", CYP2A,ENSG
46793,ENSG00000255974,CYP2A6,2610,1548,"CPA6, CYP2A, CYP2A3", CYP2A,ENSG
3519,ENSG00000108242,CYP2C18,2620,1562,"CPCI, CYP2C, CYP2C17, P450IIC17", CYP2C,ENSG
11783,ENSG00000165841,CYP2C19,2621,1557,"CPCJ, CYP2C, P450IIC19", CYP2C,ENSG
13170,ENSG00000171497,PPID,9257,5481,"CYP-40, CYPD", CYPD,ENSG
3514,ENSG00000108179,PPIF,9259,10105,"CYP-D, CYPD, HCYP3", CYPD,ENSG
6332,ENSG00000130595,TNNT3,11950,7140,"AMCD2B, DA2B, DKFZP779M2348, FSSV", DA2B,ENSG
6333,ENSG00000130598,TNNI2,11946,7136,"AMCD2B, DA2B, FSSV, FSTNI", DA2B,ENSG
5190,ENSG00000121351,IAPP,5329,3375,"AMYLIN, DAP, IAP", DAP,ENSG
5473,ENSG00000123992,DNPEP,2981,23549,"ASPEP, DAP", DAP,ENSG
13632,ENSG00000173530,TNFRSF10D,11907,8793,"CD264, DCR2, TRAILR4, TRUNDD", DCR2,ENSG
4094,ENSG00000112486,CCR6,1607,1235,"BN-1, CD196, CKR-L3, CMKBR6, DCR2, DRY-6, GPR-CY4, GPR29, STRL22", DCR2,ENSG
13537,ENSG00000173077,DELEC1,23658,,"CTS9, DEC1", DEC1,ENSG
6871,ENSG00000134107,BHLHE40,1046,8553,"BHLHB2, CLAST5, DEC1, SHARP2, STRA13", DEC1,ENSG
13215,ENSG00000171711,DEFB4A,2767,1673,"DEFB-2, DEFB102, DEFB2, DEFB4, HBD-2, SAP1", DEFB4,ENSG
14257,ENSG00000176782,DEFB104A,18115,140596,"DEFB-4, DEFB104, DEFB4", DEFB4,ENSG
11685,ENSG00000165474,GJB2,4284,2706,"CX26, DFNA3, DFNB1, NSRD1", DFNA3,ENSG
5223,ENSG00000121742,GJB6,4288,10804,"CX30, DFNA3, ED2, EDH, HED", DFNA3,ENSG
7287,ENSG00000136267,DGKB,2850,1607,"DAGK2, DGK, DGK-BETA, KIAA0718", DGK,ENSG
9765,ENSG00000153933,DGKE,2852,8526,"DAGK6, DGK", DGK,ENSG
2248,ENSG00000100243,CYB5R3,2873,1727,"B5R, DIA1", DIA1,ENSG
15223,ENSG00000181744,DIPK2A,28490,205428,"C3ORF58, DIA1, HASF, MGC33365", DIA1,ENSG
7608,ENSG00000137875,BCL2L10,993,10017,"BCL-B, BOO, DIVA", DIVA,ENSG
32149,ENSG00000230524,COL6A4P1,33484,,"COL6A4, COL6A4P, DIVA, DVWA, VWA6", DIVA,ENSG
15,ENSG00000001626,CFTR,1884,1080,"ABC35, ABCC7, CF, CFTR/MRP, DJ760C5.1, MRP7, TNR-CFTR", DJ760C5.1,ENSG
30575,ENSG00000228593,CFTRP1,16182,,"C20ORF189, DJ760C5.1", DJ760C5.1,ENSG
10201,ENSG00000157693,TMEM268,24513,203197,"C9ORF91, DKFZP547P234, FLJ38045", DKFZP547P234,ENSG
7405,ENSG00000136888,ATP6V1G1,864,9550,"ATP6G, ATP6G1, ATP6GL, ATP6J, DKFZP547P234, VMA10", DKFZP547P234,ENSG
7446,ENSG00000137090,DMRT1,2934,1761,"CT154, DMT1", DMT1,ENSG
3847,ENSG00000110911,SLC11A2,10908,4891,"DCT1, DMT-1, DMT1, FLJ37416, NRAMP2", DMT1,ENSG
11305,ENSG00000164062,APEH,586,327,"D3F15S2, D3S48E, DNF15S2", DNF15S2,ENSG
13633,ENSG00000173531,MST1,7380,4485,"D3F15S2, DNF15S2, HGFL, MSP, NF15S2", DNF15S2,ENSG
49017,ENSG00000259637,DNM1P38,35188,,"DNM1DN10-2, DNM1DN10@, DNM1DN11-8, DNM1DN11@, DNM1P42", DNM1DN11@,ENSG
63385,ENSG00000280038,DNM1P41,35191,,"DNM1DN11-6, DNM1DN11@", DNM1DN11@,ENSG
15372,ENSG00000182397,DNM1P46,35199,,"C15ORF51, DKFZP434I1020, DNM1DN14.2, DNM1DN14@, FLJ45937", DNM1DN14@,ENSG
49035,ENSG00000259660,DNM1P47,35200,,"DNM1DN14-3, DNM1DN14@", DNM1DN14@,ENSG
49933,ENSG00000260897,DNM1P30,35177,,"DNM1DN3-4, DNM1DN3@, DNM1DN4-3, DNM1DN4@", DNM1DN3@,ENSG
50579,ENSG00000261792,DNM1P28,35175,,"DNM1DN3-1, DNM1DN3-3, DNM1DN3@", DNM1DN3@,ENSG
50366,ENSG00000261491,DNM1P31,35178,,"DNM1DN4-2, DNM1DN4@", DNM1DN4@,ENSG
50518,ENSG00000261708,DNM1P32,35179,,"DNM1DN4-5, DNM1DN4@", DNM1DN4@,ENSG
49933,ENSG00000260897,DNM1P30,35177,,"DNM1DN3-4, DNM1DN3@, DNM1DN4-3, DNM1DN4@", DNM1DN4@,ENSG
41090,ENSG00000246877,DNM1P35,35182,,"DNM1DN8-2, DNM1DN8@", DNM1DN8@,ENSG
49543,ENSG00000260357,DNM1P34,35181,,"DNM1DN8-1, DNM1DN8-5, DNM1DN8@", DNM1DN8@,ENSG
3903,ENSG00000111328,CDK2AP1,14002,8099,"DOC-1, DOC1, DORC1, P12DOC-1, ST19", DOC1,ENSG
11351,ENSG00000164162,ANAPC10,24077,10393,"APC10, DKFZP564L0562, DOC1", DOC1,ENSG
6199,ENSG00000129625,REEP5,30077,7905,"C5ORF18, D5S346, DP1, POB16, TB2, YIP2E", DP1,ENSG
17852,ENSG00000198176,TFDP1,11749,7027,"DILC, DP-1, DP1, DRTF1", DP1,ENSG
12393,ENSG00000168229,PTGDR,9591,5729,"DP, DP1, PTGDR1", DP1,ENSG
13686,ENSG00000173801,JUP,6207,3728,"CTNNG, DP3, DPIII, PDGB, PG, PKGB", DP3,ENSG
7028,ENSG00000134982,APC,583,324,"DP2, DP2.5, DP3, PPP1R46", DP3,ENSG
9652,ENSG00000152818,UTRN,12635,7402,"DMDL, DRP, DRP1", DRP1,ENSG
7922,ENSG00000139726,DENR,2769,8562,"DRP, DRP1, SMAP-3", DRP1,ENSG
5527,ENSG00000124228,DDX27,15837,55661,"DJ686N3.1, DRS1", DRS1,ENSG
18017,ENSG00000198721,ECI2,14601,10455,"ACBD2, DRS1, HCA88, PECI", DRS1,ENSG
7033,ENSG00000135018,UBQLN1,12508,29979,"DA41, DSK2, PLIC-1, XDRP1", DSK2,ENSG
16770,ENSG00000188021,UBQLN2,12509,29978,"CHAP1, CHAP1/DSK2, DSK2, LIC-2, N4BP4, PLIC-2, PLIC2, RIHFB2157", DSK2,ENSG
28827,ENSG00000226344,CST12P,31920,,"CST, CTES4, E2", E2,ENSG
9395,ENSG00000150768,DLAT,2896,1737,"DLTA, E2, PDC-E2", E2,ENSG
1928,ENSG00000091140,DLD,2898,1738,"DLDH, E3, GCSL, LAD, OGDC-E3", E3,ENSG
8370,ENSG00000143149,ALDH9A1,412,223,"ALDH4, ALDH7, ALDH9, E3", E3,ENSG
1289,ENSG00000075043,KCNQ2,6296,3785,"BFNC, EBN, EBN1, ENB1, HNSPC, KCNA11, KV7.2", EBN,ENSG
2485,ENSG00000101204,CHRNA4,1958,1137,"BFNC, EBN, EBN1", EBN,ENSG
2485,ENSG00000101204,CHRNA4,1958,1137,"BFNC, EBN, EBN1", EBN1,ENSG
1289,ENSG00000075043,KCNQ2,6296,3785,"BFNC, EBN, EBN1, ENB1, HNSPC, KCNA11, KV7.2", EBN1,ENSG
13047,ENSG00000170989,S1PR1,3165,1901,"CD363, D1S3362, EDG-1, EDG1", EDG1,ENSG
16491,ENSG00000186834,HEXIM1,24953,10614,"CLP-1, EDG1, HIS1, MAQ1", EDG1,ENSG
17830,ENSG00000198121,LPAR1,3166,1902,"EDG-2, EDG2, GPCR26, LPA1, MREC1.3, REC.1.3, VZG-1", EDG2,ENSG
3291,ENSG00000106245,BUD31,29629,8896,"CWC14, EDG-2, EDG2, FSAP17, G10, YCR063W", EDG2,ENSG
3602,ENSG00000108785,HSD17B1P1,5216,,"EDH17B1, EDHB17, HSD17BP1, SDR28C1P1", EDHB17,ENSG
3603,ENSG00000108786,HSD17B1,5210,3292,"EDH17B2, EDHB17, HSD17, MGC138140, SDR28C1", EDHB17,ENSG
3844,ENSG00000110888,CAPRIN2,21259,65981,"C1QDC1, CAPRIN-2, EEG1, FLJ11391, FLJ22569, RNG140", EEG1,ENSG
6997,ENSG00000134802,SLC43A3,17466,29015,"DKFZP762A227, EEG1, FOAP-13, PRO1659, SEEEG-1", EEG1,ENSG
13665,ENSG00000173674,EIF1AX,3250,1964,"EIF-1A, EIF-4C, EIF1A, EIF4C", EIF1A,ENSG
13691,ENSG00000173812,EIF1,3249,10209,"A121, EIF-1, EIF1A, ISO1, SUI1", EIF1A,ENSG
4982,ENSG00000119718,EIF2B2,3258,8892,"EIF-2BBETA, EIF2B, EIF2BBETA", EIF2B,ENSG
3911,ENSG00000111361,EIF2B1,3257,1967,"EIF-2B, EIF-2BALPHA, EIF2B, EIF2BA, EIF2BALPHA", EIF2B,ENSG
4409,ENSG00000115211,EIF2B4,3260,8890,"DKFZP586J0119, EIF-2B, EIF2B, EIF2BDELTA", EIF2B,ENSG
10113,ENSG00000156976,EIF4A2,3284,1974,"BM-010, DDX2B, EIF4A, EIF4F", EIF4A,ENSG
10740,ENSG00000161960,EIF4A1,3282,1973,"DDX2A, EIF-4A, EIF4A", EIF4A,ENSG
9444,ENSG00000151247,EIF4E,3287,1977,"EIF4E1, EIF4EL1, EIF4F", EIF4F,ENSG
10113,ENSG00000156976,EIF4A2,3284,1974,"BM-010, DDX2B, EIF4A, EIF4F", EIF4F,ENSG
1758,ENSG00000087510,TFAP2C,11744,7022,"AP2-GAMMA, ERF1, HAP-2G, TFAP2G", ERF1,ENSG
16175,ENSG00000185650,ZFP36L1,1107,677,"BERG36, BRF1, CMG1, ERF1, RNF162B, TIS11B", ERF1,ENSG
5119,ENSG00000120705,ETF1,3477,2107,"ERF, ERF1, RF1, SUP45L1, TB3-1", ERF1,ENSG
5970,ENSG00000127554,GFER,4236,2671,"ALR, ERV1, HERV1, HPO1, HPO2, HSS", ERV1,ENSG
13830,ENSG00000174600,CMKLR1,2121,1240,"CHEMR23, ERV1, RVER1", ERV1,ENSG
5003,ENSG00000119888,EPCAM,11529,4072,"17-1A, 323/A3, BER-EP4, BEREP4, CD326, CO-17A, EGP-2, EGP34, EGP40, EP-CAM, ESA, GA733-2, HEA125, KS1/4, KSA, LY74, M4S1, MH99, MIC18, MK-1, MOC-31, MOC31, TACST-1, TACSTD1, TROP1", ESA,ENSG
6653,ENSG00000132589,FLOT2,3758,2319,"ECS-1, ECS1, ESA, ESA1, M17S1", ESA,ENSG
13522,ENSG00000172977,KAT5,5275,10524,"CPLA2, ESA1, HTATIP, HTATIP1, PLIP, TIP60, ZC2HC5", ESA1,ENSG
6653,ENSG00000132589,FLOT2,3758,2319,"ECS-1, ECS1, ESA, ESA1, M17S1", ESA1,ENSG
8159,ENSG00000141446,ESCO1,24645,114799,"EFO1, ESO1, KIAA1911", ESO1,ENSG
15781,ENSG00000184033,CTAG1B,2491,1485,"CT6.1, CTAG, CTAG1, ESO1, LAGE2A, LAGE2B, NY-ESO-1", ESO1,ENSG
3517,ENSG00000108231,LGI1,6572,9211,"EPITEMPIN, EPT, ETL1, IB1099", ETL1,ENSG
10998,ENSG00000163104,SMARCAD1,18398,56916,"DKFZP762K2015, ETL1, KIAA1122", ETL1,ENSG
13864,ENSG00000174804,FZD4,4042,8322,"CD344, EVR1", EVR1,ENSG
10784,ENSG00000162337,LRP5,6697,4041,"BMND1, EVR1, EVR4, HBM, LR3, LRP7, OPPG, OPS, OPTA1, VBCH2", EVR1,ENSG
7896,ENSG00000139618,BRCA2,1101,675,"BRCC2, FACD, FAD, FAD1, FANCD, FANCD1, XRCC11", FACD,ENSG
8633,ENSG00000144554,FANCD2,3585,2177,"FA-D2, FACD, FAD, FANCD", FACD,ENSG
1513,ENSG00000080815,PSEN1,9508,5663,"AD3, FAD, PS-1, PS1, PSNL1, S182", FAD,ENSG
8633,ENSG00000144554,FANCD2,3585,2177,"FA-D2, FACD, FAD, FANCD", FAD,ENSG
7896,ENSG00000139618,BRCA2,1101,675,"BRCC2, FACD, FAD, FAD1, FANCD, FANCD1, XRCC11", FAD,ENSG
7896,ENSG00000139618,BRCA2,1101,675,"BRCC2, FACD, FAD, FAD1, FANCD, FANCD1, XRCC11", FANCD,ENSG
8633,ENSG00000144554,FANCD2,3585,2177,"FA-D2, FACD, FAD, FANCD", FANCD,ENSG
4049,ENSG00000112234,FBXL4,13601,26235,"FBL4, FBL5", FBL5,ENSG
4859,ENSG00000118564,FBXL5,13602,26234,"FBL4, FBL5, FLR1", FBL5,ENSG
15655,ENSG00000183580,FBXL7,13604,23194,"FBL6, FBL7, KIAA0840", FBL7,ENSG
13545,ENSG00000173120,KDM2A,13606,22992,"CXXC8, DKFZP434M1735, FBL11, FBL7, FBXL11, FLJ00115, JHDM1A, KIAA1004, LILINA", FBL7,ENSG
4620,ENSG00000116661,FBXO2,13581,26232,"FBG1, FBS1, FBX2, NFB42, OCP1", FBS1,ENSG
10096,ENSG00000156860,FBRS,20442,64319,"FBS, FBS1, FLJ11618", FBS1,ENSG
6713,ENSG00000132879,FBXO44,24847,93611,"FBG3, FBX30, FBX44, FBXO6A, MGC14140", FBX30,ENSG
3706,ENSG00000109670,FBXW7,16712,55294,"AGO, CDC4, FBW7, FBX30, FBXW6, FLJ11071, SEL-10, SEL10", FBX30,ENSG
73946,ENSG00000291135,FCGR1BP,,2210,"CD34, CD64b, FCG1, FcgammaRIa, FCGR1, FCGR1B, FcRI, IGFR1, IGFRB", FCG1,ENSG
9355,ENSG00000150337,FCGR1A,3613,2209,"CD64, CD64A, FCG1, FCGAMMARI, FCGAMMARIA, FCGR1", FCG1,ENSG
1205,ENSG00000072694,FCGR2B,3618,2213,"CD32, CD32B, FCG2, FCGAMMARIIB, FCGR2, FCGRIIB", FCG2,ENSG
8395,ENSG00000143226,FCGR2A,3616,2212,"CD32, CD32A, CDW32, FC-GAMMA-RIIA, FCG2, FCGAMMARIIA, FCGR2, FCGR2A1, IGFR2", FCG2,ENSG
21275,ENSG00000203747,FCGR3A,3619,2214,"CD16, CD16A, FCG3, FCGAMMARIIIA, FCGR3, FCGRIIIA", FCG3,ENSG
10902,ENSG00000162747,FCGR3B,3620,2215,"CD16, CD16B, FCG3, FCGAMMARIIIB, FCGR3, FCRIIIB", FCG3,ENSG
9355,ENSG00000150337,FCGR1A,3613,2209,"CD64, CD64A, FCG1, FCGAMMARI, FCGAMMARIA, FCGR1", FCGR1,ENSG
73946,ENSG00000291135,FCGR1BP,,2210,"CD34, CD64b, FCG1, FcgammaRIa, FCGR1, FCGR1B, FcRI, IGFR1, IGFRB", FCGR1,ENSG
8395,ENSG00000143226,FCGR2A,3616,2212,"CD32, CD32A, CDW32, FC-GAMMA-RIIA, FCG2, FCGAMMARIIA, FCGR2, FCGR2A1, IGFR2", FCGR2,ENSG
1205,ENSG00000072694,FCGR2B,3618,2213,"CD32, CD32B, FCG2, FCGAMMARIIB, FCGR2, FCGRIIB", FCGR2,ENSG
21275,ENSG00000203747,FCGR3A,3619,2214,"CD16, CD16A, FCG3, FCGAMMARIIIA, FCGR3, FCGRIIIA", FCGR3,ENSG
10902,ENSG00000162747,FCGR3B,3620,2215,"CD16, CD16B, FCG3, FCGAMMARIIIB, FCGR3, FCRIIIB", FCGR3,ENSG
8695,ENSG00000144908,ALDH1L1,3978,10840,"10-FTHF, FDH, FTHFD", FDH,ENSG
17749,ENSG00000197894,ADH5,253,128,"ADH-3, ADHX, FDH, GSNOR", FDH,ENSG
634,ENSG00000047932,GOPC,17643,57120,"CAL, DJ94G16.2, FIG, GOPC1, PIST", FIG,ENSG
11698,ENSG00000165507,DEPP1,23355,11067,"C10ORF10, DEPP, FIG, FSEG", FIG,ENSG
4,ENSG00000000460,FIRRM,25565,55732,"APOLO1, C1ORF112, FLIP, FLJ10706, MEICA1", FLIP,ENSG
39,ENSG00000003402,CFLAR,1876,8837,"C-FLIP, CASH, CASP8AP1, CASPER, CFLIP, CLARP, FLAME, FLIP, I-FLICE, MRIT", FLIP,ENSG
71287,ENSG00000288370,CTAGE4,24772,100128553,"CTAGE-4, FLJ43692", FLJ43692,ENSG
24068,ENSG00000213214,ARHGEF35,33846,445328,"ARHGEF5L, CTAGE4, FLJ43692", FLJ43692,ENSG
23976,ENSG00000213066,CEP43,17012,11116,"FGFR1OP, FOP", FOP,ENSG
10593,ENSG00000160679,CHTOP,24511,26097,"C1ORF77, DKFZP547E1010, FOP, SRAG", FOP,ENSG
3775,ENSG00000110195,FOLR1,3791,2348,"FOLR, FRA", FRA,ENSG
14436,ENSG00000177548,RABEP2,24817,79874,"FLJ23282, FRA", FRA,ENSG
14142,ENSG00000176208,ATAD5,25752,79915,"C17ORF41, ELG1, FLJ12735, FRAG1", FRAG1,ENSG
9219,ENSG00000148985,PGAP2,17893,27315,"CWH43-N, FRAG1, MRT17, MRT21", FRAG1,ENSG
3777,ENSG00000110203,FOLR3,3795,2352,"FR-G, FRG", FRG,ENSG
144,ENSG00000006607,FARP2,16460,9855,"FIR, FRG, KIAA0793, PLEKHC3", FRG,ENSG
8547,ENSG00000143951,WDPCP,28027,51057,"BBS15, C2ORF86, CPLANE5, FRITZ, HFRTZ", FRITZ,ENSG
10969,ENSG00000162998,FRZB,3959,2487,"FRE, FRITZ, FRP-3, FRZB-1, FRZB-PEN, FRZB1, FZRB, HFIZ, SFRP3, SRFP3", FRITZ,ENSG
17172,ENSG00000196154,S100A4,10494,6275,"18A2, 42A, CAPL, FSP1, MTS1, P9KA, PEL98", FSP1,ENSG
17943,ENSG00000198513,ATL1,11231,51062,"AD-FSP, FSP1, SPG3, SPG3A", FSP1,ENSG
584,ENSG00000042286,AIFM2,21411,84883,"AMID, FLJ14497, FSP1, PRG3", FSP1,ENSG
6332,ENSG00000130595,TNNT3,11950,7140,"AMCD2B, DA2B, DKFZP779M2348, FSSV", FSSV,ENSG
6333,ENSG00000130598,TNNI2,11946,7136,"AMCD2B, DA2B, FSSV, FSTNI", FSSV,ENSG
1842,ENSG00000089280,FUS,4010,2521,"ALS6, FUS1, HNRNP-P2, HNRNPP2, TLS", FUS1,ENSG
4310,ENSG00000114383,TUSC2,17034,11334,"C3ORF11, FUS1, PAP, PDAP2", FUS1,ENSG
262,ENSG00000010361,FUZ,26219,80199,"CPLANE3, FLJ22688, FY", FY,ENSG
23993,ENSG00000213088,ACKR1,4035,2532,"CCBP1, CD234, DARC, DFY, FY, GPD", FY,ENSG
3291,ENSG00000106245,BUD31,29629,8896,"CWC14, EDG-2, EDG2, FSAP17, G10, YCR063W", G10,ENSG
21472,ENSG00000204366,ZBTB12,19066,221527,"C6ORF46, D6S59E, G10, NG35", G10,ENSG
22079,ENSG00000206314,GPSM3,13945,63940,"AGS4, C6ORF9, G18, G18.1A, G18.1B, G18.2, NG1", G18,ENSG
4345,ENSG00000114737,CISH,1984,1154,"CIS, CIS-1, G18, SOCS", G18,ENSG
3796,ENSG00000110427,KIAA1549L,24836,25758,"C11ORF41, C11ORF69, G2, MGC34830", G2,ENSG
31040,ENSG00000229150,CRYGEP,2412,,"CCL, CRYG5, CRYGEP1, G2", G2,ENSG
21521,ENSG00000204469,PRRC2A,13918,7916,"BAT2, D6S51E, G2", G2,ENSG
3788,ENSG00000110328,GALNT18,30488,374378,"GALNAC-T18, GALNT15, GALNTL4, MGC71806", GALNT15,ENSG
3364,ENSG00000106648,GALNTL5,21725,168391,"GALNAC-T5L, GALNT15", GALNT15,ENSG
1129,ENSG00000070729,CNGB1,2151,1258,"CNCG2, CNCG3L, CNGB1B, GAR1, GARP, RCNC2, RCNCB, RP45", GARP,ENSG
7533,ENSG00000137507,LRRC32,4161,2615,"D11S833E, GARP", GARP,ENSG
63910,ENSG00000280789,PAGR1,28707,79447,"C16ORF53, GAS, MGC4606, PA1", GAS,ENSG
8103,ENSG00000141012,GALNS,4122,2588,"GALN6S, GALNAC6S, GAS", GAS,ENSG
125,ENSG00000006118,TMEM132A,31092,54972,"FLJ20539, GBP, HSPA5BP1", GBP,ENSG
507,ENSG00000033800,PIAS1,2752,8554,"DDXBP1, GBP, GU/RH-II, ZMIZ3", GBP,ENSG
11045,ENSG00000163286,ALPG,441,251,"ALPPL2, GCAP", GCAP,ENSG
647,ENSG00000048545,GUCA1A,4678,2978,"C6ORF131, COD3, CORD14, DJ139D8.6, GCAP, GCAP-1, GCAP-I, GCAP1, GUCA, GUCA1", GCAP,ENSG
1792,ENSG00000088766,CRLS1,16148,54675,"C20ORF155, CLS1, DJ967N21.6, GCD10", GCD10,ENSG
1835,ENSG00000089195,TRMT6,20900,51605,"CGI-09, GCD10, GCD10P, MGC5029", GCD10,ENSG
6338,ENSG00000130640,TUBGCP2,18599,10844,"ALP4, GCP2, HGCP2, SPBC97, SPC97P", GCP2,ENSG
1696,ENSG00000086205,FOLH1,3788,2346,"FOLH, GCP2, GCPII, NAALAD1, NAALADASE, PSM, PSMA", GCP2,ENSG
5359,ENSG00000122912,SLC25A16,10986,8034,"D10S105E, GDA, HGT.1, ML7", GDA,ENSG
5270,ENSG00000122133,PAEP,8573,5047,"GD, GDA, GDF, GDS, MGC138509, MGC142288, PAEG, PEP, PP14", GDA,ENSG
13311,ENSG00000172062,SMN1,11117,6606,"BCD541, GEMIN1, SMA, SMA1, SMA2, SMA3, SMA@, SMNT, TDRD16A", GEMIN1,ENSG
21872,ENSG00000205571,SMN2,11118,6606,"BCD541, GEMIN1, SMNC, TDRD16B", GEMIN1,ENSG
8829,ENSG00000145916,RMND5B,26181,64777,"FLJ22318, GID2, GID2B", GID2,ENSG
9734,ENSG00000153561,RMND5A,25850,64795,"FLJ13910, GID2, GID2A, P44CTLH, RMD5", GID2,ENSG
11495,ENSG00000164684,ZNF704,32291,619279,"FLJ16218, GIG1", GIG1,ENSG
8339,ENSG00000142871,CCN1,2654,3491,"CYR61, GIG1, IGFBP10", GIG1,ENSG
25642,ENSG00000220201,ZGLP1,37245,100125288,"GATAD3, GLP-1, GLP1", GLP1,ENSG
