,collision,ENSG_ID,gene_symbol,source
1188,TTY11,"ENSG00000180910, ENSG00000237048","TTTY11, TTTY12",HGNC
1189,U13,"ENSG00000239128, nan, ENSG00000238498, ENSG00000239039","SNORD13P3, SNORD13P2, SNORD13P1, SNORD13",HGNC
1190,U14,"ENSG00000272034, ENSG00000201403","SNORD14A, SNORD14B",HGNC
1191,U19,"ENSG00000200959, ENSG00000145088","SNORA74A, EAF2",HGNC
1192,U2,"ENSG00000222328, ENSG00000222465, ENSG00000277084, ENSG00000274585, ENSG00000222076","RNU2-2P, RNU2-5P, RNU2-4P, RNU2-1, RNU2-3P",HGNC
1193,U3,"nan, nan, nan, nan, ENSG00000200318, nan, nan, ENSG00000263934, nan","RNU3A2, RNU3B4, RNU3, SNORD3P3, SNORD3P1, SNORD3P4, SNORD3@, SNORD3A, SNORD3F",HGNC
1194,U3A,"ENSG00000265185, nan, nan","SNORD3B-1, SNORD3@, RNU3A3",HGNC
1195,U3B1,"nan, ENSG00000265185, nan","RNU3B1, SNORD3B-1, RNU3B2",HGNC
1196,U3B2,"nan, ENSG00000262074, ENSG00000265185","RNU3B3, SNORD3B-2, SNORD3B-1",HGNC
1197,U4,"ENSG00000200795, nan, ENSG00000201458, ENSG00000272160, ENSG00000222736, ENSG00000201628, ENSG00000201806","RNU4-1, RNU4-3P, RNU4-4P, RNU4-5P, RNU4-6P, RNU4-7P, RNU4-8P",HGNC
1198,U5B1,"ENSG00000199568, ENSG00000200156","RNU5A-1, RNU5B-1",HGNC
1199,U6,"ENSG00000206625, ENSG00000199226","RNU6-1, RNU6-50P",HGNC
1200,U62,"ENSG00000235284, ENSG00000231587","SNORD62A, SNORD62B",HGNC
1201,U82,"ENSG00000202400, nan","SNORD82, RNU86",HGNC
1202,U87,"ENSG00000254341, ENSG00000252010","SNORD87, SCARNA5",HGNC
1203,UBC2,"ENSG00000119048, ENSG00000077721","UBE2B, UBE2A",HGNC
1204,UBC7,"ENSG00000132388, ENSG00000184787","UBE2G1, UBE2G2",HGNC
1205,UBCH8,"ENSG00000182247, ENSG00000156587","UBE2E2, UBE2L6",HGNC
1206,UBXD10,"ENSG00000162191, ENSG00000088833","UBXN1, NSFL1C",HGNC
1207,UCRP,"ENSG00000187608, ENSG00000239265","ISG15, CLRN1-AS1",HGNC
1208,UFD2,"ENSG00000130939, ENSG00000110344","UBE4B, UBE4A",HGNC
1209,UGD,"ENSG00000115652, ENSG00000109814","UXS1, UGDH",HGNC
1210,UGT,"ENSG00000102100, nan","SLC35A2, UGT1A",HGNC
1211,ULG4,"nan, nan","EBR3, HOAC",HGNC
1212,ULG5,"ENSG00000120725, ENSG00000138039","SIL1, LHCGR",HGNC
1213,UNG2,"ENSG00000076248, ENSG00000152669","UNG, CCNO",HGNC
1214,UNR,"ENSG00000186912, ENSG00000009307","P2RY4, CSDE1",HGNC
1215,UP2,"ENSG00000110375, ENSG00000007001","UPK2, UPP2",HGNC
1216,UPA,"ENSG00000122861, ENSG00000165828","PLAU, PRAP1",HGNC
1217,URP,"ENSG00000145040, ENSG00000169249, ENSG00000188958, ENSG00000115446","UCN2, ZRSR2, UTS2B, UNC50",HGNC
1218,UT2,"ENSG00000139971, ENSG00000132874","ARMH4, SLC14A2",HGNC
1219,V1S5P,"ENSG00000226212, ENSG00000228668","TRGV6, TRGV5P",HGNC
1220,VATB,"ENSG00000147416, ENSG00000116039","ATP6V1B2, ATP6V1B1",HGNC
1221,VINC,"ENSG00000035403, ENSG00000245532","VCL, NEAT1",HGNC
1222,VMA10,"ENSG00000151418, ENSG00000213760, ENSG00000136888","ATP6V1G3, ATP6V1G2, ATP6V1G1",HGNC
1223,VMA2,"ENSG00000116039, ENSG00000147416","ATP6V1B1, ATP6V1B2",HGNC
1224,VMA4,"ENSG00000131100, ENSG00000250565","ATP6V1E1, ATP6V1E2",HGNC
1225,VMA5,"ENSG00000155097, ENSG00000143882","ATP6V1C1, ATP6V1C2",HGNC
1226,VMA6,"ENSG00000147614, ENSG00000159720","ATP6V0D2, ATP6V0D1",HGNC
1227,VPH1,"ENSG00000105929, ENSG00000185344, ENSG00000033627","ATP6V0A4, ATP6V0A2, ATP6V0A1",HGNC
1228,VPS55,"ENSG00000213625, ENSG00000104660","LEPROT, LEPROTL1",HGNC
1229,VRP,"ENSG00000204634, ENSG00000150630","TBC1D8, VEGFC",HGNC
1230,VWS1,"ENSG00000117595, ENSG00000008118","IRF6, CAMK1G",HGNC
1231,WAGR,"ENSG00000007372, ENSG00000184937","PAX6, WT1",HGNC
1232,WBSCR20B,"ENSG00000106133, ENSG00000223705","NSUN5P2, NSUN5P1",HGNC
1233,WS,"ENSG00000049540, nan","ELN, WBS2",HGNC
1234,WWP4,"ENSG00000095787, ENSG00000151748","WAC, SAV1",HGNC
1235,XAP4,"ENSG00000099817, ENSG00000125826","POLR2E, RBCK1",HGNC
1236,YDR084C,"ENSG00000171928, ENSG00000166676","TVP23B, TVP23A",HGNC
1237,YMR292W,"ENSG00000174567, ENSG00000111711","GOLT1A, GOLT1B",HGNC
1238,ZAC,"ENSG00000118495, ENSG00000186919","PLAGL1, ZACN",HGNC
1239,ZAP,"ENSG00000119596, ENSG00000105939","YLPM1, ZC3HAV1",HGNC
1240,ZC2HC5,"ENSG00000103671, ENSG00000172977","TRIP4, KAT5",HGNC
1241,ZETA,"ENSG00000242802, ENSG00000143106","AP5Z1, PSMA5",HGNC
1242,ZFP27,"ENSG00000196967, ENSG00000245680","ZNF585A, ZNF585B",HGNC
1243,ZIN,"ENSG00000090372, ENSG00000011275","STRN4, RNF216",HGNC
1244,ZIP,"ENSG00000167657, ENSG00000197114","DAPK3, ZGPAT",HGNC
1245,ZIP2,"ENSG00000165181, ENSG00000165794","SHOC1, SLC39A2",HGNC
1246,ZIP4,"ENSG00000120498, ENSG00000147804","TEX11, SLC39A4",HGNC
1247,ZNF422,"ENSG00000172943, ENSG00000165512","PHF8, ZNF22",HGNC
1248,ZNT8,"ENSG00000196660, ENSG00000164756","SLC30A10, SLC30A8",HGNC
1249,ZRC1,"ENSG00000170385, ENSG00000196660","SLC30A1, SLC30A10",HGNC
