HGNC ID	Alias symbol	NCBI gene ID	Ensembl gene ID	Approved symbol
HGNC:41112		400997	ENSG00000204581	ACOXL-AS1
HGNC:122	HAAP	52	ENSG00000143727	ACP1
HGNC:122	LMW-PTP	52	ENSG00000143727	ACP1
HGNC:122	LMWPTP	52	ENSG00000143727	ACP1
HGNC:123	LAP	53	ENSG00000134575	ACP2
HGNC:125	ACP-3	55	ENSG00000014257	ACP3
HGNC:125	PAP	55	ENSG00000014257	ACP3
HGNC:125	TM-PAP	55	ENSG00000014257	ACP3
HGNC:14376		93650	ENSG00000142513	ACP4
HGNC:124	TRAP	54	ENSG00000102575	ACP5
HGNC:124	HPAP	54	ENSG00000102575	ACP5
HGNC:124	TRAcP	54	ENSG00000102575	ACP5
HGNC:29609	LPAP	51205	ENSG00000162836	ACP6
HGNC:29609	ACPL1	51205	ENSG00000162836	ACP6
HGNC:33781	FLJ16165	390928	ENSG00000183760	ACP7
HGNC:33781	PAPL1	390928	ENSG00000183760	ACP7
HGNC:33781	PAPL	390928	ENSG00000183760	ACP7
HGNC:126		49	ENSG00000100312	ACR
HGNC:17195	SP32	84519	ENSG00000111644	ACRBP
HGNC:17195	OY-TES-1	84519	ENSG00000111644	ACRBP
HGNC:17195	CT23	84519	ENSG00000111644	ACRBP
HGNC:54745		645529	ENSG00000175509	ACRP1
HGNC:127	SPACA2	56	ENSG00000134940	ACRV1
HGNC:127	SP-10	56	ENSG00000134940	ACRV1
HGNC:127	D11S4365	56	ENSG00000134940	ACRV1
HGNC:29567	BGM	23205	ENSG00000103740	ACSBG1
HGNC:29567	FLJ30320	23205	ENSG00000103740	ACSBG1
HGNC:29567	MGC14352	23205	ENSG00000103740	ACSBG1
HGNC:29567	BG1	23205	ENSG00000103740	ACSBG1
HGNC:29567	KIAA0631	23205	ENSG00000103740	ACSBG1
HGNC:29567	hBG1	23205	ENSG00000103740	ACSBG1
HGNC:29567	hsBG	23205	ENSG00000103740	ACSBG1
HGNC:24174	BGR	81616	ENSG00000130377	ACSBG2
HGNC:24174	PRTD-NY3	81616	ENSG00000130377	ACSBG2
HGNC:24174	DKFZp434K1635	81616	ENSG00000130377	ACSBG2
HGNC:26101	FLJ20920	80221	ENSG00000167107	ACSF2
HGNC:26101	ACSMW	80221	ENSG00000167107	ACSF2
HGNC:27288		197322	ENSG00000176715	ACSF3
HGNC:3569	LACS2	2180	ENSG00000151726	ACSL1
HGNC:3569	LACS	2180	ENSG00000151726	ACSL1
HGNC:3569	ACS1	2180	ENSG00000151726	ACSL1
HGNC:3569	LACS1	2180	ENSG00000151726	ACSL1
HGNC:3569	FACL1	2180	ENSG00000151726	ACSL1
HGNC:3570	ACS3	2181	ENSG00000123983	ACSL3
HGNC:3570	PRO2194	2181	ENSG00000123983	ACSL3
HGNC:40227		105373904	ENSG00000234193	ACSL3-AS1
HGNC:56529		100421637	ENSG00000244062	ACSL3P1
HGNC:3571	ACS4	2182	ENSG00000068366	ACSL4
HGNC:3571	LACS4	2182	ENSG00000068366	ACSL4
HGNC:16526	ACS5	51703	ENSG00000197142	ACSL5
HGNC:16526	ACS2	51703	ENSG00000197142	ACSL5
HGNC:16496	KIAA0837	23305	ENSG00000164398	ACSL6
HGNC:16496	ACS2	23305	ENSG00000164398	ACSL6
HGNC:16496	LACS5	23305	ENSG00000164398	ACSL6
HGNC:16496	LACS2	23305	ENSG00000164398	ACSL6
HGNC:40772		101927693	ENSG00000223548	ACSL6-AS1
HGNC:18049	MACS1	116285	ENSG00000166743	ACSM1
HGNC:32017	A-923A4.1	123876	ENSG00000183747	ACSM2A
HGNC:32017	MGC150530	123876	ENSG00000183747	ACSM2A
HGNC:30931	HXMA	348158	ENSG00000066813	ACSM2B
HGNC:30931	HYST1046	348158	ENSG00000066813	ACSM2B
HGNC:10522	SA	6296	ENSG00000005187	ACSM3
HGNC:32016		341392	ENSG00000215009	ACSM4
HGNC:26060	FLJ20581	54988	ENSG00000183549	ACSM5
HGNC:51295		100421779	ENSG00000260762	ACSM5P1
HGNC:31665	bA310E22.3	142827	ENSG00000173124	ACSM6
HGNC:16091	dJ568C11.3	84532	ENSG00000154930	ACSS1
HGNC:16091	AceCS2L	84532	ENSG00000154930	ACSS1
HGNC:16091	MGC33843	84532	ENSG00000154930	ACSS1
HGNC:15814	ACS	55902	ENSG00000131069	ACSS2
HGNC:15814	ACSA	55902	ENSG00000131069	ACSS2
HGNC:15814	AceCS	55902	ENSG00000131069	ACSS2
HGNC:15814	dJ1161H23.1	55902	ENSG00000131069	ACSS2
HGNC:24723	FLJ21963	79611	ENSG00000111058	ACSS3
HGNC:129	NEM3	58	ENSG00000143632	ACTA1
HGNC:130	ACTSA	59	ENSG00000107796	ACTA2
HGNC:45169	uc001kfo.1	100132116	ENSG00000180139	ACTA2-AS1
HGNC:45169	ZXF1	100132116	ENSG00000180139	ACTA2-AS1
HGNC:45169	UC001kfo	100132116	ENSG00000180139	ACTA2-AS1
HGNC:132		60	ENSG00000075624	ACTB
HGNC:17780	DKFZp686D0972	345651	ENSG00000169067	ACTBL2
HGNC:134		643309	ENSG00000229145	ACTBP1
HGNC:135		62	ENSG00000213763	ACTBP2
HGNC:136		63		ACTBP3
HGNC:137		64	ENSG00000286676	ACTBP4
HGNC:138				ACTBP5
HGNC:139		66	ENSG00000203413	ACTBP6
HGNC:140		67	ENSG00000185607	ACTBP7
HGNC:141	ACTBP2	68	ENSG00000220267	ACTBP8
HGNC:142		69	ENSG00000266920	ACTBP9
HGNC:31819		446207		ACTBP10
HGNC:33971		644220	ENSG00000188460	ACTBP11
HGNC:150		100462767	ENSG00000233125	ACTBP12
HGNC:45086		389976	ENSG00000229001	ACTBP14
HGNC:55065		391334	ENSG00000213857	ACTBP15
HGNC:56590		100132223	ENSG00000241473	ACTBP16
HGNC:143	CMD1R	70	ENSG00000159251	ACTC1
HGNC:51491		399923	ENSG00000172900	ACTE1P
HGNC:144		71	ENSG00000184009	ACTG1
HGNC:146		73	ENSG00000178631	ACTG1P1
HGNC:147		74	ENSG00000229129	ACTG1P2
HGNC:148		75	ENSG00000215388	ACTG1P3
HGNC:149		648740	ENSG00000236085	ACTG1P4
HGNC:151		78		ACTG1P6
HGNC:152		79		ACTG1P7
HGNC:153		80		ACTG1P8
HGNC:154		82	ENSG00000229349	ACTG1P9
HGNC:155		83	ENSG00000231340	ACTG1P10
HGNC:37651		414754	ENSG00000229465	ACTG1P11
HGNC:44496		100418921	ENSG00000226642	ACTG1P12
HGNC:49058		100418920	ENSG00000241305	ACTG1P13
HGNC:49751		100418910	ENSG00000230581	ACTG1P14
HGNC:51495		100418951	ENSG00000259904	ACTG1P15
HGNC:51496		100418960	ENSG00000260298	ACTG1P16
HGNC:51497		283693	ENSG00000259315	ACTG1P17
HGNC:51498		100418924	ENSG00000218475	ACTG1P18
HGNC:51499		644160	ENSG00000237999	ACTG1P19
HGNC:51500		644961	ENSG00000241547	ACTG1P20
HGNC:51501		100131291	ENSG00000232672	ACTG1P21
HGNC:51502		100131953	ENSG00000271615	ACTG1P22
HGNC:51503		442097	ENSG00000230362	ACTG1P23
HGNC:49661		441783	ENSG00000226359	ACTG1P24
HGNC:54872	AGPG	148709	ENSG00000234996	ACTG1P25
HGNC:145	ACTSG	72	ENSG00000163017	ACTG2
HGNC:158				ACTL4
HGNC:159	ACTFIB			ACTL5
HGNC:24124	Actl6	86	ENSG00000136518	ACTL6A
HGNC:24124	BAF53A	86	ENSG00000136518	ACTL6A
HGNC:24124	Arp4	86	ENSG00000136518	ACTL6A
HGNC:24124	Baf53a	86	ENSG00000136518	ACTL6A
HGNC:24124	INO80K	86	ENSG00000136518	ACTL6A
HGNC:24124	SMARCN1	86	ENSG00000136518	ACTL6A
HGNC:160	BAF53B	51412	ENSG00000077080	ACTL6B
HGNC:160	SMARCN2	51412	ENSG00000077080	ACTL6B
HGNC:161		10881	ENSG00000187003	ACTL7A
HGNC:162	Tact1	10880	ENSG00000148156	ACTL7B
HGNC:24018	CT57	81569	ENSG00000117148	ACTL8
HGNC:28494	MGC33407	284382	ENSG00000181786	ACTL9
HGNC:16127		170487	ENSG00000288649	ACTL10
HGNC:44626		389120	ENSG00000234667	ACTL11P
HGNC:24758	FLJ41131	284325	ENSG00000188493	ACTMAP
HGNC:163		87	ENSG00000072110	ACTN1
HGNC:20131		161159	ENSG00000259062	ACTN1-DT
HGNC:164		88	ENSG00000077522	ACTN2
HGNC:165		89	ENSG00000248746	ACTN3
HGNC:166		81	ENSG00000130402	ACTN4
HGNC:44028		344978	ENSG00000213493	ACTN4P1
HGNC:44032		391026	ENSG00000214141	ACTN4P2
HGNC:51621		106480335	ENSG00000229890	ACTP1
HGNC:167	ARP1	10121	ENSG00000138107	ACTR1A
HGNC:167	Arp1A	10121	ENSG00000138107	ACTR1A
HGNC:54703		100287074	ENSG00000233370	ACTR1AP1
HGNC:168	Arp1B	10120	ENSG00000115073	ACTR1B
HGNC:169	ARP2	10097	ENSG00000138071	ACTR2
HGNC:56978		100421614	ENSG00000224334	ACTR2P1
HGNC:57006		284441	ENSG00000213985	ACTR2P2
HGNC:170	ARP3	10096	ENSG00000115091	ACTR3
HGNC:53965	AC104653.1	101060091	ENSG00000228857	ACTR3-AS1
HGNC:17256	ARP11	57180	ENSG00000133627	ACTR3B
HGNC:17256	ARP3beta	57180	ENSG00000133627	ACTR3B
HGNC:37724		643050	ENSG00000270242	ACTR3BP1
HGNC:38677	FKSG73	440888	ENSG00000226481	ACTR3BP2
HGNC:38678		647156	ENSG00000260327	ACTR3BP3
HGNC:38681		777774	ENSG00000249283	ACTR3BP4
HGNC:38682		399746	ENSG00000227264	ACTR3BP5
HGNC:38683		644773	ENSG00000280263	ACTR3BP6
HGNC:54971		100289004	ENSG00000226444	ACTR3BP7
HGNC:37282	ARP11	653857	ENSG00000106526	ACTR3C
HGNC:31820		100288580		ACTR3P1
HGNC:38676		100129013	ENSG00000232267	ACTR3P2
HGNC:38679		100128020	ENSG00000242573	ACTR3P3
HGNC:14671	FLJ12785	79913	ENSG00000101442	ACTR5
HGNC:14671	Arp5	79913	ENSG00000101442	ACTR5
HGNC:14671	INO80M	79913	ENSG00000101442	ACTR5
HGNC:24025	ARP6	64431	ENSG00000075089	ACTR6
HGNC:24025	FLJ13433	64431	ENSG00000075089	ACTR6
HGNC:44210		100421495	ENSG00000248915	ACTR6P1
HGNC:14672	INO80N	93973	ENSG00000113812	ACTR8
HGNC:14672	ARP8	93973	ENSG00000113812	ACTR8
HGNC:17372	HARP11	55860	ENSG00000131966	ACTR10
HGNC:17372	ACTR11	55860	ENSG00000131966	ACTR10
HGNC:17372	Arp11	55860	ENSG00000131966	ACTR10
HGNC:17372	Arp10	55860	ENSG00000131966	ACTR10
HGNC:24027	AIP1	139741	ENSG00000123165	ACTRT1
HGNC:24027	KIAA0705	139741	ENSG00000123165	ACTRT1
HGNC:24027	ARIP1	139741	ENSG00000123165	ACTRT1
HGNC:24027	Arp-T1	139741	ENSG00000123165	ACTRT1
HGNC:55127		100128268	ENSG00000235239	ACTRT1P1
HGNC:24026	Arp-T2	140625	ENSG00000169717	ACTRT2
HGNC:24026	ARPM2	140625	ENSG00000169717	ACTRT2
HGNC:24026	FLJ25424	140625	ENSG00000169717	ACTRT2
HGNC:24022	ARPM1	84517	ENSG00000184378	ACTRT3
HGNC:171	SKR1	90	ENSG00000115170	ACVR1
HGNC:171	ALK2	90	ENSG00000115170	ACVR1
HGNC:171	ACVR1A	90	ENSG00000115170	ACVR1
HGNC:172	ALK4	91	ENSG00000135503	ACVR1B
HGNC:172	SKR2	91	ENSG00000135503	ACVR1B
HGNC:172	ActRIB	91	ENSG00000135503	ACVR1B
HGNC:18123	ALK7	130399	ENSG00000123612	ACVR1C
HGNC:18123	ACVRLK7	130399	ENSG00000123612	ACVR1C
HGNC:173	ACTRII	92	ENSG00000121989	ACVR2A
HGNC:174	ActR-IIB	93	ENSG00000114739	ACVR2B
HGNC:44161		100128640	ENSG00000229589	ACVR2B-AS1
HGNC:175	HHT2	94	ENSG00000139567	ACVRL1
HGNC:175	ALK1	94	ENSG00000139567	ACVRL1
HGNC:175	HHT	94	ENSG00000139567	ACVRL1
HGNC:177		95	ENSG00000243989	ACY1
HGNC:24104	HCBP1	91703	ENSG00000132744	ACY3
HGNC:24104	MGC9740	91703	ENSG00000132744	ACY3
HGNC:24104	ACY-3	91703	ENSG00000132744	ACY3
HGNC:179		97	ENSG00000119640	ACYP1
HGNC:180		98	ENSG00000170634	ACYP2
HGNC:185				AD5
HGNC:186	ADA1	100	ENSG00000196839	ADA
HGNC:1839	ADGF	51816	ENSG00000093072	ADA2
HGNC:30713	Tenr	132612	ENSG00000164113	ADAD1
HGNC:44550		100422386	ENSG00000270367	ADAD1P1
HGNC:44552		100422407	ENSG00000267511	ADAD1P2
HGNC:30714	TENRL	161931	ENSG00000140955	ADAD2
HGNC:30714	FLJ00337	161931	ENSG00000140955	ADAD2
HGNC:31853		161823	ENSG00000168803	ADAL
HGNC:187	FTNAP	8759	ENSG00000229186	ADAM1A
HGNC:187	PH-30a	8759	ENSG00000229186	ADAM1A
HGNC:187	Ftna	8759	ENSG00000229186	ADAM1A
HGNC:187	ADAM1P	8759	ENSG00000229186	ADAM1A
HGNC:44366		100420505	ENSG00000226469	ADAM1B
HGNC:198	PH-30b	2515	ENSG00000104755	ADAM2
HGNC:198	PH30	2515	ENSG00000104755	ADAM2
HGNC:198	CT15	2515	ENSG00000104755	ADAM2
HGNC:209	ADAM3	1587	ENSG00000197475	ADAM3A
HGNC:209	tMDCI	1587	ENSG00000197475	ADAM3A
HGNC:210		1596	ENSG00000260089	ADAM3B
HGNC:212	tMDCII	255926	ENSG00000196115	ADAM5
HGNC:213	tMDCIV	8755	ENSG00000271968	ADAM6
HGNC:214	GP-83	8756	ENSG00000069206	ADAM7
HGNC:214	EAPI	8756	ENSG00000069206	ADAM7
HGNC:56152		101929294	ENSG00000253535	ADAM7-AS1
HGNC:56153		101929315	ENSG00000253643	ADAM7-AS2
HGNC:215	CD156	101	ENSG00000151651	ADAM8
HGNC:215	MS2	101	ENSG00000151651	ADAM8
HGNC:215	CD156A	101	ENSG00000151651	ADAM8
HGNC:216	MDC9	8754	ENSG00000168615	ADAM9
HGNC:216	KIAA0021	8754	ENSG00000168615	ADAM9
HGNC:216	MCMP	8754	ENSG00000168615	ADAM9
HGNC:216	Mltng	8754	ENSG00000168615	ADAM9
HGNC:188	kuz	102	ENSG00000137845	ADAM10
HGNC:188	MADM	102	ENSG00000137845	ADAM10
HGNC:188	HsT18717	102	ENSG00000137845	ADAM10
HGNC:188	CD156C	102	ENSG00000137845	ADAM10
HGNC:189		4185	ENSG00000073670	ADAM11
HGNC:190	MCMPMltna	8038	ENSG00000148848	ADAM12
HGNC:190	MLTN	8038	ENSG00000148848	ADAM12
HGNC:43841	CAR10			ADAM12-OT1
HGNC:43841	FLJ31066			ADAM12-OT1
HGNC:193	MDC15	8751	ENSG00000143537	ADAM15
HGNC:195	cSVP	6868	ENSG00000151694	ADAM17
HGNC:195	CD156B	6868	ENSG00000151694	ADAM17
HGNC:196	tMDCIII	8749	ENSG00000168619	ADAM18
HGNC:196	ADAM27	8749	ENSG00000168619	ADAM18
HGNC:197	MLTNB	8728	ENSG00000135074	ADAM19
HGNC:199		8748	ENSG00000134007	ADAM20
HGNC:20102		317760	ENSG00000259158	ADAM20P1
HGNC:43901		100533671	ENSG00000248574	ADAM20P2
HGNC:43902		644325	ENSG00000249162	ADAM20P3
HGNC:200	ADAM31	8747	ENSG00000139985	ADAM21
HGNC:19822		145241	ENSG00000235812	ADAM21P1
HGNC:201	MDC2	53616	ENSG00000008277	ADAM22
HGNC:202	MDC3	8745	ENSG00000114948	ADAM23
HGNC:203		646479	ENSG00000214607	ADAM24P
HGNC:206	eMDCII	10863	ENSG00000042980	ADAM28
HGNC:206	MDC-Lm	10863	ENSG00000042980	ADAM28
HGNC:206	MDC-Ls	10863	ENSG00000042980	ADAM28
HGNC:206	ADAM23	10863	ENSG00000042980	ADAM28
HGNC:207	svph1	11086	ENSG00000168594	ADAM29
HGNC:207	CT73	11086	ENSG00000168594	ADAM29
HGNC:208	svph4	11085	ENSG00000134249	ADAM30
HGNC:15479		203102	ENSG00000197140	ADAM32
HGNC:15478	DKFZp434K0521	80332	ENSG00000149451	ADAM33
HGNC:15478	dJ964F7.1	80332	ENSG00000149451	ADAM33
HGNC:16299	M12.219	27299	ENSG00000134028	ADAMDEC1
HGNC:217	C3-C5	9510	ENSG00000154734	ADAMTS1
HGNC:217	METH1	9510	ENSG00000154734	ADAMTS1
HGNC:217	KIAA1346	9510	ENSG00000154734	ADAMTS1
HGNC:218	ADAMTS-3	9509	ENSG00000087116	ADAMTS2
HGNC:218	hPCPNI	9509	ENSG00000087116	ADAMTS2
HGNC:218	PCINP	9509	ENSG00000087116	ADAMTS2
HGNC:218	ADAM-TS2	9509	ENSG00000087116	ADAMTS2
HGNC:218	NPI	9509	ENSG00000087116	ADAMTS2
HGNC:219	KIAA0366	9508	ENSG00000156140	ADAMTS3
HGNC:219	ADAMTS-4	9508	ENSG00000156140	ADAMTS3
HGNC:220	KIAA0688	9507	ENSG00000158859	ADAMTS4
HGNC:220	ADAMTS-2	9507	ENSG00000158859	ADAMTS4
HGNC:220	ADMP-1	9507	ENSG00000158859	ADAMTS4
HGNC:221	ADMP-2	11096	ENSG00000154736	ADAMTS5
HGNC:221	ADAMTS11	11096	ENSG00000154736	ADAMTS5
HGNC:222	ADAM-TS6	11174	ENSG00000049192	ADAMTS6
HGNC:223	ADAM-TS7	11173	ENSG00000136378	ADAMTS7
HGNC:223	DKFZp434H204	11173	ENSG00000136378	ADAMTS7
HGNC:49407		390660	ENSG00000274376	ADAMTS7P1
HGNC:49409		400406	ENSG00000261143	ADAMTS7P3
HGNC:49410		642935	ENSG00000218052	ADAMTS7P4
HGNC:56992		100422416	ENSG00000274717	ADAMTS7P5
HGNC:224	METH2	11095	ENSG00000134917	ADAMTS8
HGNC:224	FLJ41712	11095	ENSG00000134917	ADAMTS8
HGNC:224	ADAM-TS8	11095	ENSG00000134917	ADAMTS8
HGNC:13202	KIAA1312	56999	ENSG00000163638	ADAMTS9
HGNC:40625		101929335	ENSG00000241158	ADAMTS9-AS1
HGNC:42435		100507098	ENSG00000241684	ADAMTS9-AS2
HGNC:13201	ADAM-TS10	81794	ENSG00000142303	ADAMTS10
HGNC:14605		81792	ENSG00000151388	ADAMTS12
HGNC:1366	VWFCP	11093	ENSG00000160323	ADAMTS13
HGNC:1366	TTP	11093	ENSG00000160323	ADAMTS13
HGNC:1366	vWF-CP	11093	ENSG00000160323	ADAMTS13
HGNC:1366	FLJ42993	11093	ENSG00000160323	ADAMTS13
HGNC:1366	MGC118899	11093	ENSG00000160323	ADAMTS13
HGNC:1366	MGC118900	11093	ENSG00000160323	ADAMTS13
HGNC:1366	DKFZp434C2322	11093	ENSG00000160323	ADAMTS13
HGNC:14899		140766	ENSG00000138316	ADAMTS14
HGNC:16305		170689	ENSG00000166106	ADAMTS15
HGNC:17108	ADAMTS16s	170690	ENSG00000145536	ADAMTS16
HGNC:55548		101929176	ENSG00000250579	ADAMTS16-DT
HGNC:17109	FLJ32769	170691	ENSG00000140470	ADAMTS17
HGNC:17109	FLJ16363	170691	ENSG00000140470	ADAMTS17
HGNC:17110		170692	ENSG00000140873	ADAMTS18
HGNC:17111		171019	ENSG00000145808	ADAMTS19
HGNC:40797	RP11-346A9.1	103689846	ENSG00000249421	ADAMTS19-AS1
HGNC:17178	GON-1	80070	ENSG00000173157	ADAMTS20
HGNC:14632	ADAMTSR1	92949	ENSG00000178031	ADAMTSL1
HGNC:14632	FLJ35283	92949	ENSG00000178031	ADAMTSL1
HGNC:14631	KIAA0605	9719	ENSG00000197859	ADAMTSL2
HGNC:14633	KIAA1233	57188	ENSG00000156218	ADAMTSL3
HGNC:14633	punctin-2	57188	ENSG00000156218	ADAMTSL3
HGNC:19706	DKFZP434K1772	54507	ENSG00000143382	ADAMTSL4
HGNC:32041	FLJ45786	574406	ENSG00000203804	ADAMTSL4-AS1
HGNC:40895		100289061	ENSG00000237781	ADAMTSL4-AS2
HGNC:27912		339366	ENSG00000185761	ADAMTSL5
HGNC:16486	GCS1L	11033	ENSG00000105963	ADAP1
HGNC:16487		55803	ENSG00000184060	ADAP2
HGNC:225	ADAR1	103	ENSG00000160710	ADAR
HGNC:225	DRADA	103	ENSG00000160710	ADAR
HGNC:226	ADAR2	104	ENSG00000197381	ADARB1
HGNC:226	DRADA2	104	ENSG00000197381	ADARB1
HGNC:226	ADAR2g	104	ENSG00000197381	ADARB1
HGNC:226	DRABA2	104	ENSG00000197381	ADARB1
HGNC:226	RED1	104	ENSG00000197381	ADARB1
HGNC:226	hRED1	104	ENSG00000197381	ADARB1
HGNC:226	ADAR2a-L1	104	ENSG00000197381	ADARB1
HGNC:226	ADAR2a-L2	104	ENSG00000197381	ADARB1
HGNC:226	ADAR2a-L3	104	ENSG00000197381	ADARB1
HGNC:226	ADAR2a	104	ENSG00000197381	ADARB1
HGNC:226	ADAR2b	104	ENSG00000197381	ADARB1
HGNC:226	ADAR2c	104	ENSG00000197381	ADARB1
HGNC:226	ADAR2d	104	ENSG00000197381	ADARB1
HGNC:227	RED2	105	ENSG00000185736	ADARB2
HGNC:227	hRED2	105	ENSG00000185736	ADARB2
HGNC:227	ADAR3	105	ENSG00000185736	ADARB2
HGNC:23299	bA466B20.1	642394	ENSG00000205696	ADARB2-AS1
HGNC:228		23536	ENSG00000065457	ADAT1
HGNC:21172	dJ20N2.1	134637	ENSG00000189007	ADAT2
HGNC:21172	TAD2	134637	ENSG00000189007	ADAT2
HGNC:25151	TAD3	113179	ENSG00000213638	ADAT3
HGNC:19038	FLJ39600	57143	ENSG00000063761	ADCK1
HGNC:19039	MGC20727	90956	ENSG00000133597	ADCK2
HGNC:21738	FLJ35454	203054	ENSG00000173137	ADCK5
HGNC:229		106		ADCP1
HGNC:232	AC1	107	ENSG00000164742	ADCY1
HGNC:233	HBAC2	108	ENSG00000078295	ADCY2
HGNC:233	KIAA1060	108	ENSG00000078295	ADCY2
HGNC:233	AC2	108	ENSG00000078295	ADCY2
HGNC:234	AC3	109	ENSG00000138031	ADCY3
HGNC:235	AC4	196883	ENSG00000129467	ADCY4
HGNC:236	AC5	111	ENSG00000173175	ADCY5
HGNC:237	AC6	112	ENSG00000174233	ADCY6
HGNC:53332		100506125	ENSG00000257660	ADCY6-DT
HGNC:238	KIAA0037	113	ENSG00000121281	ADCY7
HGNC:238	AC7	113	ENSG00000121281	ADCY7
HGNC:239	HBAC1	114	ENSG00000155897	ADCY8
HGNC:239	AC8	114	ENSG00000155897	ADCY8
HGNC:240	AC9	115	ENSG00000162104	ADCY9
HGNC:21285	SAC	55811	ENSG00000143199	ADCY10
HGNC:21285	Sacy	55811	ENSG00000143199	ADCY10
HGNC:21285	SACI	55811	ENSG00000143199	ADCY10
HGNC:21285	HCA2	55811	ENSG00000143199	ADCY10
HGNC:21285	RP1-313L4.2	55811	ENSG00000143199	ADCY10
HGNC:44143		221442	ENSG00000161912	ADCY10P1
HGNC:241	PACAP	116	ENSG00000141433	ADCYAP1
HGNC:242	PAC1	117	ENSG00000078549	ADCYAP1R1
HGNC:242	PACAPR	117	ENSG00000078549	ADCYAP1R1
HGNC:242	PAC1R	117	ENSG00000078549	ADCYAP1R1
HGNC:243		118	ENSG00000087274	ADD1
HGNC:244	ADDB	119	ENSG00000075340	ADD2
HGNC:245		120	ENSG00000148700	ADD3
HGNC:48682		100505933	ENSG00000203876	ADD3-AS1
HGNC:247				ADFN
HGNC:21212	FLJ23121	79747	ENSG00000118492	ADGB
HGNC:21212	dJ408K24.1	79747	ENSG00000118492	ADGB
HGNC:21212	CAPN16	79747	ENSG00000118492	ADGB
HGNC:55654		101928661	ENSG00000237468	ADGB-DT
HGNC:13838	KIAA1828	84435	ENSG00000197177	ADGRA1
HGNC:49543		100128127	ENSG00000256925	ADGRA1-AS1
HGNC:17849	TEM5	25960	ENSG00000020181	ADGRA2
HGNC:17849	DKFZp434C211	25960	ENSG00000020181	ADGRA2
HGNC:17849	DKFZp434J0911	25960	ENSG00000020181	ADGRA2
HGNC:17849	KIAA1531	25960	ENSG00000020181	ADGRA2
HGNC:17849	FLJ14390	25960	ENSG00000020181	ADGRA2
HGNC:13839	FLJ38547	166647	ENSG00000152990	ADGRA3
HGNC:13839	PGR21	166647	ENSG00000152990	ADGRA3
HGNC:55918		100996333	ENSG00000256616	ADGRA3P1
HGNC:943		575	ENSG00000181790	ADGRB1
HGNC:944		576	ENSG00000121753	ADGRB2
HGNC:945	KIAA0550	577	ENSG00000135298	ADGRB3
HGNC:55774	AL391807.1	101928307	ENSG00000230910	ADGRB3-DT
HGNC:55774	RP3-525N10.2	101928307	ENSG00000230910	ADGRB3-DT
HGNC:19893	DKFZp434B1272	283383	ENSG00000111452	ADGRD1
HGNC:19893	PGR25	283383	ENSG00000111452	ADGRD1
HGNC:53314	LACAT8	105755954	ENSG00000256151	ADGRD1-AS1
HGNC:18651	PGR24	347088	ENSG00000180264	ADGRD2
HGNC:3336		2015	ENSG00000174837	ADGRE1
HGNC:3337	CD312	30817	ENSG00000127507	ADGRE2
HGNC:23647		84658	ENSG00000131355	ADGRE3
HGNC:19240	PGR16	326342	ENSG00000268758	ADGRE4P
HGNC:1711	TM7LN1	976	ENSG00000123146	ADGRE5
HGNC:18990	hGPCR36	266977	ENSG00000153292	ADGRF1
HGNC:18990	PGR19	266977	ENSG00000153292	ADGRF1
HGNC:18991	hGPCR35	222611	ENSG00000164393	ADGRF2P
HGNC:18991	PGR20	222611	ENSG00000164393	ADGRF2P
HGNC:18989	hGPCR37	165082	ENSG00000173567	ADGRF3
HGNC:18989	PGR23	165082	ENSG00000173567	ADGRF3
HGNC:19011	FLJ38076	221393	ENSG00000153294	ADGRF4
HGNC:19011	PGR18	221393	ENSG00000153294	ADGRF4
HGNC:19030	DKFZp564O1923	221395	ENSG00000069122	ADGRF5
HGNC:19030	KIAA0758	221395	ENSG00000069122	ADGRF5
HGNC:40864		101926962	ENSG00000225730	ADGRF5-AS1
HGNC:32922		389740	ENSG00000227582	ADGRF5P1
HGNC:32921		441416	ENSG00000204818	ADGRF5P2
HGNC:4512	TM7LN4	9289	ENSG00000205336	ADGRG1
HGNC:4512	TM7XN1	9289	ENSG00000205336	ADGRG1
HGNC:4516	HE6	10149	ENSG00000173698	ADGRG2
HGNC:4516	TM7LN2	10149	ENSG00000173698	ADGRG2
HGNC:4516	EDDM6	10149	ENSG00000173698	ADGRG2
HGNC:13728	Pb99	222487	ENSG00000182885	ADGRG3
HGNC:13728	PGR26	222487	ENSG00000182885	ADGRG3
HGNC:18992	RP1-299I16	139378	ENSG00000156920	ADGRG4
HGNC:18992	PGR17	139378	ENSG00000156920	ADGRG4
HGNC:19010	PGR27	221188	ENSG00000159618	ADGRG5
HGNC:13841	FLJ14937	57211	ENSG00000112414	ADGRG6
HGNC:19241	FLJ14454	84873	ENSG00000144820	ADGRG7
HGNC:20973	KIAA0821	22859	ENSG00000072071	ADGRL1
HGNC:20973	CIRL1	22859	ENSG00000072071	ADGRL1
HGNC:20973	LEC2	22859	ENSG00000072071	ADGRL1
HGNC:55309		100507373	ENSG00000267169	ADGRL1-AS1
HGNC:18582	KIAA0786	23266	ENSG00000117114	ADGRL2
HGNC:18582	LEC1	23266	ENSG00000117114	ADGRL2
HGNC:18582	CIRL2	23266	ENSG00000117114	ADGRL2
HGNC:20974	KIAA0768	23284	ENSG00000150471	ADGRL3
HGNC:20974	LEC3	23284	ENSG00000150471	ADGRL3
